headword,word,tag,line_number,filename,context,text_type,reason,oxford_context,riverside_context,oxford_reason,riverside_reason
bringen,broghte,v%pt_3,The Squire's Tale 210,data/oxford_txts/SqT_oxford.txt,That broghte Troye to destruccion,BOTH,"Weak pt sg must end in -ed, -d, or -t",That broghte Troye to destruccion,That broghte Troie to destruccion,"Weak pt sg must end in -ed, -d, or -t","Weak pt sg must end in -ed, -d, or -t"
haven,hadde,v%pt_3,The General Prologue 54,data/oxford_txts/GP_oxford.txt,In Lettow hadde he reised and in Ruce,BOTH,"Weak pt sg must end in -ed, -d, or -t",In Lettow hadde he reised and in Ruce,In Lettow hadde he reysed and in Ruce,"Weak pt sg must end in -ed, -d, or -t","Weak pt sg must end in -ed, -d, or -t"
haven,han,v%pr_pl,Troilus and Criseyde; Book II 834,data/oxford_txts/TC2_oxford.txt,"“Ye, blisful God, han me so wel beset",BOTH,Present plural must end in -en or -e,"“Ye, blisful God, han me so wel beset",Ye blisful god han me so wel byset,Present plural must end in -en or -e,Present plural must end in -en or -e
aspien,spie,v%pr_3,The Miller's Tale 3566,data/oxford_txts/MilT_oxford.txt,That no man of our purveaunce° spie.,BOTH,Present 3rd sg must end in -th,That no man of our purveaunce° spie.,That no man of oure purveiaunce espye,Present 3rd sg must end in -th,Present 3rd sg must end in -th
writen,writ,v%pr_3,The Nun's Priest's Tale 3123,data/oxford_txts/NPT_oxford.txt,"Macrobeus, that writ° the avisioun",BOTH,Present 3rd sg must end in -th,"Macrobeus, that writ° the avisioun",Macrobeus that writ the avisioun,Present 3rd sg must end in -th,Present 3rd sg must end in -th
haven,han,v%pr_pl,The Summoner's Tale 1997,data/oxford_txts/SumT_oxford.txt,That twenty thousand men han lost hir lives,BOTH,Present plural must end in -en or -e,That twenty thousand men han lost hir lives,That twenty thousand men han lost hir lyves,Present plural must end in -en or -e,Present plural must end in -en or -e
yeven,yeve,v%pr_3,House of Fame 1817,data/oxford_txts/HF_oxford.txt,But yeve hem loos° and good renoun,BOTH,Present 3rd sg must end in -th,But yeve hem loos° and good renoun,But yeve hem loos and good renoun,Present 3rd sg must end in -th,Present 3rd sg must end in -th
seien,seyn,v%inf,Troilus and Criseyde; Book III 1024,data/oxford_txts/TC3_oxford.txt,"To seyn right thus, ‘Ye, jalousie is love!’",BOTH,Infinitive must end in -en or -e,"To seyn right thus, ‘Ye, jalousie is love!’",To seyn right thus Ye jalousie is love,Infinitive must end in -en or -e,Infinitive must end in -en or -e
seien,seyn,v%inf,Troilus and Criseyde; Book IV 167,data/oxford_txts/TC4_oxford.txt,"And seyn, that “Thorugh thy medling is yblowe",BOTH,Infinitive must end in -en or -e,"And seyn, that “Thorugh thy medling is yblowe",And seyn that thorugh thy medlynge is iblowe,Infinitive must end in -en or -e,Infinitive must end in -en or -e
haven,han,v%inf,The Merchant's Tale 1432,data/oxford_txts/MerT_oxford.txt,I wol non old wif han right for this cause.°,BOTH,Infinitive must end in -en or -e,I wol non old wif han right for this cause.°,I wol noon oold wyf han right for this cause,Infinitive must end in -en or -e,Infinitive must end in -en or -e
knouen,knewe,v%pt_3,Book of the Duchess 1133,data/oxford_txts/BD_oxford.txt,And how she knewe first your thoght,BOTH,Strong pt sg must not end in -en or -e,And how she knewe first your thoght,And how she knewe first your thoght,Strong pt sg must not end in -en or -e,Strong pt sg must not end in -en or -e
dien,dide,v%pt_3,The Wife of Bath's Tale 965,data/oxford_txts/WBT_oxford.txt,"But nathelees, hir thoughte° that she dide,°",BOTH,"Weak pt sg must end in -ed, -d, or -t","But nathelees, hir thoughte° that she dide,°",But nathelees hir thoughte that she dyde,"Weak pt sg must end in -ed, -d, or -t","Weak pt sg must end in -ed, -d, or -t"
haven,han,v%pr_pl,The Franklin's Tale 1465,data/oxford_txts/FranT_oxford.txt,And told him al as ye han herd bifore;,BOTH,Present plural must end in -en or -e,And told him al as ye han herd bifore;,And toold hym al as ye han herd bifore,Present plural must end in -en or -e,Present plural must end in -en or -e
seien,seyn,v%inf,The Wife of Bath's Tale 1184,data/oxford_txts/WBT_oxford.txt,This wol Senek and other clerkes seyn.,BOTH,Infinitive must end in -en or -e,This wol Senek and other clerkes seyn.,This wole Senec and othere clerkes seyn,Infinitive must end in -en or -e,Infinitive must end in -en or -e
slen,slain,v%ppl,The Monk's Tale 2039,data/oxford_txts/MkT_oxford.txt,"Whan they were slain, so thursted him that he",BOTH,Strong participle must end in -en or -e,"Whan they were slain, so thursted him that he",Whan they were slayn so thursted hym that he,Strong participle must end in -en or -e,Strong participle must end in -en or -e
beten,bete,v%pr_3,The Physician's Tale 14,data/oxford_txts/PhyT_oxford.txt,"Pigmalion noght, though he ay forge° and bete,°",BOTH,Present 3rd sg must end in -th,"Pigmalion noght, though he ay forge° and bete,°",Pigmalion noght though he ay forge and bete,Present 3rd sg must end in -th,Present 3rd sg must end in -th
don,do,v%inf,Book of the Duchess 259,data/oxford_txts/BD_oxford.txt,I wol do peint° with pure golde,BOTH,Infinitive must end in -en or -e,I wol do peint° with pure golde,I wol do peynte with pure gold,Infinitive must end in -en or -e,Infinitive must end in -en or -e
giden,gide,v%pr_3,The Shipman's Tale 259,data/oxford_txts/ShipT_oxford.txt,God and Seint Austin spede° yow and gide!°,BOTH,Present 3rd sg must end in -th,God and Seint Austin spede° yow and gide!°,God and Seint Austyn spede yow and gyde,Present 3rd sg must end in -th,Present 3rd sg must end in -th
demen,demed,v%pt_pl,The Squire's Tale 202,data/oxford_txts/SqT_oxford.txt,Diverse folk diversely they demed;°,BOTH,Past plural must end in -en or -e,Diverse folk diversely they demed;°,Diverse folk diversely they demed,Past plural must end in -en or -e,Past plural must end in -en or -e
don,doon,v%inf,Troilus and Criseyde; Book IV 1665,data/oxford_txts/TC4_oxford.txt,"I shal so doon, so trewe I have yow founde",BOTH,Infinitive must end in -en or -e,"I shal so doon, so trewe I have yow founde",I shal so don so trewe I have yow founde,Infinitive must end in -en or -e,Infinitive must end in -en or -e
haven,han,v%inf,The Wife of Bath's Prologue 798,data/oxford_txts/WBPro_oxford.txt,"He was agast,° and wolde han fled his way",BOTH,Infinitive must end in -en or -e,"He was agast,° and wolde han fled his way",He was agast and wolde han fled his way,Infinitive must end in -en or -e,Infinitive must end in -en or -e
haven,have,v%pr_3,The Prioress' Tale 531,data/oxford_txts/PrT_oxford.txt,"Answerde him thus: “This song, I have herd seye",BOTH,Present 3rd sg must end in -th,"Answerde him thus: “This song, I have herd seye",Answerde hym thus This song I have herd seye,Present 3rd sg must end in -th,Present 3rd sg must end in -th
don,do,v%inf,Book of the Duchess 1016,data/oxford_txts/BD_oxford.txt,She wrong do wolde to no wight;°,BOTH,Infinitive must end in -en or -e,She wrong do wolde to no wight;°,She wrong do wolde to no wyght,Infinitive must end in -en or -e,Infinitive must end in -en or -e
haven,hadde,v%pt_3,The Knight's Tale 1959,data/oxford_txts/KnT_oxford.txt,A citole° in hir right hand hadde she,BOTH,"Weak pt sg must end in -ed, -d, or -t",A citole° in hir right hand hadde she,A citole in hir right hand hadde she,"Weak pt sg must end in -ed, -d, or -t","Weak pt sg must end in -ed, -d, or -t"
don,do,v%inf,The Squire's Tale 600,data/oxford_txts/SqT_oxford.txt,"Who can sey bet than he, who can do werse?",BOTH,Infinitive must end in -en or -e,"Who can sey bet than he, who can do werse?",Who kan sey bet than he who kan do werse,Infinitive must end in -en or -e,Infinitive must end in -en or -e
helpen,help,v%pr_3,Troilus and Criseyde; Book II 133,data/oxford_txts/TC2_oxford.txt,"As help me God, I noot nat what ye mene.”",BOTH,Present 3rd sg must end in -th,"As help me God, I noot nat what ye mene.”",As help me God I not nat what ye meene,Present 3rd sg must end in -th,Present 3rd sg must end in -th
slen,slain,v%ppl,The Monk's Tale 2088,data/oxford_txts/MkT_oxford.txt,And eek three thousand bodies wer ther slain,BOTH,Strong participle must end in -en or -e,And eek three thousand bodies wer ther slain,And eek thre thousand bodyes were ther slayn,Strong participle must end in -en or -e,Strong participle must end in -en or -e
departen,departe,v%pr_3,The Wife of Bath's Tale 1049,data/oxford_txts/WBT_oxford.txt,"Er that your court departe, do me right.°",BOTH,Present 3rd sg must end in -th,"Er that your court departe, do me right.°",Er that youre court departe do me right,Present 3rd sg must end in -th,Present 3rd sg must end in -th
helpen,help,v%pr_3,The Wife of Bath's Prologue 605,data/oxford_txts/WBPro_oxford.txt,"As help me God, I was a lusty oon",BOTH,Present 3rd sg must end in -th,"As help me God, I was a lusty oon",As help me God I was a lusty oon,Present 3rd sg must end in -th,Present 3rd sg must end in -th
seien,seyn,v%inf,The Summoner's Tale 1918,data/oxford_txts/SumT_oxford.txt,"¶“But herkne° now, Thomas, what I shal seyn.",BOTH,Infinitive must end in -en or -e,"¶“But herkne° now, Thomas, what I shal seyn.",But herkne now Thomas what I shal seyn,Infinitive must end in -en or -e,Infinitive must end in -en or -e
haven,hadde,v%pt_3,The Knight's Tale 1445,data/oxford_txts/KnT_oxford.txt,That no man wondred how that he it hadde.,BOTH,"Weak pt sg must end in -ed, -d, or -t",That no man wondred how that he it hadde.,That no man wondred how that he it hadde,"Weak pt sg must end in -ed, -d, or -t","Weak pt sg must end in -ed, -d, or -t"
seien,sein,v%inf,The Reeve's Tale 4202,data/oxford_txts/RvT_oxford.txt,Now may I sein that I is but an ape.°,BOTH,Infinitive must end in -en or -e,Now may I sein that I is but an ape.°,Now may I seyn that I is but an ape,Infinitive must end in -en or -e,Infinitive must end in -en or -e
don,do,v%inf,Troilus and Criseyde; Book I 600,data/oxford_txts/TC1_oxford.txt,And wel wot I thou mayst do me no reste.,BOTH,Infinitive must end in -en or -e,And wel wot I thou mayst do me no reste.,And wel woot I thow mayst do me no reste,Infinitive must end in -en or -e,Infinitive must end in -en or -e
don,doon,v%inf,The Wife of Bath's Prologue 206,data/oxford_txts/WBPro_oxford.txt,"To winne hir love, or doon° hem reverence.°",BOTH,Infinitive must end in -en or -e,"To winne hir love, or doon° hem reverence.°",To wynne hir love or doon hem reverence,Infinitive must end in -en or -e,Infinitive must end in -en or -e
don,doon,v%inf,Troilus and Criseyde; Book II 468,data/oxford_txts/TC2_oxford.txt,"I shal so doon, min honour shal I kepe",BOTH,Infinitive must end in -en or -e,"I shal so doon, min honour shal I kepe",I shal so doon myn honour shal I kepe,Infinitive must end in -en or -e,Infinitive must end in -en or -e
senden,sende,v%pr_3,The Wife of Bath's Tale 1264,data/oxford_txts/WBT_oxford.txt,God sende hem soone verray pestilence.,BOTH,Present 3rd sg must end in -th,God sende hem soone verray pestilence.,God sende hem soone verray pestilence,Present 3rd sg must end in -th,Present 3rd sg must end in -th
haven,hadde,v%pt_3,The General Prologue 666,data/oxford_txts/GP_oxford.txt,A gerland hadde he set upon his heed,BOTH,"Weak pt sg must end in -ed, -d, or -t",A gerland hadde he set upon his heed,A gerland hadde he set upon his heed,"Weak pt sg must end in -ed, -d, or -t","Weak pt sg must end in -ed, -d, or -t"
don,do,v%inf,Troilus and Criseyde; Book I 828,data/oxford_txts/TC1_oxford.txt,"And seide, “Allas! what is me best to do?”",BOTH,Infinitive must end in -en or -e,"And seide, “Allas! what is me best to do?”",And seyde Allas What is me best to do,Infinitive must end in -en or -e,Infinitive must end in -en or -e
asken,axed,v%pt_pl,The Second Nun's Tale 430,data/oxford_txts/SNT_oxford.txt,In oo demande; ye axed lewedly.”°,BOTH,Past plural must end in -en or -e,In oo demande; ye axed lewedly.”°,In o demande ye axed lewedly,Past plural must end in -en or -e,Past plural must end in -en or -e
haven,han,v%pr_pl,The Merchant's Tale 2205,data/oxford_txts/MerT_oxford.txt,"Ye han non other contenance,° I leve",BOTH,Present plural must end in -en or -e,"Ye han non other contenance,° I leve",Ye han noon oother contenance I leeve,Present plural must end in -en or -e,Present plural must end in -en or -e
kepen,kepe,v%pr_3,The Franklin's Tale 889,data/oxford_txts/FranT_oxford.txt,As kepe° my lord! this° my conclusioun;,BOTH,Present 3rd sg must end in -th,As kepe° my lord! this° my conclusioun;,As kepe my lord This my conclusion,Present 3rd sg must end in -th,Present 3rd sg must end in -th
sitten,sit,v%pr_3,The Squire's Tale 77,data/oxford_txts/SqT_oxford.txt,"Whil that this king sit thus in his nobleie,°",BOTH,Present 3rd sg must end in -th,"Whil that this king sit thus in his nobleie,°",Whil that this kyng sit thus in his nobleye,Present 3rd sg must end in -th,Present 3rd sg must end in -th
overspringen,overspringe,v%pr_3,The Franklin's Tale 1060,data/oxford_txts/FranT_oxford.txt,That five fadme° at the leeste it overspringe°,BOTH,Present 3rd sg must end in -th,That five fadme° at the leeste it overspringe°,That fyve fadme at the leeste it oversprynge,Present 3rd sg must end in -th,Present 3rd sg must end in -th
don,do,v%inf,Troilus and Criseyde; Book I 989,data/oxford_txts/TC1_oxford.txt,To peine me to do yow this servise;,BOTH,Infinitive must end in -en or -e,To peine me to do yow this servise;,To peyne me to do yow this servyse,Infinitive must end in -en or -e,Infinitive must end in -en or -e
passen,pace,v%pr_3,The Clerk's Tale 1092,data/oxford_txts/ClT_oxford.txt,"No fors of° deeth, ne whan my spirit pace!°",BOTH,Present 3rd sg must end in -th,"No fors of° deeth, ne whan my spirit pace!°",No fors of deeth ne whan my spirit pace,Present 3rd sg must end in -th,Present 3rd sg must end in -th
quenchen,queinte,v%pt_3,The Knight's Tale 2334,data/oxford_txts/KnT_oxford.txt,"For right anon oon of the fires queinte,°",BOTH,"Weak pt sg must end in -ed, -d, or -t","For right anon oon of the fires queinte,°",For right anon oon of the fyres queynte,"Weak pt sg must end in -ed, -d, or -t","Weak pt sg must end in -ed, -d, or -t"
haven,han,v%pr_pl,Parliament of Fowls 687,data/oxford_txts/PF_oxford.txt,“Wel han they cause for to gladen ofte,BOTH,Present plural must end in -en or -e,“Wel han they cause for to gladen ofte,Wel han they cause for to gladen ofte,Present plural must end in -en or -e,Present plural must end in -en or -e
don,doon,v%inf,Troilus and Criseyde; Book I 852,data/oxford_txts/TC1_oxford.txt,"Right as thyselven list, wol doon by thee",BOTH,Infinitive must end in -en or -e,"Right as thyselven list, wol doon by thee",Right as thyselven list wol don by the,Infinitive must end in -en or -e,Infinitive must end in -en or -e
sitten,satte,v%pt_3,Troilus and Criseyde; Book II 117,data/oxford_txts/TC2_oxford.txt,It satte me wel bet ay in a cave,BOTH,Strong pt sg must not end in -en or -e,It satte me wel bet ay in a cave,It satte me wel bet ay in a cave,Strong pt sg must not end in -en or -e,Strong pt sg must not end in -en or -e
haven,hadde,v%pt_3,The General Prologue 163,data/oxford_txts/GP_oxford.txt,Another Nonne with hire hadde she,BOTH,"Weak pt sg must end in -ed, -d, or -t",Another Nonne with hire hadde she,Another NONNE with hire hadde she,"Weak pt sg must end in -ed, -d, or -t","Weak pt sg must end in -ed, -d, or -t"
slepen,slepte,v%pt_3,The Clerk's Tale 224,data/oxford_txts/ClT_oxford.txt,She wolde noght been idel til she slepte.,BOTH,Strong pt sg must not end in -en or -e,She wolde noght been idel til she slepte.,She wolde noght been ydel til she slepte,Strong pt sg must not end in -en or -e,Strong pt sg must not end in -en or -e
don,doon,v%inf,The Wife of Bath's Tale 881,data/oxford_txts/WBT_oxford.txt,And he ne wol doon hem but dishonour.,BOTH,Infinitive must end in -en or -e,And he ne wol doon hem but dishonour.,And he ne wol doon hem but dishonour,Infinitive must end in -en or -e,Infinitive must end in -en or -e
