headword,word,tag,line_number,filename,context,text_type,reason,oxford_context,riverside_context,oxford_reason,riverside_reason
gon,gooth,v%pr_3,The Shipman's Tale 250,data/oxford_txts/ShipT_oxford.txt,"And doun he gooth, no lenger wolde he lette,°",BOTH,Present 3rd sg must end in -eth,"And doun he gooth, no lenger wolde he lette,°",And doun he gooth no lenger wolde he lette,Present 3rd sg must end in -eth,Present 3rd sg must end in -eth
bien,boghte,v%pt_3,The Clerk's Tale 1153,data/oxford_txts/ClT_oxford.txt,"But he ne tempteth no man that he boghte,°",BOTH,"Weak pt sg must end in -ed, -d, or -t","But he ne tempteth no man that he boghte,°",But he ne tempteth no man that he boghte,"Weak pt sg must end in -ed, -d, or -t","Weak pt sg must end in -ed, -d, or -t"
witen,woot,v%pr_3,Troilus and Criseyde; Book V 364,data/oxford_txts/TC5_oxford.txt,Ther woot no man aright what dremes mene.,BOTH,Present 3rd sg must end in -eth,Ther woot no man aright what dremes mene.,Ther woot no man aright what dremes mene,Present 3rd sg must end in -eth,Present 3rd sg must end in -eth
helpen,help,v%pr_3,The Wife of Bath's Prologue 423,data/oxford_txts/WBPro_oxford.txt,As help me verray God omnipotent,BOTH,Present 3rd sg must end in -eth,As help me verray God omnipotent,As helpe me verray God omnipotent,Present 3rd sg must end in -eth,Present 3rd sg must end in -eth
haven,hath,v%pr_3,The Knight's Tale 2447,data/oxford_txts/KnT_oxford.txt,"As sooth is said, elde° hath greet avantage:",BOTH,Present 3rd sg must end in -eth,"As sooth is said, elde° hath greet avantage:",As sooth is seyd elde hath greet avantage,Present 3rd sg must end in -eth,Present 3rd sg must end in -eth
dien,deye,v%pr_3,The Friar's Tale 1628,data/oxford_txts/FriT_oxford.txt,"¶“ ‘The devel,’ quod she, ‘so fecche° him er he deye",BOTH,Present 3rd sg must end in -eth,"¶“ ‘The devel,’ quod she, ‘so fecche° him er he deye",The devel quod she so fecche hym er he deye,Present 3rd sg must end in -eth,Present 3rd sg must end in -eth
slen,slain,v%ppl,The Nun's Priest's Tale 3352,data/oxford_txts/NPT_oxford.txt,(For on a Friday soothly° slain was he.),BOTH,Strong participle must end in -en or -e,(For on a Friday soothly° slain was he.),For on a Friday soothly slayn was he,Strong participle must end in -en or -e,Strong participle must end in -en or -e
moten,mote,v%pr_3,Troilus and Criseyde; Book II 1056,data/oxford_txts/TC2_oxford.txt,Lat be; and sory mote he been his live,BOTH,Present 3rd sg must end in -eth,Lat be; and sory mote he been his live,Lat be and sory mote he ben his lyve,Present 3rd sg must end in -eth,Present 3rd sg must end in -eth
gon,go,v%inf,The Knight's Tale 1469,data/oxford_txts/KnT_oxford.txt,"And fleeth the citee, faste as he may go;",BOTH,Infinitive must end in -en or -e,"And fleeth the citee, faste as he may go;",And fleeth the citee faste as he may go,Infinitive must end in -en or -e,Infinitive must end in -en or -e
don,doth,v%pr_3,Troilus and Criseyde; Book V 350,data/oxford_txts/TC5_oxford.txt,"As time hem hurt, a time doth hem cure.",BOTH,Present 3rd sg must end in -eth,"As time hem hurt, a time doth hem cure.",As tyme hem hurt a tyme doth hem cure,Present 3rd sg must end in -eth,Present 3rd sg must end in -eth
answeren,answerde,v%pt_3,The Reeve's Tale 4040,data/oxford_txts/RvT_oxford.txt,"¶Alein answerde, “John, and wiltow swa,°",BOTH,"Weak pt sg must end in -ed, -d, or -t","¶Alein answerde, “John, and wiltow swa,°",Aleyn answerde John and wiltow swa,"Weak pt sg must end in -ed, -d, or -t","Weak pt sg must end in -ed, -d, or -t"
don,do,v%inf,Troilus and Criseyde; Book III 70,data/oxford_txts/TC3_oxford.txt,"To knele, and do yow honour in som wise.”",BOTH,Infinitive must end in -en or -e,"To knele, and do yow honour in som wise.”",To knele and do yow honour in som wyse,Infinitive must end in -en or -e,Infinitive must end in -en or -e
haven,hadde,v%pt_1,The Merchant's Tale 1433,data/oxford_txts/MerT_oxford.txt,"For if so were, I hadde swich mischaunce,°",BOTH,"Weak pt sg must end in -ed, -d, or -t","For if so were, I hadde swich mischaunce,°",For if so were I hadde swich myschaunce,"Weak pt sg must end in -ed, -d, or -t","Weak pt sg must end in -ed, -d, or -t"
wenden,wente,v%pt_3,The Knight's Tale 2637,data/oxford_txts/KnT_oxford.txt,For er° the sonne unto the reste wente,BOTH,"Weak pt sg must end in -ed, -d, or -t",For er° the sonne unto the reste wente,For er the sonne unto the reste wente,"Weak pt sg must end in -ed, -d, or -t","Weak pt sg must end in -ed, -d, or -t"
shulen,shal,v%pr_3,Troilus and Criseyde; Book III 845,data/oxford_txts/TC3_oxford.txt,I hope al shal be wel that is amis.,BOTH,Present 3rd sg must end in -eth,I hope al shal be wel that is amis.,I hope al shal be wel that is amys,Present 3rd sg must end in -eth,Present 3rd sg must end in -eth
witen,woot,v%pr_3,The Nun's Priest's Tale 3206,data/oxford_txts/NPT_oxford.txt,God woot that worldly joye is sone ago;°,BOTH,Present 3rd sg must end in -eth,God woot that worldly joye is sone ago;°,God woot that worldly joye is soone ago,Present 3rd sg must end in -eth,Present 3rd sg must end in -eth
ben,is,v%pr_3,The Monk's Tale 2234,data/oxford_txts/MkT_oxford.txt,"Divided is thy regne, and it shal be",BOTH,Present 3rd sg must end in -eth,"Divided is thy regne, and it shal be",Dyvyded is thy regne and it shal be,Present 3rd sg must end in -eth,Present 3rd sg must end in -eth
sitten,sit,v%pr_3,The Merchant's Tale 2315,data/oxford_txts/MerT_oxford.txt,"I am a king, it sit me noght° to lie.”",BOTH,Present 3rd sg must end in -eth,"I am a king, it sit me noght° to lie.”",I am a kyng it sit me noght to lye,Present 3rd sg must end in -eth,Present 3rd sg must end in -eth
haven,han,v%pr_pl,The Second Nun's Tale 536,data/oxford_txts/SNT_oxford.txt,With shetes han the blood ful faire yhent.°,BOTH,Present plural must end in -en or -e,With shetes han the blood ful faire yhent.°,With sheetes han the blood ful faire yhent,Present plural must end in -en or -e,Present plural must end in -en or -e
moten,mot,v%pr_3,The Nun's Priest's Tale 3234,data/oxford_txts/NPT_oxford.txt,¶But what that God forwoot° mot nedes° be,BOTH,Present 3rd sg must end in -eth,¶But what that God forwoot° mot nedes° be,But what that God forwoot moot nedes bee,Present 3rd sg must end in -eth,Present 3rd sg must end in -eth
slen,slain,v%ppl,The Franklin's Tale 1410,data/oxford_txts/FranT_oxford.txt,"Han slain hemself, for verray° drede and wo",BOTH,Strong participle must end in -en or -e,"Han slain hemself, for verray° drede and wo",Han slayn hemself for verrey drede and wo,Strong participle must end in -en or -e,Strong participle must end in -en or -e
ben,be,v%pr_3,Troilus and Criseyde; Book II 1610,data/oxford_txts/TC2_oxford.txt,"If that I may, and alle folk be trewe.”",BOTH,Present 3rd sg must end in -eth,"If that I may, and alle folk be trewe.”",If that I may and alle folk be trewe,Present 3rd sg must end in -eth,Present 3rd sg must end in -eth
ben,is,v%pr_3,The Summoner's Tale 1806,data/oxford_txts/SumT_oxford.txt,As he that is your servant every deel.°,BOTH,Present 3rd sg must end in -eth,As he that is your servant every deel.°,As he that is youre servant every deel,Present 3rd sg must end in -eth,Present 3rd sg must end in -eth
haven,hath,v%pr_3,The Knight's Tale 1002,data/oxford_txts/KnT_oxford.txt,"Hath Creon slain, and wonne Thebes thus",BOTH,Present 3rd sg must end in -eth,"Hath Creon slain, and wonne Thebes thus",Hath Creon slayn and wonne Thebes thus,Present 3rd sg must end in -eth,Present 3rd sg must end in -eth
haven,han,v%inf,The Squire's Tale 421,data/oxford_txts/SqT_oxford.txt,"That nolde° han wept, if that he wepe coude",BOTH,Infinitive must end in -en or -e,"That nolde° han wept, if that he wepe coude",That nolde han wept if that he wepe koude,Infinitive must end in -en or -e,Infinitive must end in -en or -e
casten,caste,v%pt_3,The Knight's Tale 2171,data/oxford_txts/KnT_oxford.txt,And as a leoun he his loking caste.°,BOTH,"Weak pt sg must end in -ed, -d, or -t",And as a leoun he his loking caste.°,And as a leon he his lookyng caste,"Weak pt sg must end in -ed, -d, or -t","Weak pt sg must end in -ed, -d, or -t"
mouen,may,v%pr_pl,The Miller's Tale 3570,data/oxford_txts/MilT_oxford.txt,"When that the water comth, that we° may go",BOTH,Present plural must end in -en or -e,"When that the water comth, that we° may go",Whan that the water comth that we may go,Present plural must end in -en or -e,Present plural must end in -en or -e
ben,is,v%pr_3,The Knight's Tale 1437,data/oxford_txts/KnT_oxford.txt,"¶And thus, withinne a while, his name is spronge°",BOTH,Present 3rd sg must end in -eth,"¶And thus, withinne a while, his name is spronge°",And thus withinne a while his name is spronge,Present 3rd sg must end in -eth,Present 3rd sg must end in -eth
ben,is,v%pr_3,The Wife of Bath's Tale 939,data/oxford_txts/WBT_oxford.txt,"For trewely, ther is noon of us alle",BOTH,Present 3rd sg must end in -eth,"For trewely, ther is noon of us alle",For trewely ther is noon of us alle,Present 3rd sg must end in -eth,Present 3rd sg must end in -eth
willen,wol,v%pr_3,The Physician's Tale 168,data/oxford_txts/PhyT_oxford.txt,And if that he wol seyn it is nat thus,BOTH,Present 3rd sg must end in -eth,And if that he wol seyn it is nat thus,And if that he wol seyn it is nat thus,Present 3rd sg must end in -eth,Present 3rd sg must end in -eth
shulen,shal,v%pr_3,The Manciple's Tale 220,data/oxford_txts/MancT_oxford.txt,"She shal be cleped° his wenche,° or his lemman.°",BOTH,Present 3rd sg must end in -eth,"She shal be cleped° his wenche,° or his lemman.°",She shal be cleped his wenche or his lemman,Present 3rd sg must end in -eth,Present 3rd sg must end in -eth
shulen,shul,v%pr_pl,The Second Nun's Tale 182,data/oxford_txts/SNT_oxford.txt,"Than shul ye see that angel, er ye twinne.”°",BOTH,Present plural must end in -en or -e,"Than shul ye see that angel, er ye twinne.”°",Thanne shul ye se that angel er ye twynne,Present plural must end in -en or -e,Present plural must end in -en or -e
mouen,may,v%pr_3,The Miller's Tale 3387,data/oxford_txts/MilT_oxford.txt,That Absolon may blow the bukkes horn;°,BOTH,Present 3rd sg must end in -eth,That Absolon may blow the bukkes horn;°,That Absolon may blowe the bukkes horn,Present 3rd sg must end in -eth,Present 3rd sg must end in -eth
mouen,may,v%pr_3,House of Fame 1258,data/oxford_txts/HF_oxford.txt,By no way may recovered be.,BOTH,Present 3rd sg must end in -eth,By no way may recovered be.,Be no way may recovered be,Present 3rd sg must end in -eth,Present 3rd sg must end in -eth
overspringen,overspringe,v%pr_3,The Franklin's Tale 1060,data/oxford_txts/FranT_oxford.txt,That five fadme° at the leeste it overspringe°,BOTH,Present 3rd sg must end in -eth,That five fadme° at the leeste it overspringe°,That fyve fadme at the leeste it oversprynge,Present 3rd sg must end in -eth,Present 3rd sg must end in -eth
ben,is,v%pr_3,Troilus and Criseyde; Book IV 464,data/oxford_txts/TC4_oxford.txt,"As he, that whan a wight is wo bigoon",BOTH,Present 3rd sg must end in -eth,"As he, that whan a wight is wo bigoon",As he that whan a wight is wo bygon,Present 3rd sg must end in -eth,Present 3rd sg must end in -eth
mouen,may,v%pr_3,Troilus and Criseyde; Book II 531,data/oxford_txts/TC2_oxford.txt,That may my goost departe awey fro thee,BOTH,Present 3rd sg must end in -eth,That may my goost departe awey fro thee,That may my goost departe awey fro the,Present 3rd sg must end in -eth,Present 3rd sg must end in -eth
ben,be,v%pr_3,The Knight's Tale 1840,data/oxford_txts/KnT_oxford.txt,"Al be° ye never so jelous, ne so wrothe.",BOTH,Present 3rd sg must end in -eth,"Al be° ye never so jelous, ne so wrothe.",Al be ye never so jalouse ne so wrothe,Present 3rd sg must end in -eth,Present 3rd sg must end in -eth
ben,is,v%pr_3,The General Prologue 838,data/oxford_txts/GP_oxford.txt,"Now draweth cut, for that is min acord.",BOTH,Present 3rd sg must end in -eth,"Now draweth cut, for that is min acord.",Now draweth cut for that is myn accord,Present 3rd sg must end in -eth,Present 3rd sg must end in -eth
seien,seyn,v%inf,Book of the Duchess 1031,data/oxford_txts/BD_oxford.txt,That I may of yow here seyn,BOTH,Infinitive must end in -en or -e,That I may of yow here seyn,That I may of yow here seyn,Infinitive must end in -en or -e,Infinitive must end in -en or -e
haven,hadde,v%pt_3,The Wife of Bath's Prologue 36,data/oxford_txts/WBPro_oxford.txt,I trowe° he hadde wives mo than oon;,BOTH,"Weak pt sg must end in -ed, -d, or -t",I trowe° he hadde wives mo than oon;,I trowe he hadde wyves mo than oon,"Weak pt sg must end in -ed, -d, or -t","Weak pt sg must end in -ed, -d, or -t"
ben,is,v%pr_3,Troilus and Criseyde; Book IV 581,data/oxford_txts/TC4_oxford.txt,"For, as in love, ther is but litel reste.”",BOTH,Present 3rd sg must end in -eth,"For, as in love, ther is but litel reste.”",For as in love ther is but litel reste,Present 3rd sg must end in -eth,Present 3rd sg must end in -eth
ben,is,v%pr_3,The Squire's Tale 70,data/oxford_txts/SqT_oxford.txt,"Ther is som mete° that is ful deintee° holde,°",BOTH,Present 3rd sg must end in -eth,"Ther is som mete° that is ful deintee° holde,°",Ther is som mete that is ful deynte holde,Present 3rd sg must end in -eth,Present 3rd sg must end in -eth
dien,deide,v%pt_3,Troilus and Criseyde; Book III 1171,data/oxford_txts/TC3_oxford.txt,"Lest she be wrooth, him thoughte his herte deide;",BOTH,"Weak pt sg must end in -ed, -d, or -t","Lest she be wrooth, him thoughte his herte deide;",Lest she be wroth hym thoughte his herte deyde,"Weak pt sg must end in -ed, -d, or -t","Weak pt sg must end in -ed, -d, or -t"
mouen,may,v%pr_pl,The Merchant's Tale 1430,data/oxford_txts/MerT_oxford.txt,Right as men may warm wex with handes plie.°,BOTH,Present plural must end in -en or -e,Right as men may warm wex with handes plie.°,Right as men may warm wex with handes plye,Present plural must end in -en or -e,Present plural must end in -en or -e
ben,is,v%pr_3,The General Prologue 746,data/oxford_txts/GP_oxford.txt,"My wit is short, ye may wel understonde.",BOTH,Present 3rd sg must end in -eth,"My wit is short, ye may wel understonde.",My wit is short ye may wel understonde,Present 3rd sg must end in -eth,Present 3rd sg must end in -eth
ben,be,v%pr_3,The Canon's Yeoman's Tale 1468,data/oxford_txts/CYT_oxford.txt,That he wol nat that it discovered be,BOTH,Present 3rd sg must end in -eth,That he wol nat that it discovered be,That he wol nat that it discovered bee,Present 3rd sg must end in -eth,Present 3rd sg must end in -eth
willen,wol,v%pr_3,Troilus and Criseyde; Book V 171,data/oxford_txts/TC5_oxford.txt,Wol peinen him to stonden in your grace.,BOTH,Present 3rd sg must end in -eth,Wol peinen him to stonden in your grace.,Wol peynen hym to stonden in youre grace,Present 3rd sg must end in -eth,Present 3rd sg must end in -eth
ben,is,v%pr_3,Troilus and Criseyde; Book IV 899,data/oxford_txts/TC4_oxford.txt,“But yet to me his sorwe is muchel more,BOTH,Present 3rd sg must end in -eth,“But yet to me his sorwe is muchel more,But yit to me his sorwe is muchel more,Present 3rd sg must end in -eth,Present 3rd sg must end in -eth
seien,seith,v%pr_3,House of Fame 360,data/oxford_txts/HF_oxford.txt,Thus seith the peple prevely.”°—,BOTH,Present 3rd sg must end in -eth,Thus seith the peple prevely.”°—,Thus seyth the peple prively,Present 3rd sg must end in -eth,Present 3rd sg must end in -eth
haven,han,v%pr_pl,The Nun's Priest's Tale 2926,data/oxford_txts/NPT_oxford.txt,"Certes this dreem, which ye han met° tonight",BOTH,Present plural must end in -en or -e,"Certes this dreem, which ye han met° tonight",Certes this dreem which ye han met tonyght,Present plural must end in -en or -e,Present plural must end in -en or -e
gon,go,v%inf,The Miller's Tale 3632,data/oxford_txts/MilT_oxford.txt,Upon his need° to London for to go.,BOTH,Infinitive must end in -en or -e,Upon his need° to London for to go.,Upon his nede to London for to go,Infinitive must end in -en or -e,Infinitive must end in -en or -e
ben,be,v%pr_3,The Clerk's Tale 874,data/oxford_txts/ClT_oxford.txt,But yet I hope it be nat your entente,BOTH,Present 3rd sg must end in -eth,But yet I hope it be nat your entente,But yet I hope it be nat youre entente,Present 3rd sg must end in -eth,Present 3rd sg must end in -eth
