OG_RIV_TEXT,OG_OXFORD_TEXT,RIVERSIDE_FILENAME,OXFORD_FILENAME,OUTPUT_FILENAME,LINE_NUMBER,MATCH,RIVERSIDE_SYLLABLES,OXFORD_SYLLABLES,RIVERSIDE_TEXT,OXFORD_TEXT,RIVERSIDE_SCANSION,OXFORD_SCANSION,RIVERSIDE_TAGGING,OXFORD_TAGGING,FLAG_COLOR
But ydel sweryng is a cursednesse.,But idel° swering is a cursednesse.,data/riverside_cats/PardT_riv.cat,data/oxford_txts/PardT_oxford.txt,data/csvs/PardT,The Pardoner's Tale 638,,0,10,But ydel sweryng is a cursednesse,But idel swering is a cursednesse,     ,u Su Su S u SuSx,but@conj idel@adj sweringe@ger ben@v%pr_3 a@indef_art cursednesse@n,but@conj idel@adj sweringe@ger ben@v%pr_3 a@indef_art cursednesse@n,
Bihoold and se that in the firste table,"Bihold and see, that in the firste table°",data/riverside_cats/PardT_riv.cat,data/oxford_txts/PardT_oxford.txt,data/csvs/PardT,The Pardoner's Tale 639,,10,10,Bihoold and se that in the firste table,Bihold and see that in the firste table,uS u S u S u Su Sx,uS u S u S u Su Sx,biholden@v%imp and@conj sen@v1%imp that@conj in@prep the@def_art first@num_adj table@n,biholden@v%imp and@conj sen@v1%imp that@conj in@prep the@def_art first@num_adj table@n,
Of heighe Goddes heestes honurable,Of heighe Goddes hestes° honurable,data/riverside_cats/PardT_riv.cat,data/oxford_txts/PardT_oxford.txt,data/csvs/PardT,The Pardoner's Tale 640,,10,10,Of heighe Goddes heestes honurable,Of heighe Goddes hestes honurable,u Su Su Su SuSx,u Su Su Su SuSx,of@prep heigh@adj god@n1#propn%gen heste@n1%pl honourable@adj,of@prep heigh@adj god@n1#propn%gen heste@n1%pl honourable@adj,
Hou that the seconde heeste of hym is this:,How that the seconde heste of him is this—,data/riverside_cats/PardT_riv.cat,data/oxford_txts/PardT_oxford.txt,data/csvs/PardT,The Pardoner's Tale 641,,10,10,Hou that the seconde heeste of hym is this,How that the seconde heste of him is this,u S u Sux Su S  u S,u S u Sux Sx u S u S,hou@adv&conj that@part the@def_art second@num_adj heste@n1 of@prep him@pron%obj ben@v%pr_3 this@pron,hou@adv&conj that@part the@def_art second@num_adj heste@n1 of@prep him@pron%obj ben@v%pr_3 this@pron,
Take nat my name in ydel or amys.,“Tak nat my name in idel° or amis.”,data/riverside_cats/PardT_riv.cat,data/oxford_txts/PardT_oxford.txt,data/csvs/PardT,The Pardoner's Tale 642,,0,9,Take nat my name in ydel or amys,Tak nat my name in idel or amis,       ,S u  Sx u Su S uS,taken@v%imp not@adv min@pron%gen name@n in@prep idel@n or@conj amis@adv,taken@v%imp not@adv min@pron%gen name@n in@prep idel@n or@conj amis@adv,
"Lo, rather he forbedeth swich sweryng","Lo, rather° he forbedeth° swich swering",data/riverside_cats/PardT_riv.cat,data/oxford_txts/PardT_oxford.txt,data/csvs/PardT,The Pardoner's Tale 643,,9,10,Lo rather he forbedeth swich sweryng,Lo rather he forbedeth swich swering,S uS u SuS u S,u Su S uSu S uS,lo@interj rathere@adv%comp he@pron1%nom forbeden@v%pr_3 swich@gram_adj sweringe@ger,lo@interj rathere@adv%comp he@pron1%nom forbeden@v%pr_3 swich@gram_adj sweringe@ger,
Than homycide or many a cursed thyng;,Than homicide or many a cursed thing;°,data/riverside_cats/PardT_riv.cat,data/oxford_txts/PardT_oxford.txt,data/csvs/PardT,The Pardoner's Tale 644,,9,10,Than homycide or many a cursed thyng,Than homicide or many a cursed thing,S uSu S u S uS ,u SuSu S u S ux S,than@conj homicide@n or@conj mani@gram_adj a@indef_art cursed@ppl#adj thing@n,than@conj homicide@n or@conj mani@gram_adj a@indef_art cursed@ppl#adj thing@n,
"I seye that, as by ordre, thus it stondeth;","I sey that, as by ordre, thus it stondeth;",data/riverside_cats/PardT_riv.cat,data/oxford_txts/PardT_oxford.txt,data/csvs/PardT,The Pardoner's Tale 645,,10,9,I seye that as by ordre thus it stondeth,I sey that as by ordre thus it stondeth,u Su S u  Su S u Sx,S u S u  Su S u Sx,ich@pron%nom seien@v1%pr_1 that@conj as@conj bi@prep ordre@n thus@adv hit@pron stonden@v1%pr_3,ich@pron%nom seien@v1%pr_1 that@conj as@conj bi@prep ordre@n thus@adv hit@pron stonden@v1%pr_3,
"This knoweth, that his heestes understondeth",This knoweth that° his hestes understondeth,data/riverside_cats/PardT_riv.cat,data/oxford_txts/PardT_oxford.txt,data/csvs/PardT,The Pardoner's Tale 646,,10,10,This knoweth that his heestes understondeth,This knoweth that his hestes understondeth,u Su S u Su SuSx,u Su S u Su SuSx,this@pron knouen@v%pr_3 that@pron his@pron1%gen heste@n1%pl understonden@v%pr_3,this@pron knouen@v%pr_3 that@pron his@pron1%gen heste@n1%pl understonden@v%pr_3,
How that the seconde heeste of God is that.,How that the second heste of God is that.,data/riverside_cats/PardT_riv.cat,data/oxford_txts/PardT_oxford.txt,data/csvs/PardT,The Pardoner's Tale 647,,10,10,How that the seconde heeste of God is that,How that the second heste of God is that,u S u Sux Sx u S u S,u S u Su Sx u S u S,hou@adv&conj that@part the@def_art second@num_adj heste@n1 of@prep god@n1#propn ben@v%pr_3 that@pron,hou@adv&conj that@part the@def_art second@num_adj heste@n1 of@prep god@n1#propn ben@v%pr_3 that@pron,
"And forther over, I wol thee telle al plat","And forther over,° I wol thee telle al plat",data/riverside_cats/PardT_riv.cat,data/oxford_txts/PardT_oxford.txt,data/csvs/PardT,The Pardoner's Tale 648,,10,10,And forther over I wol thee telle al plat,And forther over I wol thee telle al plat,u Su Sx u S u Sx u S,u Su Sx u S u Sx u S,and@conj further@adv%comp over@adv ich@pron%nom willen@v%pr_1 the@pron2%obj tellen@v%inf al@adv plat@adv,and@conj further@adv%comp over@adv ich@pron%nom willen@v%pr_1 the@pron2%obj tellen@v%inf al@adv plat@adv,
That vengeance shal nat parten from his hous,That vengeance shal nat parten from his hous,data/riverside_cats/PardT_riv.cat,data/oxford_txts/PardT_oxford.txt,data/csvs/PardT,The Pardoner's Tale 649,,10,10,That vengeance shal nat parten from his hous,That vengeance shal nat parten from his hous,u SuSx u S ux S u S,u SuSx u S ux S u S,that@conj vengeaunce@n shulen@v1%pr_3 not@adv parten@v%inf from@prep his@pron1%gen hous@n,that@conj vengeaunce@n shulen@v1%pr_3 not@adv parten@v%inf from@prep his@pron1%gen hous@n,
That of his othes is to outrageous.,That of his othes is to outrageous.°,data/riverside_cats/PardT_riv.cat,data/oxford_txts/PardT_oxford.txt,data/csvs/PardT,The Pardoner's Tale 650,,10,10,That of his othes is to outrageous,That of his othes is to outrageous,u S u Su S x uSuS,u S u Su S x uSuS,that@pron of@prep his@pron1%gen oth@n%pl ben@v%pr_3 to@adv2 outrageous@adj,that@pron of@prep his@pron1%gen oth@n%pl ben@v%pr_3 to@adv2 outrageous@adj,
"By Goddes precious herte,"""" and """"By his nayles","“By Goddes precious herte, and by his nailes",data/riverside_cats/PardT_riv.cat,data/oxford_txts/PardT_oxford.txt,data/csvs/PardT,The Pardoner's Tale 651,,10,10,By Goddes precious herte and By his nayles,By Goddes precious herte and by his nailes, uS uSu Su S  u Sx, uS uSu Su S  u Sx,bi@prep god@n1#propn%gen preciouse@adj herte@n and@conj bi@prep his@pron1%gen nail@n%pl,bi@prep god@n1#propn%gen preciouse@adj herte@n and@conj bi@prep his@pron1%gen nail@n%pl,
"And """"By the blood of Crist that is in Hayles","And by the blode of Crist, that is in Hailes",data/riverside_cats/PardT_riv.cat,data/oxford_txts/PardT_oxford.txt,data/csvs/PardT,The Pardoner's Tale 652,,10,10,And By the blood of Crist that is in Hayles,And by the blode of Crist that is in Hailes,u  S u S u S u S uS,u  S ux S u S u S uS,and@conj bi@prep the@def_art blod@n1 of@prep crist@n#propn that@pron ben@v%pr_3 in@prep hailes@n#propn,and@conj bi@prep the@def_art blod@n1 of@prep crist@n#propn that@pron ben@v%pr_3 in@prep hailes@n#propn,
"Sevene is my chaunce, and thyn is cynk and treye!","Seven is my chaunce,° and thin is cink° and treye;°",data/riverside_cats/PardT_riv.cat,data/oxford_txts/PardT_oxford.txt,data/csvs/PardT,The Pardoner's Tale 653,,0,10,Sevene is my chaunce and thyn is cynk and treye,Seven is my chaunce and thin is cink and treye,         ,uS u  Sx u S u S u Sx,seven@num_n ben@v%pr_3 min@pron%gen chaunce@n and@conj thin@pron%gen_abs ben@v%pr_3 cink@n1 and@conj trei@n3,seven@num_n ben@v%pr_3 min@pron%gen chaunce@n and@conj thin@pron%gen_abs ben@v%pr_3 cink@n1 and@conj trei@n3,
"By Goddes armes, if thou falsly pleye","By Goddes armes, if thou falsly pleye",data/riverside_cats/PardT_riv.cat,data/oxford_txts/PardT_oxford.txt,data/csvs/PardT,The Pardoner's Tale 654,,0,0,By Goddes armes if thou falsly pleye,By Goddes armes if thou falsly pleye,      ,      ,bi@prep god@n1#propn%gen arm@n%pl if@conj thou@pron%nom falsli@adv pleien@v1%pr_2,bi@prep god@n1#propn%gen arm@n%pl if@conj thou@pron%nom falsli@adv pleien@v1%pr_2,
"This daggere shal thurghout thyn herte go!"""" --",This dagger shal thurghout thin herte go”—,data/riverside_cats/PardT_riv.cat,data/oxford_txts/PardT_oxford.txt,data/csvs/PardT,The Pardoner's Tale 655,,9,10,This daggere shal thurghout thyn herte go,This dagger shal thurghout thin herte go,S uSu S uS  ux S,u Su S uS u Su S,this@gram_adj daggere@n shulen@v1%pr_3 thurgh-oute@prep thin@pron%gen herte@n gon@v%inf --@dash,this@gram_adj daggere@n shulen@v1%pr_3 thurgh-oute@prep thin@pron%gen herte@n gon@v%inf --@dash,
This fruyt cometh of the bicched bones two,This fruit° cometh of the bicched bones° two,data/riverside_cats/PardT_riv.cat,data/oxford_txts/PardT_oxford.txt,data/csvs/PardT,The Pardoner's Tale 656,,10,10,This fruyt cometh of the bicched bones two,This fruit cometh of the bicched bones two,u S uS u S uS ux S,u S uS u S uS ux S,this@gram_adj fruit@n comen@v%pr_3 of@prep the@def_art bicched@ppl#adj bon@n1%pl two@num_adj,this@gram_adj fruit@n comen@v%pr_3 of@prep the@def_art bicched@ppl#adj bon@n1%pl two@num_adj,
"Forsweryng, ire, falsnesse, homycide.","Forswering,° ire, falsnesse, homicide.",data/riverside_cats/PardT_riv.cat,data/oxford_txts/PardT_oxford.txt,data/csvs/PardT,The Pardoner's Tale 657,,0,10,Forsweryng ire falsnesse homycide,Forswering ire falsnesse homicide,   ,uSu Su Sux SuSx,forswering@ger ire@n falsnesse@n homicide@n,forswering@ger ire@n falsnesse@n homicide@n,
"Now, for the love of Crist, that for us dyde","Now, for the love of Crist that for us dide,°",data/riverside_cats/PardT_riv.cat,data/oxford_txts/PardT_oxford.txt,data/csvs/PardT,The Pardoner's Tale 658,,10,10,Now for the love of Crist that for us dyde,Now for the love of Crist that for us dide,u S u Su S u S u S x,u S u Sx u S u S u Sx,nou@adv for@prep the@def_art love@n1 of@prep crist@n#propn that@pron for@prep us@pron%pl_obj dien@v%pt_3,nou@adv for@prep the@def_art love@n1 of@prep crist@n#propn that@pron for@prep us@pron%pl_obj dien@v%pt_3,
"Lete youre othes, bothe grete and smale.","Leveth° your othes, bothe grete and smale;",data/riverside_cats/PardT_riv.cat,data/oxford_txts/PardT_oxford.txt,data/csvs/PardT,The Pardoner's Tale 659,DIFF,10,10,Lete youre othes bothe grete and smale,Leveth your othes bothe grete and smale,ux Su Su Su Sx u Sx,uS u Su Su Sx u Sx,leten@v%imp your@pron%pl_gen oth@n%pl bothe@num_conj gret@adj and@conj smal@adj,leven@v1%imp your@pron%pl_gen oth@n%pl bothe@num_conj gret@adj and@conj smal@adj,green
"But, sires, now wol I telle forth my tale.","¶But, sirs, now wol I telle forth° my tale.",data/riverside_cats/PardT_riv.cat,data/oxford_txts/PardT_oxford.txt,data/csvs/PardT,The Pardoner's Tale 660,,9,0,But sires now wol I telle forth my tale,But sirs now wol I telle forth my tale,S uS u S u Sx u  Sx,        ,but@conj sire@n%pl nou@adv willen@v%pr_1 ich@pron%nom tellen@v%inf forth@adv min@pron%gen tale@n,but@conj sire@n%pl nou@adv willen@v%pr_1 ich@pron%nom tellen@v%inf forth@adv min@pron%gen tale@n,
Thise riotoures thre of whiche I telle,"Thise riotoures° three, of whiche I telle",data/riverside_cats/PardT_riv.cat,data/oxford_txts/PardT_oxford.txt,data/csvs/PardT,The Pardoner's Tale 661,,10,10,Thise riotoures thre of whiche I telle,Thise riotoures three of whiche I telle,ux SuSu S u Sx u Sx,ux SuSu S u Sx u Sx,these@gram_adj%pl riotour@n%pl thre@num_adj of@prep which@pron ich@pron%nom tellen@v%pr_1,these@gram_adj%pl riotour@n%pl thre@num_adj of@prep which@pron ich@pron%nom tellen@v%pr_1,
Longe erst er prime rong of any belle,Longe erst er° prime rong of° any belle,data/riverside_cats/PardT_riv.cat,data/oxford_txts/PardT_oxford.txt,data/csvs/PardT,The Pardoner's Tale 662,,9,9,Longe erst er prime rong of any belle,Longe erst er prime rong of any belle,Su S u Sx u S u Sx,Su S u Sx u S u Sx,longe@adv erest@adv%sup er@conj1 prime@n ringen@v2%pt_3 of@prep ani@gram_adj belle@n1,longe@adv erest@adv%sup er@conj1 prime@n ringen@v2%pt_3 of@prep ani@gram_adj belle@n1,
Were set hem in a taverne to drynke,Were set hem in a tavern for to drinke;,data/riverside_cats/PardT_riv.cat,data/oxford_txts/PardT_oxford.txt,data/csvs/PardT,The Pardoner's Tale 663,DIFF,9,10,Were set hem in a taverne to drynke,Were set hem in a tavern for to drinke,Su S u S u Sux S x,ux S u S u Su S u Sx,ben@v%pt_3 setten@v%ppl hem@pron%pl_obj in@prep a@indef_art taverne@n to@part drinken@v%inf,ben@v%pt_3 setten@v%ppl hem@pron%pl_obj in@prep a@indef_art taverne@n for@prep to@part drinken@v%inf,green
"And as they sat, they herde a belle clynke","And as they satte, they herde a belle clinke°",data/riverside_cats/PardT_riv.cat,data/oxford_txts/PardT_oxford.txt,data/csvs/PardT,The Pardoner's Tale 664,,10,10,And as they sat they herde a belle clynke,And as they satte they herde a belle clinke,u S u S u Su S ux S,u S u Su S ux S ux Sx,and@conj as@conj thei@pron%pl_nom sitten@v%pt_3 thei@pron%pl_nom heren@v%pt_3 a@indef_art belle@n1 clinken@v%inf,and@conj as@conj thei@pron%pl_nom sitten@v%pt_3 thei@pron%pl_nom heren@v%pt_3 a@indef_art belle@n1 clinken@v%inf,
"Biforn a cors, was caried to his grave.","Biforn° a cors,° was caried to his grave;",data/riverside_cats/PardT_riv.cat,data/oxford_txts/PardT_oxford.txt,data/csvs/PardT,The Pardoner's Tale 665,,10,10,Biforn a cors was caried to his grave,Biforn a cors was caried to his grave,uS u S u SuS x u Sx,uS u S u SuS x u Sx,biforen@prep a@indef_art cors@n ben@v%pt_3 carien@v%ppl to@prep his@pron1%gen grave@n1,biforen@prep a@indef_art cors@n ben@v%pt_3 carien@v%ppl to@prep his@pron1%gen grave@n1,
That oon of hem gan callen to his knave:,"That oon of hem gan callen to his knave,°",data/riverside_cats/PardT_riv.cat,data/oxford_txts/PardT_oxford.txt,data/csvs/PardT,The Pardoner's Tale 666,,10,10,That oon of hem gan callen to his knave,That oon of hem gan callen to his knave,u S u S u Su S u Sx,u S u S u Su S u Sx,that@art&gram_adj on@pron of@prep hem@pron%pl_obj ginnen@v%pt_3 callen@v%inf to@prep his@pron1%gen knave@n1,that@art&gram_adj on@pron of@prep hem@pron%pl_obj ginnen@v%pt_3 callen@v%inf to@prep his@pron1%gen knave@n1,
"Go bet,"""" quod he, """"and axe redily","“Go bet,”° quod he, “and axe redily",data/riverside_cats/PardT_riv.cat,data/oxford_txts/PardT_oxford.txt,data/csvs/PardT,The Pardoner's Tale 667,,0,0,Go bet quod he and axe redily,Go bet quod he and axe redily,      ,      ,gon@v%imp bet@adv%comp quethen@v%pt_3 he@pron1%nom and@conj asken@v%imp redili@adv2,gon@v%imp bet@adv%comp quethen@v%pt_3 he@pron1%nom and@conj asken@v%imp redili@adv2,
What cors is this that passeth heer forby;,What cors is this that passeth heer forby;°,data/riverside_cats/PardT_riv.cat,data/oxford_txts/PardT_oxford.txt,data/csvs/PardT,The Pardoner's Tale 668,,9,9,What cors is this that passeth heer forby,What cors is this that passeth heer forby,S u S u S uS u S,S u S u S uS u S,what@pron cors@n ben@v%pr_3 this@pron that@pron passen@v%pr_3 her@adv forbi@adv,what@pron cors@n ben@v%pr_3 this@pron that@pron passen@v%pr_3 her@adv forbi@adv,
And looke that thou reporte his name weel.,And look that thou reporte his name wel.”°,data/riverside_cats/PardT_riv.cat,data/oxford_txts/PardT_oxford.txt,data/csvs/PardT,The Pardoner's Tale 669,,10,10,And looke that thou reporte his name weel,And look that thou reporte his name wel,u Su S u Sux S ux S,u S u S uSu S ux S,and@conj loken@v2%imp that@conj thou@pron%nom reporten@v%pr_2 his@pron1%gen name@n wel@adv,and@conj loken@v2%imp that@conj thou@pron%nom reporten@v%pr_2 his@pron1%gen name@n wel@adv,
"Sire,"""" quod this boy, """"it nedeth never-a-deel;","“Sir,” quod this boy, “it nedeth neveradel.°",data/riverside_cats/PardT_riv.cat,data/oxford_txts/PardT_oxford.txt,data/csvs/PardT,The Pardoner's Tale 670,,10,10,Sire quod this boy it nedeth neveradeel,Sir quod this boy it nedeth neveradel,ux S u S u Su SxuS,u S u S u Su SxuS,sire@n quethen@v%pt_3 this@gram_adj boie@n1 hit@pron neden@v2%pr_3 never-a-del@adv,sire@n quethen@v%pt_3 this@gram_adj boie@n1 hit@pron neden@v2%pr_3 never-a-del@adv,
It was me toold er ye cam heer two houres.,"It was me told,° er ye cam heer, two houres;",data/riverside_cats/PardT_riv.cat,data/oxford_txts/PardT_oxford.txt,data/csvs/PardT,The Pardoner's Tale 671,,10,10,It was me toold er ye cam heer two houres,It was me told er ye cam heer two houres,u S u S u S u S u Sx,u S u S u S u S u Sx,hit@pron ben@v%pt_3 me@pron2%obj tellen@v%ppl er@conj1 ye@pron%pl_nom comen@v%pt_pl her@adv two@num_adj houre@n%pl,hit@pron ben@v%pt_3 me@pron2%obj tellen@v%ppl er@conj1 ye@pron%pl_nom comen@v%pt_pl her@adv two@num_adj houre@n%pl,
"He was, pardee, an old felawe of youres","He was, pardee,° an old felawe° of youres;",data/riverside_cats/PardT_riv.cat,data/oxford_txts/PardT_oxford.txt,data/csvs/PardT,The Pardoner's Tale 672,,10,10,He was pardee an old felawe of youres,He was pardee an old felawe of youres,u S uS u S uSx u Sx,u S uS u S uSx u Sx,he@pron1%nom ben@v%pt_3 parde@interj a@indef_art olde@adj felaue@n of@prep youres@pron%pl,he@pron1%nom ben@v%pt_3 parde@interj a@indef_art olde@adj felaue@n of@prep youres@pron%pl,
And sodeynly he was yslayn to-nyght,"And sodeinly he was yslain tonight,°",data/riverside_cats/PardT_riv.cat,data/oxford_txts/PardT_oxford.txt,data/csvs/PardT,The Pardoner's Tale 673,,0,0,And sodeynly he was yslayn tonyght,And sodeinly he was yslain tonight,     ,     ,and@conj sodeinli@adv he@pron1%nom ben@v%pt_3 slen@v%ppl to-night@adv,and@conj sodeinli@adv he@pron1%nom ben@v%pt_3 slen@v%ppl to-night@adv,
"Fordronke, as he sat on his bench upright.","Fordronke,° as he sat on his bench upright;",data/riverside_cats/PardT_riv.cat,data/oxford_txts/PardT_oxford.txt,data/csvs/PardT,The Pardoner's Tale 674,,10,10,Fordronke as he sat on his bench upright,Fordronke as he sat on his bench upright,uSx u S u S u S uS,uSx u S u S u S uS,fordronken@ppl#adj as@conj he@pron1%nom sitten@v%pt_3 on@prep his@pron1%gen benche@n uprighte@adv,fordronken@ppl#adj as@conj he@pron1%nom sitten@v%pt_3 on@prep his@pron1%gen benche@n uprighte@adv,
Ther cam a privee theef men clepeth Deeth,"Ther cam a privee° theef, men clepeth° Deeth",data/riverside_cats/PardT_riv.cat,data/oxford_txts/PardT_oxford.txt,data/csvs/PardT,The Pardoner's Tale 675,,10,10,Ther cam a privee theef men clepeth Deeth,Ther cam a privee theef men clepeth Deeth,u S u Su S u Su S,u S u Su S u Su S,ther@adv comen@v%pt_3 a@indef_art prive@adj1 thef@n2 men@pron_impers clepen@v%pr_3 deth@n#propn,ther@adv comen@v%pt_3 a@indef_art prive@adj1 thef@n2 men@pron_impers clepen@v%pr_3 deth@n#propn,
That in this contree al the peple sleeth,That in this contree al the peple sleeth,data/riverside_cats/PardT_riv.cat,data/oxford_txts/PardT_oxford.txt,data/csvs/PardT,The Pardoner's Tale 676,,10,10,That in this contree al the peple sleeth,That in this contree al the peple sleeth,u S u Su S u Su S,u S u Su S u Su S,that@pron in@prep this@gram_adj contree@n al@gram_adj the@def_art peple@n slen@v%pr_3,that@pron in@prep this@gram_adj contree@n al@gram_adj the@def_art peple@n slen@v%pr_3,
