OG_RIV_TEXT,OG_OXFORD_TEXT,RIVERSIDE_FILENAME,OXFORD_FILENAME,OUTPUT_FILENAME,LINE_NUMBER,MATCH,RIVERSIDE_SYLLABLES,OXFORD_SYLLABLES,RIVERSIDE_TEXT,OXFORD_TEXT,RIVERSIDE_SCANSION,OXFORD_SCANSION,RIVERSIDE_TAGGING,OXFORD_TAGGING,FLAG_COLOR
That it was by the assent of Apius;,That it was by the assent° of Apius;,data/riverside_cats/PhyT_riv.cat,data/oxford_txts/PhyT_oxford.txt,data/csvs/PhyT,The Physician's Tale 265,,10,10,That it was by the assent of Apius,That it was by the assent of Apius,u S u  S uS u SuS,u S u  S uS u SuS,that@conj hit@pron ben@v%pt_3 bi@prep the@def_art assent@n of@prep apius@n#propn,that@conj hit@pron ben@v%pt_3 bi@prep the@def_art assent@n of@prep apius@n#propn,
They wisten wel that he was lecherus.,They wisten° wel that he was lecherous.,data/riverside_cats/PhyT_riv.cat,data/oxford_txts/PhyT_oxford.txt,data/csvs/PhyT,The Physician's Tale 266,,10,10,They wisten wel that he was lecherus,They wisten wel that he was lecherous,u Su S u S u SuS,u Su S u S u SuS,thei@pron%pl_nom witen@v1%pt_pl wel@adv that@conj he@pron1%nom ben@v%pt_3 lecherous@adj,thei@pron%pl_nom witen@v1%pt_pl wel@adv that@conj he@pron1%nom ben@v%pt_3 lecherous@adj,
For which unto this Apius they gon,For which unto this Apius they gon,data/riverside_cats/PhyT_riv.cat,data/oxford_txts/PhyT_oxford.txt,data/csvs/PhyT,The Physician's Tale 267,,10,10,For which unto this Apius they gon,For which unto this Apius they gon,u S uS u SuS u S,u S uS u SuS u S,for@prep which@pron unto@prep this@gram_adj apius@n#propn thei@pron%pl_nom gon@v%pr_pl,for@prep which@pron unto@prep this@gram_adj apius@n#propn thei@pron%pl_nom gon@v%pr_pl,
And caste hym in a prisoun right anon,And caste him in a prison right anon,data/riverside_cats/PhyT_riv.cat,data/oxford_txts/PhyT_oxford.txt,data/csvs/PhyT,The Physician's Tale 268,,10,10,And caste hym in a prisoun right anon,And caste him in a prison right anon,u Su  S u Su S uS,u Sx u S u Su S uS,and@conj casten@v%pt_pl him@pron%obj in@prep a@indef_art prisoun@n righte@adv an-on@adv,and@conj casten@v%pt_pl him@pron%obj in@prep a@indef_art prisoun@n righte@adv an-on@adv,
Ther as he slow hymself; and Claudius,Theras° he slow himself; and Claudius,data/riverside_cats/PhyT_riv.cat,data/oxford_txts/PhyT_oxford.txt,data/csvs/PhyT,The Physician's Tale 269,DIFF,9,10,Ther as he slow hymself and Claudius,Theras he slow himself and Claudius,S u S u S u SuS,uS u S uS u SuS,ther@adv as@conj he@pron1%nom slen@v%pt_3 him-self@pron and@conj claudius@n2#propn,ther-as@adv he@pron1%nom slen@v%pt_3 him-self@pron and@conj claudius@n2#propn,green
That servant was unto this Apius,That servant was unto this Apius,data/riverside_cats/PhyT_riv.cat,data/oxford_txts/PhyT_oxford.txt,data/csvs/PhyT,The Physician's Tale 270,,10,10,That servant was unto this Apius,That servant was unto this Apius,u Su S uS u SuS,u Su S uS u SuS,that@pron servaunt@n ben@v%pt_3 unto@prep this@gram_adj apius@n#propn,that@pron servaunt@n ben@v%pt_3 unto@prep this@gram_adj apius@n#propn,
Was demed for to hange upon a tree,Was demed° for to hange upon a tree;,data/riverside_cats/PhyT_riv.cat,data/oxford_txts/PhyT_oxford.txt,data/csvs/PhyT,The Physician's Tale 271,,10,10,Was demed for to hange upon a tree,Was demed for to hange upon a tree,u Su S u Sx uS u S,u Su S u Sx uS u S,ben@v%pt_3 demen@v%ppl for@prep#adv to@part hongen@v%inf upon@prep a@indef_art tre@n,ben@v%pt_3 demen@v%ppl for@prep#adv to@part hongen@v%inf upon@prep a@indef_art tre@n,
"But that Virginius, of his pitee","But° that Virginius, of his pitee,°",data/riverside_cats/PhyT_riv.cat,data/oxford_txts/PhyT_oxford.txt,data/csvs/PhyT,The Physician's Tale 272,,10,10,But that Virginius of his pitee,But that Virginius of his pitee,u S uSuS u S uS,u S uSuS u S uS,but@conj that@conj virginius@n#propn of@prep his@pron1%gen pite@n,but@conj that@conj virginius@n#propn of@prep his@pron1%gen pite@n,
So preyde for hym that he was exiled;,So preide for him° that he was exiled;,data/riverside_cats/PhyT_riv.cat,data/oxford_txts/PhyT_oxford.txt,data/csvs/PhyT,The Physician's Tale 273,,10,10,So preyde for hym that he was exiled,So preide for him that he was exiled,u Su S  u S u SuS,u Su S u S u S uSx,so@adv preien@v1%pt_3 for@prep him@pron%obj that@conj he@pron1%nom ben@v%pt_3 exiled@ppl#adj,so@adv preien@v1%pt_3 for@prep him@pron%obj that@conj he@pron1%nom ben@v%pt_3 exiled@ppl#adj,
"And elles, certes, he had been bigyled.","And elles,° certes, he had been bigiled.°",data/riverside_cats/PhyT_riv.cat,data/oxford_txts/PhyT_oxford.txt,data/csvs/PhyT,The Physician's Tale 274,,10,10,And elles certes he had been bigyled,And elles certes he had been bigiled,u Su Su S u S uS,u Su Su S u S uSx,and@conj elles@adv certes@adv he@pron1%nom haven@v%pt_3 ben@v%ppl bigilen@v%ppl,and@conj elles@adv certes@adv he@pron1%nom haven@v%pt_3 ben@v%ppl bigilen@v%ppl,
"The remenant were anhanged, moore and lesse","The remenant were anhanged,° more and lesse,°",data/riverside_cats/PhyT_riv.cat,data/oxford_txts/PhyT_oxford.txt,data/csvs/PhyT,The Physician's Tale 275,,10,10,The remenant were anhanged moore and lesse,The remenant were anhanged more and lesse,u SuS ux Sux Sx u Sx,u SuS ux Sux Sx u Sx,the@def_art remenaunt@n ben@v%pt_pl anhongen@v%ppl more@n3 and@conj lesse@n2,the@def_art remenaunt@n ben@v%pt_pl anhongen@v%ppl more@n3 and@conj lesse@n2,
That were consentant of this cursednesse.,That were consentant of° this cursednesse.—,data/riverside_cats/PhyT_riv.cat,data/oxford_txts/PhyT_oxford.txt,data/csvs/PhyT,The Physician's Tale 276,,10,10,That were consentant of this cursednesse,That were consentant of this cursednesse,u Sx uSu S u SuSx,u Sx uSu S u SuSx,that@pron ben@v%pt_pl consentaunt@adj of@prep this@gram_adj cursednesse@n,that@pron ben@v%pt_pl consentaunt@adj of@prep this@gram_adj cursednesse@n,
Heere may men seen how synne hath his merite.,¶Heer men may seen how sinne hath his merite!°,data/riverside_cats/PhyT_riv.cat,data/oxford_txts/PhyT_oxford.txt,data/csvs/PhyT,The Physician's Tale 277,DIFF,10,10,Heere may men seen how synne hath his merite,Heer men may seen how sinne hath his merite,ux S u S u S u S uSx,u S u S u Su S u xSx,her@adv mouen@v3%pr_pl man@n%pl sen@v1%inf hou@adv&conj sinne@n haven@v%pr_3 his@pron1%gen merite@n,her@adv man@n%pl mouen@v3%pr_pl sen@v1%inf hou@adv&conj sinne@n haven@v%pr_3 his@pron1%gen merite@n,green
"Beth war, for no man woot whom God wol smyte","Beth war, for no man woot whom God wol smite°",data/riverside_cats/PhyT_riv.cat,data/oxford_txts/PhyT_oxford.txt,data/csvs/PhyT,The Physician's Tale 278,,10,10,Beth war for no man woot whom God wol smyte,Beth war for no man woot whom God wol smite,u S u S u S u S u S,u S u S u S u S u Sx,ben@v%imp ware@adj for@conj no@gram_adj man@n witen@v1%pr_3 whom@pron%obj god@n1#propn willen@v%pr_3 smiten@v%inf,ben@v%imp ware@adj for@conj no@gram_adj man@n witen@v1%pr_3 whom@pron%obj god@n1#propn willen@v%pr_3 smiten@v%inf,
"In no degree, ne in which manere wyse;","In no degree,° ne in which maner wise°",data/riverside_cats/PhyT_riv.cat,data/oxford_txts/PhyT_oxford.txt,data/csvs/PhyT,The Physician's Tale 279,,10,10,In no degree ne in which manere wyse,In no degree ne in which maner wise,u S uS u S u Sux S,u S uS u S u Su Sx,in@prep no@gram_adj degre@n ne@conj1 in@prep which@pron manere@n#adj wise@n2,in@prep no@gram_adj degre@n ne@conj1 in@prep which@pron manere@n#adj wise@n2,
The worm of conscience may agryse,The worm° of conscience may agrise°,data/riverside_cats/PhyT_riv.cat,data/oxford_txts/PhyT_oxford.txt,data/csvs/PhyT,The Physician's Tale 280,,0,10,The worm of conscience may agryse,The worm of conscience may agrise,     ,u S u SuSu S uSx,the@def_art worm@n of@prep conscience@n mouen@v3%pr_3 agrisen@v%inf,the@def_art worm@n of@prep conscience@n mouen@v3%pr_3 agrisen@v%inf,
"Of wikked lyf, though it so pryvee be","Of° wikked lif, though it so privee° be",data/riverside_cats/PhyT_riv.cat,data/oxford_txts/PhyT_oxford.txt,data/csvs/PhyT,The Physician's Tale 281,,0,10,Of wikked lyf though it so pryvee be,Of wikked lif though it so privee be,       ,u Su S u S u Su S,of@prep wikked@adj lif@n though@conj hit@pron so@adv prive@adj1 ben@v%pr_3,of@prep wikked@adj lif@n though@conj hit@pron so@adv prive@adj1 ben@v%pr_3,
That no man woot therof but God and he.,That no man woot therof° but° God and he.,data/riverside_cats/PhyT_riv.cat,data/oxford_txts/PhyT_oxford.txt,data/csvs/PhyT,The Physician's Tale 282,,10,10,That no man woot therof but God and he,That no man woot therof but God and he,u S u S uS u S u S,u S u S uS u S u S,that@conj no@gram_adj man@n witen@v1%pr_3 ther-of@adv but@conj god@n1#propn and@conj he@pron1%nom,that@conj no@gram_adj man@n witen@v1%pr_3 ther-of@adv but@conj god@n1#propn and@conj he@pron1%nom,
"For be he lewed man, or ellis lered","For be he lewed° man, or elles lered,°",data/riverside_cats/PhyT_riv.cat,data/oxford_txts/PhyT_oxford.txt,data/csvs/PhyT,The Physician's Tale 283,,10,10,For be he lewed man or ellis lered,For be he lewed man or elles lered,u S u Su S u Su Sx,u S u Su S u Su Sx,for@conj ben@v%pr_3 he@pron1%nom leued@adj man@n or@conj elles@adv leren@v#adj%ppl,for@conj ben@v%pr_3 he@pron1%nom leued@adj man@n or@conj elles@adv leren@v#adj%ppl,
He noot how soone that he shal been afered.,He noot° how soon that he shal been afered.°,data/riverside_cats/PhyT_riv.cat,data/oxford_txts/PhyT_oxford.txt,data/csvs/PhyT,The Physician's Tale 284,,10,10,He noot how soone that he shal been afered,He noot how soon that he shal been afered,u S u Su S u S u Sxx,u S u S u S u S uSx,he@pron1%nom witen@v1%pr_3_neg hou@adv&conj sone@adv that@conj he@pron1%nom shulen@v1%pr_3 ben@v%inf afered@ppl,he@pron1%nom witen@v1%pr_3_neg hou@adv&conj sone@adv that@conj he@pron1%nom shulen@v1%pr_3 ben@v%inf afered@ppl,
Therfore I rede yow this conseil take:,Therfore I rede° yow this conseil take,data/riverside_cats/PhyT_riv.cat,data/oxford_txts/PhyT_oxford.txt,data/csvs/PhyT,The Physician's Tale 285,,10,10,Therfore I rede yow this conseil take,Therfore I rede yow this conseil take,uSu S ux S u Su Sx,uSu S ux S u Su Sx,ther-fore@adv ich@pron%nom reden@v1%pr_1 you@pron%pl_obj this@gram_adj counseil@n taken@v%inf,ther-fore@adv ich@pron%nom reden@v1%pr_1 you@pron%pl_obj this@gram_adj counseil@n taken@v%inf,
"Forsaketh synne, er synne yow forsake.","Forsaketh° sinne, er sinne yow forsake.",data/riverside_cats/PhyT_riv.cat,data/oxford_txts/PhyT_oxford.txt,data/csvs/PhyT,The Physician's Tale 286,,9,10,Forsaketh synne er synne yow forsake,Forsaketh sinne er sinne yow forsake,SuS u S u S uSx,uSu Su S ux S uSx,forsaken@v%imp sinne@n er@conj1 sinne@n you@pron%pl_obj forsaken@v%pr_3,forsaken@v%imp sinne@n er@conj1 sinne@n you@pron%pl_obj forsaken@v%pr_3,
