OG_RIV_TEXT,OG_OXFORD_TEXT,RIVERSIDE_FILENAME,OXFORD_FILENAME,OUTPUT_FILENAME,LINE_NUMBER,MATCH,RIVERSIDE_SYLLABLES,OXFORD_SYLLABLES,RIVERSIDE_TEXT,OXFORD_TEXT,RIVERSIDE_SCANSION,OXFORD_SCANSION,RIVERSIDE_TAGGING,OXFORD_TAGGING,FLAG_COLOR
But whan that he was wakened of his sleep,But whan that he was wakned of his sleep,data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 3009,,10,10,But whan that he was wakened of his sleep,But whan that he was wakned of his sleep,u S u S u Sux S u S,u S u S u Su S u S,but@conj whan@adv&conj that@part he@pron1%nom ben@v%pt_3 waknen@v%ppl of@prep his@pron1%gen slep@n,but@conj whan@adv&conj that@part he@pron1%nom ben@v%pt_3 waknen@v%ppl of@prep his@pron1%gen slep@n,
He turned hym and took of this no keep.,"He turned him, and took of this no keep;°",data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 3010,,10,10,He turned hym and took of this no keep,He turned him and took of this no keep,u Su S u S u S u S,u Su S u S u S u S,he@pron1%nom turnen@v%pt_3 him@pron%obj and@conj taken@v%pt_3 of@prep this@pron no@gram_adj kep@n,he@pron1%nom turnen@v%pt_3 him@pron%obj and@conj taken@v%pt_3 of@prep this@pron no@gram_adj kep@n,
Hym thoughte his dreem nas but a vanitee.,Him thoughte° his dreem nas but° a vanitee.°,data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 3011,,10,10,Hym thoughte his dreem nas but a vanitee,Him thoughte his dreem nas but a vanitee,u Sx u S u S u SuS,u Sx u S u S u SuS,him@pron%obj thinken@v1%pt_3 his@pron1%gen drem@n2 ben@v%pt_3_neg but@conj a@indef_art vanite@n,him@pron%obj thinken@v1%pt_3 his@pron1%gen drem@n2 ben@v%pt_3_neg but@conj a@indef_art vanite@n,
Thus twies in his slepyng dremed hee;,Thus twyës in his sleping dremed he.,data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 3012,,10,9,Thus twies in his slepyng dremed hee,Thus twys in his sleping dremed he,u Su S u Su Su S,S u S u Su Su S,thus@adv twies@adv in@prep his@pron1%gen slepinge@ger dremen@v2%pt_3 he@pron1%nom,thus@adv twies@adv in@prep his@pron1%gen slepinge@ger dremen@v2%pt_3 he@pron1%nom,
And atte thridde tyme yet his felawe,And atte° thridde time yet his felawe,data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 3013,,10,10,And atte thridde tyme yet his felawe,And atte thridde time yet his felawe,u Su Su Sx u S uSx,u Su Su Sx u S uSx,and@conj atte@prep thrid@num_adj time@n yet@adv his@pron1%gen felaue@n,and@conj atte@prep thrid@num_adj time@n yet@adv his@pron1%gen felaue@n,
"Cam, as hym thoughte, and seide, `I am now slawe.","Cam,° as him thoughte, and seide, ‘I am now slawe;°",data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 3014,,10,10,Cam as hym thoughte and seide I am now slawe,Cam as him thoughte and seide I am now slawe,u S u Sx u Sx u S u Sx,u S u Sx u Sx u S u Sx,comen@v%pt_3 as@conj him@pron%obj thinken@v1%pt_3 and@conj seien@v1%pt_3 ich@pron%nom ben@v%pr_1 nou@adv slen@v%ppl,comen@v%pt_3 as@conj him@pron%obj thinken@v1%pt_3 and@conj seien@v1%pt_3 ich@pron%nom ben@v%pr_1 nou@adv slen@v%ppl,
Bihoold my bloody woundes depe and wyde!,"Bihold my blody woundes, depe and wide!",data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 3015,,10,10,Bihoold my bloody woundes depe and wyde,Bihold my blody woundes depe and wide,uS u Su Su Sx u Sx,uS u Su Su Sx u Sx,biholden@v%imp min@pron%gen blodi@adj wound@n%pl dep@adj and@conj wid@adj,biholden@v%imp min@pron%gen blodi@adj wound@n%pl dep@adj and@conj wid@adj,
Arys up erly in the morwe tyde,"Aris up erly in the morwe tide,°",data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 3016,,10,10,Arys up erly in the morwe tyde,Aris up erly in the morwe tide,uS u Su S u Su Sx,uS u Su S u Su Sx,arisen@v%imp up@adv erli@adv in@prep the@def_art morwe@n#adj tide@n,arisen@v%imp up@adv erli@adv in@prep the@def_art morwe@n#adj tide@n,
"And at the west gate of the toun,' quod he","And at the west gate of the toun,’ quod he",data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 3017,,10,10,And at the west gate of the toun quod he,And at the west gate of the toun quod he,u S u S ux S u S u S,u S u S ux S u S u S,and@conj at@prep the@def_art west@adj gate@n1 of@prep the@def_art toun@n quethen@v%pt_3 he@pron1%nom,and@conj at@prep the@def_art west@adj gate@n1 of@prep the@def_art toun@n quethen@v%pt_3 he@pron1%nom,
`A carte ful of dong ther shaltow se,‘A carte ful of dong ther shaltow° see,data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 3018,,10,10,A carte ful of dong ther shaltow se,A carte ful of dong ther shaltow see,u Su S u S u Su S,u Su S u S u Su S,a@indef_art cart@n ful@adj of@prep dong@n1 ther@adv shulen@v1%pr_2_pron sen@v1%inf,a@indef_art cart@n ful@adj of@prep dong@n1 ther@adv shulen@v1%pr_2_pron sen@v1%inf,
In which my body is hid ful prively;,In which my body is hid ful prively;°,data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 3019,,10,10,In which my body is hid ful prively,In which my body is hid ful prively,u S u Sx u S u SuS,u S u Sx u S u SuS,in@prep which@pron min@pron%gen bodi@n ben@v%pr_3 hiden@v%ppl ful@adv privelie@adv,in@prep which@pron min@pron%gen bodi@n ben@v%pr_3 hiden@v%ppl ful@adv privelie@adv,
Do thilke carte arresten boldely.,Do thilke° carte aresten° boldely.,data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 3020,,10,10,Do thilke carte arresten boldely,Do thilke carte aresten boldely,u Su Sx uSu SuS,u Su Sx uSu SuS,don@v1%imp thilke@gram_adj cart@n aresten@v%inf boldeliche@adv,don@v1%imp thilke@gram_adj cart@n aresten@v%inf boldeliche@adv,
"My gold caused my mordre, sooth to sayn,'","My gold caused my mordre, sooth° to sayn’;",data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 3021,,10,10,My gold caused my mordre sooth to sayn,My gold caused my mordre sooth to sayn,u S uS u Su S u S,u S uS u Su S u S,min@pron%gen gold@n causen@v1%pt_3 min@pron%gen morther@n1 soth@n to@part seien@v1%inf,min@pron%gen gold@n causen@v1%pt_3 min@pron%gen morther@n1 soth@n to@part seien@v1%inf,
And tolde hym every point how he was slayn,And tolde him every point° how he was slain,data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 3022,,10,10,And tolde hym every point how he was slayn,And tolde him every point how he was slain,u Sx u Sxu S u S u S,u Sx u Sxu S u S u S,and@conj tellen@v%pt_3 him@pron%obj everi@pron_gram_adj pointe@n1 hou@adv&conj he@pron1%nom ben@v%pt_3 slen@v%ppl,and@conj tellen@v%pt_3 him@pron%obj everi@pron_gram_adj pointe@n1 hou@adv&conj he@pron1%nom ben@v%pt_3 slen@v%ppl,
"With a ful pitous face, pale of hewe.","With a ful pitous face, pale of hewe.",data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 3023,,10,10,With a ful pitous face pale of hewe,With a ful pitous face pale of hewe,u S u Su Su Sx u Sx,u S u Su Su Sx u Sx,with@prep a@indef_art ful@adv pitous@adj face@n pale@adj of@prep heu@n,with@prep a@indef_art ful@adv pitous@adj face@n pale@adj of@prep heu@n,
"And truste wel, his dreem he foond ful trewe",And truste wel his dreem he fond° ful trewe;,data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 3024,,10,10,And truste wel his dreem he foond ful trewe,And truste wel his dreem he fond ful trewe,u Su S u S u S u Sx,u Su S u S u S u Sx,and@conj trusten@v%imp wel@adv his@pron1%gen drem@n2 he@pron1%nom finden@v%pt_3 ful@adv treu@adj,and@conj trusten@v%imp wel@adv his@pron1%gen drem@n2 he@pron1%nom finden@v%pt_3 ful@adv treu@adj,
"For on the morwe, as soone as it was day","For on the morwe, as sone as it was day",data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 3025,,10,10,For on the morwe as soone as it was day,For on the morwe as sone as it was day,u S u Sx u Sx u S u S,u S u Sx u Sx u S u S,for@conj on@prep the@def_art morwe@n as@conj sone@adv as@conj hit@pron ben@v%pt_3 dai@n,for@conj on@prep the@def_art morwe@n as@conj sone@adv as@conj hit@pron ben@v%pt_3 dai@n,
To his felawes in he took the way;,To his felawes in° he took the way;,data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 3026,,10,10,To his felawes in he took the way,To his felawes in he took the way,u S uSu S u S u S,u S uSu S u S u S,to@prep his@pron1%gen felaue@n%gen in@n he@pron1%nom taken@v%pt_3 the@def_art wei@n,to@prep his@pron1%gen felaue@n%gen in@n he@pron1%nom taken@v%pt_3 the@def_art wei@n,
And whan that he cam to this oxes stalle,And whan that he cam to this oxes stalle,data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 3027,,10,10,And whan that he cam to this oxes stalle,And whan that he cam to this oxes stalle,u S u S u S u Su Sx,u S u S u S u Su Sx,and@conj whan@adv&conj that@part he@pron1%nom comen@v%pt_3 to@prep this@gram_adj oxe@n%gen stalle@n,and@conj whan@adv&conj that@part he@pron1%nom comen@v%pt_3 to@prep this@gram_adj oxe@n%gen stalle@n,
After his felawe he bigan to calle.,After his felawe he bigan to calle.,data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 3028,,10,10,After his felawe he bigan to calle,After his felawe he bigan to calle,uS u Sux S uS u Sx,uS u Sux S uS u Sx,after@prep his@pron1%gen felaue@n he@pron1%nom biginnen@v%pt_3 to@part callen@v%inf,after@prep his@pron1%gen felaue@n he@pron1%nom biginnen@v%pt_3 to@part callen@v%inf,
The hostiler answerede hym anon,¶“The hostiler° answered him anon,data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 3029,,10,10,The hostiler answerede hym anon,The hostiler answered him anon,u SuS uSux S uS,u SuS uSu S uS,the@def_art hostiler@n answeren@v%pt_3 him@pron%obj an-on@adv,the@def_art hostiler@n answeren@v%pt_3 him@pron%obj an-on@adv,
"And seyde, `Sire, your felawe is agon.","And seide, ‘Sire, your felawe is agon,°",data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 3030,,10,10,And seyde Sire your felawe is agon,And seide Sire your felawe is agon,u Sx ux S uSu S uS,u Sx ux S uSu S uS,and@conj seien@v1%pt_3 sire@n your@pron%pl_gen felaue@n ben@v%pr_3 agon@v%ppl,and@conj seien@v1%pt_3 sire@n your@pron%pl_gen felaue@n ben@v%pr_3 agon@v%ppl,
As soone as day he wente out of the toun.',As sone as day he wente out of the toun.’,data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 3031,,10,10,As soone as day he wente out of the toun,As sone as day he wente out of the toun,u Sx u S u Sx u S u S,u Sx u S u Sx u S u S,as@conj sone@adv as@conj dai@n he@pron1%nom wenden@v%pt_3 oute@adv#prep of@prep the@def_art toun@n,as@conj sone@adv as@conj dai@n he@pron1%nom wenden@v%pt_3 oute@adv#prep of@prep the@def_art toun@n,
This man gan fallen in suspecioun,"¶“This man gan fallen in suspecioun,°",data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 3032,,10,10,This man gan fallen in suspecioun,This man gan fallen in suspecioun,u S u Su S uSuS,u S u Su S uSuS,this@gram_adj man@n ginnen@v%pt_3 fallen@v%inf in@prep suspecioun@n,this@gram_adj man@n ginnen@v%pt_3 fallen@v%inf in@prep suspecioun@n,
Remembrynge on his dremes that he mette,"Remembring on his dremes that he mette,°",data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 3033,,10,10,Remembrynge on his dremes that he mette,Remembring on his dremes that he mette,uSux S u Su S u Sx,uSu S u Su S u Sx,remembren@v%prp_abs on@prep his@pron1%gen drem@n2%pl that@pron he@pron1%nom meten@v3%pt_3,remembren@v%prp_abs on@prep his@pron1%gen drem@n2%pl that@pron he@pron1%nom meten@v3%pt_3,
And forth he gooth -- no lenger wolde he lette --,"And forth he goth, no lenger wolde he lette,°",data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 3034,,10,10,And forth he gooth no lenger wolde he lette,And forth he goth no lenger wolde he lette,u S u S u Su Sx u Sx,u S u S u Su Sx u Sx,and@conj forth@adv he@pron1%nom gon@v%pr_3 --@dash no@adv lengere@adv%comp willen@v%pt_3 he@pron1%nom letten@v%inf --@dash,and@conj forth@adv he@pron1%nom gon@v%pr_3 --@dash no@adv lengere@adv%comp willen@v%pt_3 he@pron1%nom letten@v%inf --@dash,
"Unto the west gate of the toun, and fond","Unto the west gate of the toun, and fond",data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 3035,,10,10,Unto the west gate of the toun and fond,Unto the west gate of the toun and fond,uS u S ux S u S u S,uS u S ux S u S u S,unto@prep the@def_art west@adj gate@n1 of@prep the@def_art toun@n and@conj finden@v%pt_3,unto@prep the@def_art west@adj gate@n1 of@prep the@def_art toun@n and@conj finden@v%pt_3,
"A dong-carte, wente as it were to donge lond","A dong-carte, as it were to donge° lond",data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 3036,DIFF,10,10,A dongcarte wente as it were to donge lond,A dongcarte as it were to donge lond,u Sux Sx u S ux S ux S,u Sux S u Sx u Su S,a@indef_art dong-carte@n wenden@v%pt_3 as@conj hit@pron ben@v%pt_3 to@part dongen@v%inf lond@n,a@indef_art dong-carte@n as@conj hit@pron ben@v%pt_3 to@part dongen@v%inf lond@n,green
That was arrayed in that same wise,That was arrayed° in the same wise,data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 3037,DIFF,10,10,That was arrayed in that same wise,That was arrayed in the same wise,u S uSu S u Su Sx,u S uSu S u Su Sx,that@pron ben@v%pt_3 arraien@v%ppl in@prep that@art&gram_adj same@gram_adj wise@n2,that@pron ben@v%pt_3 arraien@v%ppl in@prep the@def_art same@gram_adj wise@n2,green
As ye han herd the dede man devyse.,As ye han herd the dede man devise;°,data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 3038,,10,10,As ye han herd the dede man devyse,As ye han herd the dede man devise,u S u S u Su S uSx,u S u S u Su S uSx,as@conj ye@pron%pl_nom haven@v%pr_pl heren@v%ppl the@def_art ded@adj man@n devisen@v%inf,as@conj ye@pron%pl_nom haven@v%pr_pl heren@v%ppl the@def_art ded@adj man@n devisen@v%inf,
And with an hardy herte he gan to crye,And with an hardy° herte he gan to crie°,data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 3039,,10,10,And with an hardy herte he gan to crye,And with an hardy herte he gan to crie,u S u Su Sx u S u S,u S u Su Sx u S u S,and@conj with@prep a@indef_art hardi@adj herte@n he@pron1%nom ginnen@v%pt_3 to@part crien@v%inf,and@conj with@prep a@indef_art hardi@adj herte@n he@pron1%nom ginnen@v%pt_3 to@part crien@v%inf,
Vengeance and justice of this felonye:,Vengeaunce and justice of this felonie:—,data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 3040,,0,0,Vengeance and justice of this felonye,Vengeaunce and justice of this felonie,     ,     ,vengeaunce@n and@conj justice@n of@prep this@gram_adj felonie@n,vengeaunce@n and@conj justice@n of@prep this@gram_adj felonie@n,
`My felawe mordred is this same nyght,‘My felaw mordred is this same night,data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 3041,,10,10,My felawe mordred is this same nyght,My felaw mordred is this same night,u Sux Su S u Su S,u Su Su S u Su S,min@pron%gen felaue@n mortheren@v%ppl ben@v%pr_3 this@gram_adj same@gram_adj night@n,min@pron%gen felaue@n mortheren@v%ppl ben@v%pr_3 this@gram_adj same@gram_adj night@n,
And in this carte he lith gapyng upright.,And in this carte he lith° gapinge° upright.°,data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 3042,,10,10,And in this carte he lith gapyng upright,And in this carte he lith gapinge upright,u S u Sx u S uS uS,u S u Sx u S uSx uS,and@conj in@prep this@gram_adj cart@n he@pron1%nom lien@v1%pr_3 gapen@v%prp_abs uprighte@adv,and@conj in@prep this@gram_adj cart@n he@pron1%nom lien@v1%pr_3 gapen@v%prp_abs uprighte@adv,
"I crye out on the ministres,' quod he","I crie out on° the ministres,’° quod he",data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 3043,,10,10,I crye out on the ministres quod he,I crie out on the ministres quod he,u S u S u SuS u S,u S u S u SuS u S,ich@pron%nom crien@v%pr_1 oute@adv on@prep the@def_art ministre@n%pl quethen@v%pt_3 he@pron1%nom,ich@pron%nom crien@v%pr_1 oute@adv on@prep the@def_art ministre@n%pl quethen@v%pt_3 he@pron1%nom,
`That sholden kepe and reulen this citee.,‘That sholden kepe° and reulen this citee;,data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 3044,,10,10,That sholden kepe and reulen this citee,That sholden kepe and reulen this citee,u Su Sx u Su S uS,u Su Sx u Su S uS,that@pron shulen@v1%pt_pl kepen@v%inf and@conj reulen@v%inf this@gram_adj cite@n,that@pron shulen@v1%pt_pl kepen@v%inf and@conj reulen@v%inf this@gram_adj cite@n,
Harrow! Allas! Heere lith my felawe slayn!',Harrow!° allas! her lith my felaw slain!’,data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 3045,,10,10,Harrow Allas Heere lith my felawe slayn,Harrow allas her lith my felaw slain,uS uS ux S u Sux S,uS uS u S u Su S,harou@interj alas@interj her@adv lien@v1%pr_3 min@pron%gen felaue@n slen@v%ppl_abs,harou@interj alas@interj her@adv lien@v1%pr_3 min@pron%gen felaue@n slen@v%ppl_abs,
What sholde I moore unto this tale sayn?,What sholde I more unto this tale sayn?,data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 3046,,10,10,What sholde I moore unto this tale sayn,What sholde I more unto this tale sayn,u Sx u Sx uS u Su S,u Sx u Sx uS u Su S,what@adv shulen@v1%pt_1 ich@pron%nom more@n3 unto@prep this@gram_adj tale@n seien@v1%inf,what@adv shulen@v1%pt_1 ich@pron%nom more@n3 unto@prep this@gram_adj tale@n seien@v1%inf,
The peple out sterte and caste the cart to grounde,"The peple outsterte,° and caste the cart to grounde",data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 3047,DIFF,10,10,The peple out sterte and caste the cart to grounde,The peple outsterte and caste the cart to grounde,u Sx u Sx u Sx u S u Sx,u Sx uSx u Sx u S u Sx,the@def_art peple@n oute@adv sterten@v%pt_3 and@conj casten@v%pt_3 the@def_art cart@n to@prep ground@n,the@def_art peple@n outsterten@v%pt_3 and@conj casten@v%pt_3 the@def_art cart@n oute@adv ground@n,green
And in the myddel of the dong they founde,And in the middel of the dong they founde,data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 3048,,10,10,And in the myddel of the dong they founde,And in the middel of the dong they founde,u S u Su S u S u Sx,u S u Su S u S u Sx,and@conj in@prep the@def_art middel@n of@prep the@def_art dong@n1 thei@pron%pl_nom finden@v%pt_pl,and@conj in@prep the@def_art middel@n of@prep the@def_art dong@n1 thei@pron%pl_nom finden@v%pt_pl,
"The dede man, that mordred was al newe.","The dede man, that mordred was al newe.°",data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 3049,,10,10,The dede man that mordred was al newe,The dede man that mordred was al newe,u Su S u Su S u Sx,u Su S u Su S u Sx,the@def_art ded@adj man@n that@pron mortheren@v%ppl ben@v%pt_3 al@adv neue@adv,the@def_art ded@adj man@n that@pron mortheren@v%ppl ben@v%pt_3 al@adv neue@adv,
"O blisful God, that art so just and trewe","¶“O blisful God, that art so just and trewe!",data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 3050,,10,10,O blisful God that art so just and trewe,O blisful God that art so just and trewe,u Su S u S u S u Sx,u Su S u S u S u Sx,o@interj blisful@adj god@n1#propn that@pron ben@v%pr_2 so@adv juste@adj and@conj treu@adj,o@interj blisful@adj god@n1#propn that@pron ben@v%pr_2 so@adv juste@adj and@conj treu@adj,
