headword,word,tag,line_number,filename,context,text_type
comen,com,v%inf,Book of the Duchess 731,data/oxford_txts/BD_oxford.txt,To com to hir. Another rage,OXFORD
holden,hold,v%inf,Book of the Duchess 754,data/oxford_txts/BD_oxford.txt,¶“Gladly.” “Do than hold herto!”,OXFORD
bisetten,beset,v%inf,Book of the Duchess 772,data/oxford_txts/BD_oxford.txt,He shuld beset° min herte so,OXFORD
willen,wil,v%pr_pl,Book of the Duchess 782,data/oxford_txts/BD_oxford.txt,Al that men wil therin make,OXFORD
haven,had,v%pt_pl,Book of the Duchess 809,data/oxford_txts/BD_oxford.txt,Had seen togedres in oo place.,OXFORD
sweren,swer,v%inf,Book of the Duchess 820,data/oxford_txts/BD_oxford.txt,"For I dar swer, withoute doute",OXFORD
seien,sey,v%inf,Book of the Duchess 830,data/oxford_txts/BD_oxford.txt,"Shortly, what shal I more sey?",OXFORD
singen,sing,v%inf,Book of the Duchess 849,data/oxford_txts/BD_oxford.txt,Carole° and sing so swetely,OXFORD
pleien,pley,v%inf,Book of the Duchess 850,data/oxford_txts/BD_oxford.txt,Laughe and pley so womanly,OXFORD
wenen,so,v%pt_pl,Book of the Duchess 867,data/oxford_txts/BD_oxford.txt,Have mercy; fooles wenden so;,OXFORD
closen,clos,v%inf,Book of the Duchess 873,data/oxford_txts/BD_oxford.txt,"And clos; for, were she never so glad",OXFORD
seien,seyn,v%inf,Book of the Duchess 904,data/oxford_txts/BD_oxford.txt,"But thus much dar I seyn, that she",OXFORD
maken,mak,v%inf,Book of the Duchess 909,data/oxford_txts/BD_oxford.txt,"To mak that fair, that trewly she",OXFORD
liven,lived,v%pt_pl,Book of the Duchess 915,data/oxford_txts/BD_oxford.txt,That ever lived were now alive,OXFORD
helen,heel,v%inf,Book of the Duchess 928,data/oxford_txts/BD_oxford.txt,"Ne bet coud heel that, by the masse",OXFORD
pleien,pley,v%inf,Book of the Duchess 961,data/oxford_txts/BD_oxford.txt,¶“Therto she coude so wel pley,OXFORD
seien,sey,v%inf,Book of the Duchess 962,data/oxford_txts/BD_oxford.txt,"Whan that hir list, that I dar sey",OXFORD
haven,had,v%pt_pl,Book of the Duchess 975,data/oxford_txts/BD_oxford.txt,Thogh they had stonden in a rowe,OXFORD
haven,had,v%pt_pl,Book of the Duchess 977,data/oxford_txts/BD_oxford.txt,For wherso men had pleid or waked,OXFORD
waken,waked,v%ppl,Book of the Duchess 977,data/oxford_txts/BD_oxford.txt,For wherso men had pleid or waked,OXFORD
don,do,v%inf,Book of the Duchess 1013,data/oxford_txts/BD_oxford.txt,She used gladly to do wel;,OXFORD
don,do,v%inf,Book of the Duchess 1016,data/oxford_txts/BD_oxford.txt,She wrong do wolde to no wight;°,OXFORD
holden,hold,v%inf,Book of the Duchess 1019,data/oxford_txts/BD_oxford.txt,Hir lust° to hold no wight in honde;°,OXFORD
senden,send,v%inf,Book of the Duchess 1024,data/oxford_txts/BD_oxford.txt,"Ne send men into Walakie,°",OXFORD
seien,seyn,v%inf,Book of the Duchess 1031,data/oxford_txts/BD_oxford.txt,That I may of yow here seyn,OXFORD
biholden,behold,v%inf,Book of the Duchess 1050,data/oxford_txts/BD_oxford.txt,"And to behold the alderfaireste,°",OXFORD
seien,say,v%inf,Book of the Duchess 1090,data/oxford_txts/BD_oxford.txt,"I was right yonge, soth to say",OXFORD
haven,han,v%pr_pl,Book of the Duchess 1127,data/oxford_txts/BD_oxford.txt,“Ye han wel told me herbefore.,OXFORD
willen,wold,v%pt_pl,Book of the Duchess 1130,data/oxford_txts/BD_oxford.txt,But wold ye tel me the manere,OXFORD
tellen,tel,v%inf,Book of the Duchess 1130,data/oxford_txts/BD_oxford.txt,But wold ye tel me the manere,OXFORD
asterten,astert,v%inf,Book of the Duchess 1154,data/oxford_txts/BD_oxford.txt,"And who hath that, may not astert.°",OXFORD
maken,mak,v%inf,Book of the Duchess 1160,data/oxford_txts/BD_oxford.txt,Althogh I coud not mak so wele,OXFORD
seien,seyn,v%pr_pl,Book of the Duchess 1167,data/oxford_txts/BD_oxford.txt,"But Grekes seyn, Pictagoras,°",OXFORD
holden,hold,v%inf,Book of the Duchess 1179,data/oxford_txts/BD_oxford.txt,That she wold hold me for° hir knight,OXFORD
seien,say,v%inf,Book of the Duchess 1181,data/oxford_txts/BD_oxford.txt,"¶“Now have I told thee, soth to say",OXFORD
seien,sey,v%inf,Book of the Duchess 1189,data/oxford_txts/BD_oxford.txt,"And if I telle hir, to sey right sothe",OXFORD
don,do,v%inf,Book of the Duchess 1191,data/oxford_txts/BD_oxford.txt,Allas! what shal I thanne do?”,OXFORD
seien,say,v%inf,Book of the Duchess 1250,data/oxford_txts/BD_oxford.txt,I durste° no more say therto,OXFORD
ben,wern,v%pt_pl,Book of the Duchess 1289,data/oxford_txts/BD_oxford.txt,Our hertes wern so evene° a paire,OXFORD
sufferen,suffred,v%pt_pl,Book of the Duchess 1292,data/oxford_txts/BD_oxford.txt,"For sothe, ylich° they suffred tho",OXFORD
liven,lived,v%pt_pl,Book of the Duchess 1296,data/oxford_txts/BD_oxford.txt,And thus we lived ful many a yere,OXFORD
ginnen,gan,v%pt_pl,Book of the Duchess 1312,data/oxford_txts/BD_oxford.txt,They gan to strake forth;° al was don,OXFORD
fonden,fond,v%inf,Book of the Duchess 1332,data/oxford_txts/BD_oxford.txt,Fond° to put this swevene in rime°,OXFORD
putten,put,v%inf,Book of the Duchess 1332,data/oxford_txts/BD_oxford.txt,Fond° to put this swevene in rime°,OXFORD
don,doon,v%inf,Troilus and Criseyde; Book I 19,data/oxford_txts/TC1_oxford.txt,"But nathelees, if this may doon gladnesse",OXFORD
haven,han,v%pr_pl,Troilus and Criseyde; Book I 25,data/oxford_txts/TC1_oxford.txt,"That ye han felt, and on the adversitee",OXFORD
haven,han,v%pr_pl,Troilus and Criseyde; Book I 27,data/oxford_txts/TC1_oxford.txt,Han felt that Love dorste yow displese;,OXFORD
haven,han,v%pr_pl,Troilus and Criseyde; Book I 28,data/oxford_txts/TC1_oxford.txt,Or ye han wonne him with to greet an ese.,OXFORD
preien,prey,v%inf,Troilus and Criseyde; Book I 48,data/oxford_txts/TC1_oxford.txt,To prey for hem that Loves servaunts be,OXFORD
gon,gon,v%inf,Troilus and Criseyde; Book I 53,data/oxford_txts/TC1_oxford.txt,For now wol I gon streight to my matere,OXFORD
mouen,may,v%pr_pl,Troilus and Criseyde; Book I 54,data/oxford_txts/TC1_oxford.txt,In which ye may the double sorwes here,OXFORD
gon,go,v%inf,Troilus and Criseyde; Book I 75,data/oxford_txts/TC1_oxford.txt,He caste anoon out of the toun to go;,OXFORD
gon,goon,v%inf,Troilus and Criseyde; Book I 117,data/oxford_txts/TC1_oxford.txt,"And seide, “Lat your fadres treson goon",OXFORD
gon,goon,v%inf,Troilus and Criseyde; Book I 133,data/oxford_txts/TC1_oxford.txt,I rede it nought; therfore I lete it goon.,OXFORD
haven,han,v%pr_pl,Troilus and Criseyde; Book I 241,data/oxford_txts/TC1_oxford.txt,Men reden not that folk han gretter wit,OXFORD
haven,han,v%pr_pl,Troilus and Criseyde; Book I 242,data/oxford_txts/TC1_oxford.txt,Than they that han be most with love ynome;,OXFORD
haven,han,v%pr_pl,Troilus and Criseyde; Book I 247,data/oxford_txts/TC1_oxford.txt,For alderwisest han therwith ben plesed;,OXFORD
haven,han,v%pr_pl,Troilus and Criseyde; Book I 248,data/oxford_txts/TC1_oxford.txt,And they that han ben aldermost in wo,OXFORD
don,doon,v%inf,Troilus and Criseyde; Book I 356,data/oxford_txts/TC1_oxford.txt,"For wo was him, that what to doon he niste",OXFORD
gon,goon,v%inf,Troilus and Criseyde; Book I 357,data/oxford_txts/TC1_oxford.txt,But bad his folk to goon wher that hem liste.,OXFORD
imaginen,imagining,v%inf,Troilus and Criseyde; Book I 372,data/oxford_txts/TC1_oxford.txt,Imagining that travaille nor grame,OXFORD
haven,han,v%pr_pl,Troilus and Criseyde; Book I 424,data/oxford_txts/TC1_oxford.txt,"Yow thanke I, lord, that han me brought to this;",OXFORD
don,do,v%pr_pl,Troilus and Criseyde; Book I 426,data/oxford_txts/TC1_oxford.txt,"She be, I noot, which that ye do me serve;",OXFORD
seien,seyn,v%inf,Troilus and Criseyde; Book I 514,data/oxford_txts/TC1_oxford.txt,"Laughen in scorn, and seyn, ‘Lo, ther gooth he",OXFORD
haven,han,v%pr_pl,Troilus and Criseyde; Book I 553,data/oxford_txts/TC1_oxford.txt,Han now thus sone Grekes maad yow lene?,OXFORD
don,do,v%inf,Troilus and Criseyde; Book I 600,data/oxford_txts/TC1_oxford.txt,And wel wot I thou mayst do me no reste.,OXFORD
gon,go,v%inf,Troilus and Criseyde; Book I 628,data/oxford_txts/TC1_oxford.txt,I have myself eek seyn a blind man go,OXFORD
mouen,may,v%pr_pl,Troilus and Criseyde; Book I 644,data/oxford_txts/TC1_oxford.txt,As men may see; and so the wise it demeth.,OXFORD
sen,say,v%pt_pl,Troilus and Criseyde; Book I 656,data/oxford_txts/TC1_oxford.txt,"Ye say the lettre that she wroot, I gesse?”",OXFORD
techen,us,v%pr_pl,Troilus and Criseyde; Book I 698,data/oxford_txts/TC1_oxford.txt,"To winnen love, as techen us the wise",OXFORD
don,doon,v%pr_pl,Troilus and Criseyde; Book I 705,data/oxford_txts/TC1_oxford.txt,As doon thise foles that hir sorwes eche,OXFORD
haven,han,v%pr_pl,Troilus and Criseyde; Book I 706,data/oxford_txts/TC1_oxford.txt,"With sorwe, whan they han misaventure",OXFORD
seien,seyn,v%pr_pl,Troilus and Criseyde; Book I 708,data/oxford_txts/TC1_oxford.txt,"“Men seyn, ‘To wrecche is consolacioun",OXFORD
mouen,may,v%pr_pl,Troilus and Criseyde; Book I 756,data/oxford_txts/TC1_oxford.txt,For thy proverbes may me nought availe.,OXFORD
haven,han,v%inf,Troilus and Criseyde; Book I 769,data/oxford_txts/TC1_oxford.txt,And hir bisoughte on thee to han som routhe?”,OXFORD
haven,han,v%pr_pl,Troilus and Criseyde; Book I 802,data/oxford_txts/TC1_oxford.txt,"For Grekes han biseged us, ywis?",OXFORD
don,do,v%inf,Troilus and Criseyde; Book I 828,data/oxford_txts/TC1_oxford.txt,"And seide, “Allas! what is me best to do?”",OXFORD
gon,go,v%inf,Troilus and Criseyde; Book I 838,data/oxford_txts/TC1_oxford.txt,Ne al the men that riden conne or go,OXFORD
don,doon,v%inf,Troilus and Criseyde; Book I 852,data/oxford_txts/TC1_oxford.txt,"Right as thyselven list, wol doon by thee",OXFORD
haven,han,v%inf,Troilus and Criseyde; Book I 872,data/oxford_txts/TC1_oxford.txt,As though men sholde han lad him into helle,OXFORD
sweren,sworn,v%ppl,Troilus and Criseyde; Book I 906,data/oxford_txts/TC1_oxford.txt,"For by my trouthe, in love I dorste have sworn",OXFORD
haven,han,v%inf,Troilus and Criseyde; Book I 907,data/oxford_txts/TC1_oxford.txt,Thee sholde never han tid thus fair a grace;,OXFORD
haven,han,v%pr_pl,Troilus and Criseyde; Book I 920,data/oxford_txts/TC1_oxford.txt,"And some han feined ofte time, and tolde",OXFORD
haven,han,v%inf,Troilus and Criseyde; Book I 922,data/oxford_txts/TC1_oxford.txt,And thus they wolde han brought hemself alofte,OXFORD
don,do,v%inf,Troilus and Criseyde; Book I 989,data/oxford_txts/TC1_oxford.txt,To peine me to do yow this servise;,OXFORD
seien,seyn,v%inf,The Wife of Bath's Prologue 20,data/oxford_txts/WBPro_oxford.txt,"What that he ment therby, I can nat seyn;°",OXFORD
mouen,may,v%pr_pl,The Wife of Bath's Prologue 26,data/oxford_txts/WBPro_oxford.txt,Men may devine° and glosen° up and doun.,OXFORD
kepen,kep,v%inf,The Wife of Bath's Prologue 46,data/oxford_txts/WBPro_oxford.txt,"For sothe,° I wol nat kep me chast in al;",OXFORD
knouen,know,v%pr_pl,The Wife of Bath's Prologue 90,data/oxford_txts/WBPro_oxford.txt,Ye know what this ensample may resemble.°,OXFORD
gon,go,v%inf,The Wife of Bath's Prologue 108,data/oxford_txts/WBPro_oxford.txt,Bad° nat every wight he shold go selle,OXFORD
bistouen,bistow,v%inf,The Wife of Bath's Prologue 113,data/oxford_txts/WBPro_oxford.txt,I wol bistow the flour° of al min age°,OXFORD
ben,wer,v%pt_pl,The Wife of Bath's Prologue 118,data/oxford_txts/WBPro_oxford.txt,"Trusteth right wel, they wer nat maad for noght.",OXFORD
seien,sey,v%inf,The Wife of Bath's Prologue 127,data/oxford_txts/WBPro_oxford.txt,"That is to sey, for office,° and for ese°",OXFORD
shulen,shold,v%pt_pl,The Wife of Bath's Prologue 138,data/oxford_txts/WBPro_oxford.txt,Than shold men take of chastitee no cure.°,OXFORD
liven,lived,v%pt_pl,The Wife of Bath's Prologue 141,data/oxford_txts/WBPro_oxford.txt,Yet lived they evere in parfit° chastitee.,OXFORD
comen,com,v%inf,The Wife of Bath's Prologue 153,data/oxford_txts/WBPro_oxford.txt,Whan that him list° com forth and paye his dette.,OXFORD
wedden,wed,v%inf,The Wife of Bath's Prologue 168,data/oxford_txts/WBPro_oxford.txt,Yet hadde I lever° wed no wif toyere!”°,OXFORD
savouren,savour,v%inf,The Wife of Bath's Prologue 171,data/oxford_txts/WBPro_oxford.txt,"Er that I go, shal savour° wors than ale.",OXFORD
preien,pray,v%inf,The Wife of Bath's Prologue 184,data/oxford_txts/WBPro_oxford.txt,"¶“Dame, I wold pray yow, if your wil it were,”",OXFORD
biginnen,bigan,v%pt_pl,The Wife of Bath's Prologue 185,data/oxford_txts/WBPro_oxford.txt,"Seid this Pardoner, “as ye bigan",OXFORD
seien,sey,v%inf,The Wife of Bath's Prologue 195,data/oxford_txts/WBPro_oxford.txt,"I shal sey sooth, tho housbonds that I hadde",OXFORD
ben,wer,v%pt_pl,The Wife of Bath's Prologue 199,data/oxford_txts/WBPro_oxford.txt,In which that they wer bounden unto me.,OXFORD
witen,woot,v%pr_pl,The Wife of Bath's Prologue 200,data/oxford_txts/WBPro_oxford.txt,"Ye woot° wel what I mene of this, pardee!°",OXFORD
haven,had,v%pt_pl,The Wife of Bath's Prologue 204,data/oxford_txts/WBPro_oxford.txt,They had me yeven° hir land and hir tresoor;°,OXFORD
don,do,v%inf,The Wife of Bath's Prologue 205,data/oxford_txts/WBPro_oxford.txt,Me neded nat do lenger diligence°,OXFORD
don,doon,v%inf,The Wife of Bath's Prologue 206,data/oxford_txts/WBPro_oxford.txt,"To winne hir love, or doon° hem reverence.°",OXFORD
loven,loved,v%pt_pl,The Wife of Bath's Prologue 207,data/oxford_txts/WBPro_oxford.txt,"They loved me so wel, by God above",OXFORD
haven,had,v%pt_pl,The Wife of Bath's Prologue 212,data/oxford_txts/WBPro_oxford.txt,And sith they had me yeven° all hir lond,OXFORD
bringen,bring,v%inf,The Wife of Bath's Prologue 221,data/oxford_txts/WBPro_oxford.txt,To bring me gaye thinges fro the faire.,OXFORD
rounen,rown,v%pr_pl,The Wife of Bath's Prologue 241,data/oxford_txts/WBPro_oxford.txt,What rown° ye with our maide? benedicite!°,OXFORD
mouen,may,v%pr_pl,The Wife of Bath's Prologue 263,data/oxford_txts/WBPro_oxford.txt,"Thou seyst, men may nat kepe° a castel wal;",OXFORD
willen,wol,v%pr_pl,The Wife of Bath's Prologue 283,data/oxford_txts/WBPro_oxford.txt,"Til we be fast,° and than we wol hem shewe;",OXFORD
forgon,forgo,v%inf,The Wife of Bath's Prologue 315,data/oxford_txts/WBPro_oxford.txt,"That oon thou shalt forgo,° maugree thine eyen;°",OXFORD
loken,lok,v%inf,The Wife of Bath's Prologue 317,data/oxford_txts/WBPro_oxford.txt,"I trow,° thou woldest lok° me in thy chiste!",OXFORD
gon,goon,v%pr_pl,The Wife of Bath's Prologue 322,data/oxford_txts/WBPro_oxford.txt,"Wher that we goon, we wol ben at our large.°",OXFORD
willen,wol,v%pr_pl,The Wife of Bath's Prologue 322,data/oxford_txts/WBPro_oxford.txt,"Wher that we goon, we wol ben at our large.°",OXFORD
seien,sey,v%inf,The Wife of Bath's Prologue 341,data/oxford_txts/WBPro_oxford.txt,And sey thise wordes in the apostles name,OXFORD
appareillen,apparail,v%inf,The Wife of Bath's Prologue 343,data/oxford_txts/WBPro_oxford.txt,"Ye wommen shul apparail yow,” quod he",OXFORD
kepen,keep,v%inf,The Wife of Bath's Prologue 360,data/oxford_txts/WBPro_oxford.txt,"In feith, he shal nat keep me but me lest;°",OXFORD
mouen,may,v%pr_pl,The Wife of Bath's Prologue 369,data/oxford_txts/WBPro_oxford.txt,That ye may likne your parables° to,OXFORD
don,do,v%inf,The Wife of Bath's Prologue 408,data/oxford_txts/WBPro_oxford.txt,Ther wolde I chide and do hem no plesaunce;,OXFORD
mouen,may,v%pr_pl,The Wife of Bath's Prologue 415,data/oxford_txts/WBPro_oxford.txt,With empty hand men may noon haukes lure;°,OXFORD
moten,most,v%pt_pl,The Wife of Bath's Prologue 427,data/oxford_txts/WBPro_oxford.txt,"That they most yeve it up,° as for the beste;",OXFORD
haven,had,v%pt_pl,The Wife of Bath's Prologue 428,data/oxford_txts/WBPro_oxford.txt,Or elles had we never been in reste.,OXFORD
ba,ba,v%inf,The Wife of Bath's Prologue 433,data/oxford_txts/WBPro_oxford.txt,"Com neer, my spouse, lat me ba° thy cheke!",OXFORD
connen,can,v%pr_pl,The Wife of Bath's Prologue 437,data/oxford_txts/WBPro_oxford.txt,"Suffreth° alwey, sin ye so wel can preche;",OXFORD
don,do,v%pr_pl,The Wife of Bath's Prologue 438,data/oxford_txts/WBPro_oxford.txt,"And but ye do,° certein we shal yow teche",OXFORD
shulen,shal,v%pr_pl,The Wife of Bath's Prologue 438,data/oxford_txts/WBPro_oxford.txt,"And but ye do,° certein we shal yow teche",OXFORD
seien,seyn,v%inf,The Wife of Bath's Prologue 454,data/oxford_txts/WBPro_oxford.txt,"This is to seyn, he hadde a paramour;°",OXFORD
gon,go,v%inf,The Wife of Bath's Prologue 476,data/oxford_txts/WBPro_oxford.txt,"Lat go, farwel, the devel go therwith!",OXFORD
faren,far,v%inf,The Wife of Bath's Prologue 501,data/oxford_txts/WBPro_oxford.txt,"Lat him far wel, God yeve his soule reste",OXFORD
haven,han,v%inf,The Wife of Bath's Prologue 510,data/oxford_txts/WBPro_oxford.txt,"Whan that he wolde han my bele chose,°",OXFORD
mouen,may,v%pr_pl,The Wife of Bath's Prologue 517,data/oxford_txts/WBPro_oxford.txt,Wait° what thing we may nat lightly have,OXFORD
willen,wol,v%pr_pl,The Wife of Bath's Prologue 518,data/oxford_txts/WBPro_oxford.txt,Therafter wol we crie al day and crave.,OXFORD
willen,wol,v%pr_pl,The Wife of Bath's Prologue 520,data/oxford_txts/WBPro_oxford.txt,"Prees on us faste,° and thanne wol we flee.",OXFORD
haven,han,v%inf,The Wife of Bath's Prologue 535,data/oxford_txts/WBPro_oxford.txt,Or doon a thing that sholde han cost his lif,OXFORD
haven,han,v%inf,The Wife of Bath's Prologue 538,data/oxford_txts/WBPro_oxford.txt,I wolde han told his conseil every del.,OXFORD
walken,walked,v%pt_pl,The Wife of Bath's Prologue 564,data/oxford_txts/WBPro_oxford.txt,"I sey, that in the feeldes walked we",OXFORD
haven,had,v%pt_pl,The Wife of Bath's Prologue 565,data/oxford_txts/WBPro_oxford.txt,"Til trewely we had swich daliance,°",OXFORD
haven,han,v%inf,The Wife of Bath's Prologue 578,data/oxford_txts/WBPro_oxford.txt,"He wolde han slain me as I lay upright,°",OXFORD
slen,slain,v%ppl,The Wife of Bath's Prologue 578,data/oxford_txts/WBPro_oxford.txt,"He wolde han slain me as I lay upright,°",OXFORD
shulen,shal,v%pr_pl,The Wife of Bath's Prologue 580,data/oxford_txts/WBPro_oxford.txt,But yet I hope that ye shal do me good;,OXFORD
don,do,v%inf,The Wife of Bath's Prologue 580,data/oxford_txts/WBPro_oxford.txt,But yet I hope that ye shal do me good;,OXFORD
seien,seyn,v%inf,The Wife of Bath's Prologue 585,data/oxford_txts/WBPro_oxford.txt,"¶“But now sir, lat me see, what I shal seyn?",OXFORD
gon,go,v%inf,The Wife of Bath's Prologue 596,data/oxford_txts/WBPro_oxford.txt,"As help me God, whan that I saugh him go",OXFORD
seien,sey,v%inf,The Wife of Bath's Prologue 601,data/oxford_txts/WBPro_oxford.txt,"And I was fourty, if I shal sey sooth;",OXFORD
sweren,sworn,v%ppl,The Wife of Bath's Prologue 640,data/oxford_txts/WBPro_oxford.txt,"From hous to hous, although he had it sworn.°",OXFORD
gon,go,v%inf,The Wife of Bath's Prologue 653,data/oxford_txts/WBPro_oxford.txt,Man shal nat suffre his wif go roule° aboute;,OXFORD
seien,sey,v%inf,The Wife of Bath's Prologue 654,data/oxford_txts/WBPro_oxford.txt,"Than wolde he sey right thus, withouten doute",OXFORD
gon,go,v%inf,The Wife of Bath's Prologue 657,data/oxford_txts/WBPro_oxford.txt,"And suffreth his wife to go seken halwes,°",OXFORD
don,do,v%pr_pl,The Wife of Bath's Prologue 663,data/oxford_txts/WBPro_oxford.txt,"And so do mo,° God woot!° of us than I.",OXFORD
seien,sey,v%inf,The Wife of Bath's Prologue 666,data/oxford_txts/WBPro_oxford.txt,"¶“Now wol I sey yow sooth, by Seint Thomas",OXFORD
haven,han,v%pr_pl,The Wife of Bath's Prologue 694,data/oxford_txts/WBPro_oxford.txt,"As clerkes han withinne hir oratories,°",OXFORD
don,do,v%inf,The Wife of Bath's Prologue 707,data/oxford_txts/WBPro_oxford.txt,"The clerk, whan he is old, and may noght do",OXFORD
mouen,may,v%pr_pl,The Wife of Bath's Prologue 719,data/oxford_txts/WBPro_oxford.txt,"Lo, here expres° of womman may ye finde",OXFORD
seien,seyn,v%inf,The Wife of Bath's Prologue 731,data/oxford_txts/WBPro_oxford.txt,"He wiped his heed, namore dorste° he seyn",OXFORD
