headword,word,tag,line_number,filename,context,text_type,reason
don,don,v%inf,The Summoner's Tale 2042,data/oxford_txts/SumT_oxford.txt,And thus he did don sleen hem° alle three.,OXFORD,Infinitive must end in -en or -e
ben,is,v%pr_3,The Summoner's Tale 2048,data/oxford_txts/SumT_oxford.txt,"¶“ ‘A lord is lost, if he be vicious;°",OXFORD,Present 3rd sg must end in -th
ben,be,v%pr_3,The Summoner's Tale 2048,data/oxford_txts/SumT_oxford.txt,"¶“ ‘A lord is lost, if he be vicious;°",OXFORD,Present 3rd sg must end in -th
ben,is,v%pr_3,The Summoner's Tale 2051,data/oxford_txts/SumT_oxford.txt,Ther is ful many an eye and many an ere,OXFORD,Present 3rd sg must end in -th
ben,is,v%pr_3,The Summoner's Tale 2059,data/oxford_txts/SumT_oxford.txt,Ther is no win bireveth me° my might,OXFORD,Present 3rd sg must end in -th
slen,slain,v%ppl,The Summoner's Tale 2073,data/oxford_txts/SumT_oxford.txt,"His son was slain, ther is namore to seye.",OXFORD,Strong participle must end in -en or -e
ben,is,v%pr_3,The Summoner's Tale 2073,data/oxford_txts/SumT_oxford.txt,"His son was slain, ther is namore to seye.",OXFORD,Present 3rd sg must end in -th
gon,go,v%inf,The Summoner's Tale 2078,data/oxford_txts/SumT_oxford.txt,"But nat to a lord, thogh he shold go to helle.",OXFORD,Infinitive must end in -en or -e
wenden,wente,v%pt_3,The Summoner's Tale 2082,data/oxford_txts/SumT_oxford.txt,Whan that he wente Babiloign° to winne.°,OXFORD,"Weak pt sg must end in -ed, -d, or -t"
connen,can,v%pr_3,The Summoner's Tale 2085,data/oxford_txts/SumT_oxford.txt,"Lo, what seide he, that so wel teche° can?",OXFORD,Present 3rd sg must end in -th
haven,han,v%pr_pl,The Summoner's Tale 2101,data/oxford_txts/SumT_oxford.txt,Whan other men han ben ful wel at eise,OXFORD,Present plural must end in -en or -e
ben,is,v%pr_3,The Summoner's Tale 2104,data/oxford_txts/SumT_oxford.txt,"Parfourned° is, ne of our pavement°",OXFORD,Present 3rd sg must end in -th
saven,save,v%pr_3,The Summoner's Tale 2112,data/oxford_txts/SumT_oxford.txt,"So God me save, Thomas, by your leve",OXFORD,Present 3rd sg must end in -th
connen,can,v%pr_3,The Summoner's Tale 2114,data/oxford_txts/SumT_oxford.txt,For who can teche and werchen° as we conne?°,OXFORD,Present 3rd sg must end in -th
ben,is,v%pr_3,The Summoner's Tale 2115,data/oxford_txts/SumT_oxford.txt,"And that is nat of litel time,”° quod he;",OXFORD,Present 3rd sg must end in -th
haven,han,v%pr_pl,The Summoner's Tale 2117,data/oxford_txts/SumT_oxford.txt,"Han freres been, that finde I of record,°",OXFORD,Present plural must end in -en or -e
seien,sey,v%pr_pl,The Summoner's Tale 2126,data/oxford_txts/SumT_oxford.txt,"Ye sey me thus, how that I am your brother?”",OXFORD,Present plural must end in -en or -e
shulen,shal,v%pr_3,The Summoner's Tale 2139,data/oxford_txts/SumT_oxford.txt,"“Lo, heer my feith! in me shal be no lak.”",OXFORD,Present 3rd sg must end in -th
comen,cam,v%pt_pl,The Summoner's Tale 2157,data/oxford_txts/SumT_oxford.txt,"Cam lepinge° in, and chaced out the frere;",OXFORD,Past plural must end in -en or -e
sen,see,v%pr_3,The Summoner's Tale 2169,data/oxford_txts/SumT_oxford.txt,Til atte laste he seide: “God yow see!”°,OXFORD,Present 3rd sg must end in -th
ben,is,v%pr_3,The Summoner's Tale 2171,data/oxford_txts/SumT_oxford.txt,"What, frere John, what maner° world is this?",OXFORD,Present 3rd sg must end in -th
ben,is,v%pr_3,The Summoner's Tale 2174,data/oxford_txts/SumT_oxford.txt,"Sit doun anon, and tel me what your greef° is",OXFORD,Present 3rd sg must end in -th
shulen,shal,v%pr_3,The Summoner's Tale 2175,data/oxford_txts/SumT_oxford.txt,"And it shal been amended,° if I may.”",OXFORD,Present 3rd sg must end in -th
yelden,yelde,v%pr_3,The Summoner's Tale 2177,data/oxford_txts/SumT_oxford.txt,God yelde yow!° adoun in your village,OXFORD,Present 3rd sg must end in -th
ben,is,v%pr_3,The Summoner's Tale 2178,data/oxford_txts/SumT_oxford.txt,"That in this world is noon so poure° a page,°",OXFORD,Present 3rd sg must end in -th
ben,is,v%pr_3,The Summoner's Tale 2191,data/oxford_txts/SumT_oxford.txt,This day bitid is° to min ordre and me,OXFORD,Present 3rd sg must end in -th
amenden,it,v%pr_3,The Summoner's Tale 2193,data/oxford_txts/SumT_oxford.txt,"Of holy chirche, God amende it sone!”",OXFORD,Present 3rd sg must end in -th
witen,woot,v%pr_pl,The Summoner's Tale 2194,data/oxford_txts/SumT_oxford.txt,"¶“Sir,” quod the lord, “ye woot what is to done.°",OXFORD,Present plural must end in -en or -e
ben,is,v%pr_3,The Summoner's Tale 2194,data/oxford_txts/SumT_oxford.txt,"¶“Sir,” quod the lord, “ye woot what is to done.°",OXFORD,Present 3rd sg must end in -th
tellen,tolde,v%pt_3,The Summoner's Tale 2198,data/oxford_txts/SumT_oxford.txt,Tel me your grief”: and he anon him tolde,OXFORD,"Weak pt sg must end in -ed, -d, or -t"
haven,han,v%pr_pl,The Summoner's Tale 2199,data/oxford_txts/SumT_oxford.txt,"As ye han herd biforn, ye woot wel what.",OXFORD,Present plural must end in -en or -e
witen,wel,v%pr_pl,The Summoner's Tale 2199,data/oxford_txts/SumT_oxford.txt,"As ye han herd biforn, ye woot wel what.",OXFORD,Present plural must end in -en or -e
ben,is,v%pr_3,The Summoner's Tale 2203,data/oxford_txts/SumT_oxford.txt,Is ther oght° elles? Tel me faithfully.”,OXFORD,Present 3rd sg must end in -th
speden,speede,v%pr_3,The Summoner's Tale 2205,data/oxford_txts/SumT_oxford.txt,"“How that me thinketh?” quod she; “So God me speede,°",OXFORD,Present 3rd sg must end in -th
ben,is,v%pr_3,The Summoner's Tale 2208,data/oxford_txts/SumT_oxford.txt,His sike heed is ful of vanitee,OXFORD,Present 3rd sg must end in -th
shulen,shal,v%pr_3,The Summoner's Tale 2210,data/oxford_txts/SumT_oxford.txt,"¶“Madame,” quod he, “by God I shal nat lie;",OXFORD,Present 3rd sg must end in -th
willen,wol,v%pr_3,The Summoner's Tale 2214,data/oxford_txts/SumT_oxford.txt,To parte° that wol° nat departed be,OXFORD,Present 3rd sg must end in -th
shulen,shal,v%pr_3,The Summoner's Tale 2222,data/oxford_txts/SumT_oxford.txt,In arsmetrike° shal ther no man finde,OXFORD,Present 3rd sg must end in -th
mouen,may,v%pr_3,The Summoner's Tale 2231,data/oxford_txts/SumT_oxford.txt,"It is an inpossible,° it may nat be!",OXFORD,Present 3rd sg must end in -th
ben,is,v%pr_3,The Summoner's Tale 2236,data/oxford_txts/SumT_oxford.txt,"Ther is no man can demen,° by my fey",OXFORD,Present 3rd sg must end in -th
connen,can,v%pr_3,The Summoner's Tale 2236,data/oxford_txts/SumT_oxford.txt,"Ther is no man can demen,° by my fey",OXFORD,Present 3rd sg must end in -th
gon,go,v%inf,The Summoner's Tale 2241,data/oxford_txts/SumT_oxford.txt,"Now eet your mete,° and lat the cherl go pleye,°",OXFORD,Infinitive must end in -en or -e
gon,go,v%inf,The Summoner's Tale 2242,data/oxford_txts/SumT_oxford.txt,Lat him go honge° himself a devel weye!”,OXFORD,Infinitive must end in -en or -e
heren,herde,v%pt_3,The Summoner's Tale 2244,data/oxford_txts/SumT_oxford.txt,"That° carf° his mete, and herde, word by word",OXFORD,"Weak pt sg must end in -ed, -d, or -t"
ben,is,v%pr_3,The Summoner's Tale 2253,data/oxford_txts/SumT_oxford.txt,"¶“My lord,” quod he, “whan that the weder is fair",OXFORD,Present 3rd sg must end in -th
shulen,shal,v%pr_3,The Summoner's Tale 2261,data/oxford_txts/SumT_oxford.txt,Shal parfourne up° the nombre of his covent.,OXFORD,Present 3rd sg must end in -th
shulen,shal,v%pr_pl,The Summoner's Tale 2262,data/oxford_txts/SumT_oxford.txt,"Than shal they knele doun, by oon assent,°",OXFORD,Present plural must end in -en or -e
shulen,shal,v%pr_3,The Summoner's Tale 2266,data/oxford_txts/SumT_oxford.txt,"Shal holde his nose upright, under the nave.°",OXFORD,Present 3rd sg must end in -th
shulen,shal,v%pr_3,The Summoner's Tale 2267,data/oxford_txts/SumT_oxford.txt,"Than shal this cherl, with bely stif and toght°",OXFORD,Present 3rd sg must end in -th
shulen,shul,v%pr_pl,The Summoner's Tale 2271,data/oxford_txts/SumT_oxford.txt,"And ye shul seen, up° peril of my lif",OXFORD,Present plural must end in -en or -e
ben,is,v%pr_3,The Summoner's Tale 2272,data/oxford_txts/SumT_oxford.txt,"By preve° which that is demonstratif,°",OXFORD,Present 3rd sg must end in -th
willen,wol,v%pr_3,The Summoner's Tale 2273,data/oxford_txts/SumT_oxford.txt,That equally the soun of it wol wende,OXFORD,Present 3rd sg must end in -th
ben,is,v%pr_3,The Summoner's Tale 2277,data/oxford_txts/SumT_oxford.txt,"Shal have the firste fruit,° as reson is;°",OXFORD,Present 3rd sg must end in -th
ben,is,v%pr_3,The Summoner's Tale 2278,data/oxford_txts/SumT_oxford.txt,The noble usage° of freres yet is this,OXFORD,Present 3rd sg must end in -th
shulen,shul,v%pr_pl,The Summoner's Tale 2279,data/oxford_txts/SumT_oxford.txt,The worthy men of hem shul first be served;,OXFORD,Present plural must end in -en or -e
ben,is,v%pr_3,The Summoner's Tale 2294,data/oxford_txts/SumT_oxford.txt,My tale is doon; we been almost at toune.,OXFORD,Present 3rd sg must end in -th
mouen,may,v%pr_3,The Clerk's Tale 84,data/oxford_txts/ClT_oxford.txt,"Wedde no wif, for noght that may bifalle.",OXFORD,Present 3rd sg must end in -th
sheuen,shew,v%inf,The Clerk's Tale 90,data/oxford_txts/ClT_oxford.txt,Or elles coude he shew wel swich° matere,OXFORD,Infinitive must end in -en or -e
shulen,shul,v%pr_pl,The Clerk's Tale 91,data/oxford_txts/ClT_oxford.txt,He to the markis seide as ye shul here.,OXFORD,Present plural must end in -en or -e
don,doon,v%inf,The Clerk's Tale 105,data/oxford_txts/ClT_oxford.txt,"And ye, my lord, to doon right as yow leste.°",OXFORD,Infinitive must end in -en or -e
listen,leste,v%pr_3,The Clerk's Tale 105,data/oxford_txts/ClT_oxford.txt,"And ye, my lord, to doon right as yow leste.°",OXFORD,Present 3rd sg must end in -th
haven,han,v%pr_pl,The Clerk's Tale 107,data/oxford_txts/ClT_oxford.txt,"And al your werk and ever han doon, that we",OXFORD,Present plural must end in -en or -e
ben,be,v%pr_3,The Clerk's Tale 110,data/oxford_txts/ClT_oxford.txt,"Save o thing, lord, if it your wille be",OXFORD,Present 3rd sg must end in -th
listen,leste,v%pr_3,The Clerk's Tale 111,data/oxford_txts/ClT_oxford.txt,"That for to been a wedded man yow leste,°",OXFORD,Present 3rd sg must end in -th
smiten,smit,v%pr_3,The Clerk's Tale 122,data/oxford_txts/ClT_oxford.txt,"And deeth manaceth° every age, and smit°",OXFORD,Present 3rd sg must end in -th
shulen,shul,v%pr_pl,The Clerk's Tale 125,data/oxford_txts/ClT_oxford.txt,"That we shul deie, as uncertein we alle",OXFORD,Present plural must end in -en or -e
willen,wol,v%pr_pl,The Clerk's Tale 129,data/oxford_txts/ClT_oxford.txt,"And we wol, lord, if that ye wol assente",OXFORD,Present plural must end in -en or -e
connen,can,v%pr_pl,The Clerk's Tale 133,data/oxford_txts/ClT_oxford.txt,"Honour to God and yow, as we can deme.°",OXFORD,Present plural must end in -en or -e
forbeden,forbede,v%pr_3,The Clerk's Tale 136,data/oxford_txts/ClT_oxford.txt,"For if it so bifelle, as God forbede",OXFORD,Present 3rd sg must end in -th
preien,pray,v%pr_pl,The Clerk's Tale 140,data/oxford_txts/ClT_oxford.txt,Wherfor we pray you hastily to wive.”,OXFORD,Present plural must end in -en or -e
haven,han,v%inf,The Clerk's Tale 142,data/oxford_txts/ClT_oxford.txt,Made the markis herte han pitee.,OXFORD,Infinitive must end in -en or -e
willen,wol,v%pr_pl,The Clerk's Tale 143,data/oxford_txts/ClT_oxford.txt,"“Ye wol,” quod he, “min owene peple dere",OXFORD,Present plural must end in -en or -e
ben,is,v%pr_3,The Clerk's Tale 146,data/oxford_txts/ClT_oxford.txt,That selde time is founde in mariage;,OXFORD,Present 3rd sg must end in -th
witen,woot,v%pr_3,The Clerk's Tale 155,data/oxford_txts/ClT_oxford.txt,"For God it woot,° that children ofte been",OXFORD,Present 3rd sg must end in -th
mouen,may,v%pr_3,The Clerk's Tale 161,data/oxford_txts/ClT_oxford.txt,I him° bitake;° he may don as him leste.,OXFORD,Present 3rd sg must end in -th
listen,leste,v%pr_3,The Clerk's Tale 161,data/oxford_txts/ClT_oxford.txt,I him° bitake;° he may don as him leste.,OXFORD,Present 3rd sg must end in -th
mouen,may,v%pr_3,The Clerk's Tale 166,data/oxford_txts/ClT_oxford.txt,"To worshipe° hir, whil that hir lif may dure",OXFORD,Present 3rd sg must end in -th
shulen,shal,v%pr_pl,The Clerk's Tale 169,data/oxford_txts/ClT_oxford.txt,"And forthermore, this shal ye swere, that ye",OXFORD,Present plural must end in -en or -e
shulen,shul,v%pr_pl,The Clerk's Tale 170,data/oxford_txts/ClT_oxford.txt,Again my chois shul neither grucche° ne strive;°,OXFORD,Present plural must end in -en or -e
forgon,forgoon,v%inf,The Clerk's Tale 171,data/oxford_txts/ClT_oxford.txt,For sith I shal forgoon° my libertee,OXFORD,Infinitive must end in -en or -e
ben,is,v%pr_3,The Clerk's Tale 173,data/oxford_txts/ClT_oxford.txt,"Ther as° min herte is set, ther wol I wive;",OXFORD,Present 3rd sg must end in -th
mouen,may,v%pr_3,The Clerk's Tale 180,data/oxford_txts/ClT_oxford.txt,"Of his spousaille, as sone as ever he may;",OXFORD,Present 3rd sg must end in -th
haven,hadde,v%pt_3,The Clerk's Tale 209,data/oxford_txts/ClT_oxford.txt,"A doghter hadde he, fair ynogh to sighte",OXFORD,"Weak pt sg must end in -ed, -d, or -t"
kepen,kepte,v%pt_3,The Clerk's Tale 223,data/oxford_txts/ClT_oxford.txt,A fewe sheepe spinning on feeld she kepte,OXFORD,"Weak pt sg must end in -ed, -d, or -t"
slepen,slepte,v%pt_3,The Clerk's Tale 224,data/oxford_txts/ClT_oxford.txt,She wolde noght been idel til she slepte.,OXFORD,Strong pt sg must not end in -en or -e
mouen,may,v%pr_3,The Clerk's Tale 231,data/oxford_txts/ClT_oxford.txt,That child may doon to fadres reverence.,OXFORD,Present 3rd sg must end in -th
don,doon,v%inf,The Clerk's Tale 231,data/oxford_txts/ClT_oxford.txt,That child may doon to fadres reverence.,OXFORD,Infinitive must end in -en or -e
haven,have,v%pr_3,The Clerk's Tale 242,data/oxford_txts/ClT_oxford.txt,For thogh the peple have no greet insight,OXFORD,Present 3rd sg must end in -th
connen,can,v%pr_3,The Clerk's Tale 246,data/oxford_txts/ClT_oxford.txt,"The day of wedding cam, but no wight can",OXFORD,Present 3rd sg must end in -th
wondren,wondred,v%pt_pl,The Clerk's Tale 248,data/oxford_txts/ClT_oxford.txt,For which merveille wondred many a man,OXFORD,Past plural must end in -en or -e
willen,wol,v%pr_3,The Clerk's Tale 250,data/oxford_txts/ClT_oxford.txt,“Wol nat our lord yet leve his vanitee?°,OXFORD,Present 3rd sg must end in -th
willen,wol,v%pr_3,The Clerk's Tale 251,data/oxford_txts/ClT_oxford.txt,"Wol he nat wedde? allas, allas the while!",OXFORD,Present 3rd sg must end in -th
willen,wol,v%pr_3,The Clerk's Tale 252,data/oxford_txts/ClT_oxford.txt,Why wol he thus himself and us bigile?”°,OXFORD,Present 3rd sg must end in -th
mouen,may,v%pr_3,The Clerk's Tale 266,data/oxford_txts/ClT_oxford.txt,"That may be founde, as fer as last Itaille.°",OXFORD,Present 3rd sg must end in -th
tellen,tolde,v%pt_1,The Clerk's Tale 272,data/oxford_txts/ClT_oxford.txt,"Unto the village, of the which I tolde",OXFORD,"Weak pt sg must end in -ed, -d, or -t"
haven,han,v%pr_pl,The Clerk's Tale 273,data/oxford_txts/ClT_oxford.txt,In this array the righte wey han holde.,OXFORD,Present plural must end in -en or -e
witen,woot,v%pr_3,The Clerk's Tale 274,data/oxford_txts/ClT_oxford.txt,"Grisilde of this, God woot,° ful innocent",OXFORD,Present 3rd sg must end in -th
ben,is,v%pr_3,The Clerk's Tale 276,data/oxford_txts/ClT_oxford.txt,To fecchen water at a welle is went,OXFORD,Present 3rd sg must end in -th
mouen,may,v%pr_3,The Clerk's Tale 277,data/oxford_txts/ClT_oxford.txt,And cometh hoom as sone as ever she may.,OXFORD,Present 3rd sg must end in -th
haven,han,v%inf,The Clerk's Tale 280,data/oxford_txts/ClT_oxford.txt,She wolde fain han sein som of that sighte.,OXFORD,Infinitive must end in -en or -e
mouen,may,v%pr_3,The Clerk's Tale 284,data/oxford_txts/ClT_oxford.txt,"To doon at hoom, as sone as it may be",OXFORD,Present 3rd sg must end in -th
holden,holde,v%pr_3,The Clerk's Tale 287,data/oxford_txts/ClT_oxford.txt,If she this wey unto the castel holde.”,OXFORD,Present 3rd sg must end in -th
gon,goon,v%inf,The Clerk's Tale 288,data/oxford_txts/ClT_oxford.txt,And as she wolde over hir threshfold goon,OXFORD,Infinitive must end in -en or -e
answeren,answerde,v%pt_3,The Clerk's Tale 299,data/oxford_txts/ClT_oxford.txt,"Answerde, “Lord, he is al redy here.”",OXFORD,"Weak pt sg must end in -ed, -d, or -t"
fetten,fette,v%pt_3,The Clerk's Tale 301,data/oxford_txts/ClT_oxford.txt,And to the markis she hir fader fette.°,OXFORD,"Weak pt sg must end in -ed, -d, or -t"
seien,seyn,v%inf,The Clerk's Tale 311,data/oxford_txts/ClT_oxford.txt,"And al that liketh me, I dar wel seyn",OXFORD,Infinitive must end in -en or -e
lusten,lust,v%pr_3,The Clerk's Tale 322,data/oxford_txts/ClT_oxford.txt,Right as yow lust° governeth this matere.”,OXFORD,Present 3rd sg must end in -th
ben,be,v%pr_3,The Clerk's Tale 326,data/oxford_txts/ClT_oxford.txt,For I wol axe if it hir wille be,OXFORD,Present 3rd sg must end in -th
shulen,shal,v%pr_3,The Clerk's Tale 328,data/oxford_txts/ClT_oxford.txt,And al this shal be doon in thy presence,OXFORD,Present 3rd sg must end in -th
ben,is,v%pr_3,The Clerk's Tale 337,data/oxford_txts/ClT_oxford.txt,No wonder is thogh that she were astoned°,OXFORD,Present 3rd sg must end in -th
ben,arn,v%pr_pl,The Clerk's Tale 342,data/oxford_txts/ClT_oxford.txt,Thise arn the wordes that the markis sayde,OXFORD,Present plural must end in -en or -e
shulen,shul,v%pr_pl,The Clerk's Tale 344,data/oxford_txts/ClT_oxford.txt,"“Grisilde,” he seide, “ye shul wel understonde",OXFORD,Present plural must end in -en or -e
mouen,may,v%pr_3,The Clerk's Tale 346,data/oxford_txts/ClT_oxford.txt,"That I yow wedde, and eek it may so stonde",OXFORD,Present 3rd sg must end in -th
willen,wol,v%pr_pl,The Clerk's Tale 347,data/oxford_txts/ClT_oxford.txt,"As I suppose, ye wol° that it so be.",OXFORD,Present plural must end in -en or -e
ben,be,v%pr_3,The Clerk's Tale 347,data/oxford_txts/ClT_oxford.txt,"As I suppose, ye wol° that it so be.",OXFORD,Present 3rd sg must end in -th
shulen,shal,v%pr_3,The Clerk's Tale 349,data/oxford_txts/ClT_oxford.txt,"“That, sith it shal be doon in hastif wise,°",OXFORD,Present 3rd sg must end in -th
willen,wol,v%pr_pl,The Clerk's Tale 350,data/oxford_txts/ClT_oxford.txt,"Wol ye assente, or elles yow avise?°",OXFORD,Present plural must end in -en or -e
ben,be,v%pr_3,The Clerk's Tale 351,data/oxford_txts/ClT_oxford.txt,"I sey this, be ye redy° with good herte",OXFORD,Present 3rd sg must end in -th
don,do,v%inf,The Clerk's Tale 353,data/oxford_txts/ClT_oxford.txt,"As me best thinketh, do° yow laughe or smerte,°",OXFORD,Infinitive must end in -en or -e
seien,sey,v%inf,The Clerk's Tale 355,data/oxford_txts/ClT_oxford.txt,"And eek whan I sey ‘ye,’ ne sey nat ‘nay,’",OXFORD,Infinitive must end in -en or -e
willen,wol,v%pr_pl,The Clerk's Tale 361,data/oxford_txts/ClT_oxford.txt,"But as ye wol yourself, right so wol° I.",OXFORD,Present plural must end in -en or -e
