headword,word,tag,line_number,filename,context,text_type,reason
seien,seyn,v%inf,The Second Nun's Tale 358,data/oxford_txts/SNT_oxford.txt,It were ful hard by ordre for to seyn,OXFORD,Infinitive must end in -en or -e
bringen,broghte,v%pt_3,The Second Nun's Tale 362,data/oxford_txts/SNT_oxford.txt,And hem biforn Almache the prefect broghte,OXFORD,"Weak pt sg must end in -ed, -d, or -t"
haven,hadde,v%pt_3,The Second Nun's Tale 371,data/oxford_txts/SNT_oxford.txt,"Himself he weep, for pitee that he hadde.",OXFORD,"Weak pt sg must end in -ed, -d, or -t"
haven,han,v%pr_pl,The Second Nun's Tale 386,data/oxford_txts/SNT_oxford.txt,“Ye han for sothe ydoon a greet bataille,OXFORD,Present plural must end in -en or -e
haven,han,v%pr_pl,The Second Nun's Tale 387,data/oxford_txts/SNT_oxford.txt,"Your cours is doon, your feith han ye conserved",OXFORD,Present plural must end in -en or -e
haven,han,v%pr_pl,The Second Nun's Tale 389,data/oxford_txts/SNT_oxford.txt,"The rightful juge, which that ye han served",OXFORD,Present plural must end in -en or -e
don,doon,v%inf,The Second Nun's Tale 392,data/oxford_txts/SNT_oxford.txt,Men ladde hem forth to doon the sacrifise.,OXFORD,Infinitive must end in -en or -e
don,doon,v%inf,The Second Nun's Tale 413,data/oxford_txts/SNT_oxford.txt,"Doon sacrifice,° and Jupiter encense.",OXFORD,Infinitive must end in -en or -e
greven,greve,v%pr_3,The Second Nun's Tale 426,data/oxford_txts/SNT_oxford.txt,"“I axe thee,” quod he, “thogh it thee greve",OXFORD,Present 3rd sg must end in -th
haven,han,v%pr_pl,The Second Nun's Tale 428,data/oxford_txts/SNT_oxford.txt,"“Ye han bigon your question folily,”°",OXFORD,Present plural must end in -en or -e
biginnen,bigon,v%ppl,The Second Nun's Tale 428,data/oxford_txts/SNT_oxford.txt,"“Ye han bigon your question folily,”°",OXFORD,Strong participle must end in -en or -e
asken,axed,v%pt_pl,The Second Nun's Tale 430,data/oxford_txts/SNT_oxford.txt,In oo demande; ye axed lewedly.”°,OXFORD,Past plural must end in -en or -e
haven,han,v%pr_pl,The Second Nun's Tale 445,data/oxford_txts/SNT_oxford.txt,Han thus comanded and maad ordinaunce,OXFORD,Present plural must end in -en or -e
haven,han,v%inf,The Second Nun's Tale 446,data/oxford_txts/SNT_oxford.txt,That every Cristen wight° shal han penaunce°,OXFORD,Infinitive must end in -en or -e
withseien,withseye,v%pr_3,The Second Nun's Tale 447,data/oxford_txts/SNT_oxford.txt,"But if° that he his cristendom withseye,°",OXFORD,Present 3rd sg must end in -th
answeren,answerde,v%pt_3,The Second Nun's Tale 458,data/oxford_txts/SNT_oxford.txt,"Almache answerde, “Chees oon of thise two",OXFORD,"Weak pt sg must end in -ed, -d, or -t"
don,do,v%inf,The Second Nun's Tale 459,data/oxford_txts/SNT_oxford.txt,"Do sacrifice, or cristendom reneye",OXFORD,Infinitive must end in -en or -e
haven,han,v%pr_pl,The Second Nun's Tale 470,data/oxford_txts/SNT_oxford.txt,"“Han noght our mighty princes to me yeven,°",OXFORD,Present plural must end in -en or -e
haven,han,v%pr_pl,The Second Nun's Tale 480,data/oxford_txts/SNT_oxford.txt,"Thou seyst, thy princes han thee yeven might",OXFORD,Present plural must end in -en or -e
seien,seyn,v%inf,The Second Nun's Tale 484,data/oxford_txts/SNT_oxford.txt,"But thou mayst seyn,° thy princes han thee maked",OXFORD,Infinitive must end in -en or -e
haven,han,v%pr_pl,The Second Nun's Tale 484,data/oxford_txts/SNT_oxford.txt,"But thou mayst seyn,° thy princes han thee maked",OXFORD,Present plural must end in -en or -e
don,doon,v%inf,The Second Nun's Tale 530,data/oxford_txts/SNT_oxford.txt,That no man sholde doon man swich penaunce°,OXFORD,Infinitive must end in -en or -e
don,do,v%inf,The Second Nun's Tale 532,data/oxford_txts/SNT_oxford.txt,This tormentour ne dorste° do namore.,OXFORD,Infinitive must end in -en or -e
haven,han,v%pr_pl,The Second Nun's Tale 536,data/oxford_txts/SNT_oxford.txt,With shetes han the blood ful faire yhent.°,OXFORD,Present plural must end in -en or -e
haven,han,v%inf,The Second Nun's Tale 543,data/oxford_txts/SNT_oxford.txt,To han respit three dayes and namo,OXFORD,Infinitive must end in -en or -e
don,do,v%inf,The Second Nun's Tale 545,data/oxford_txts/SNT_oxford.txt,"Thise soules, lo! and that I might do werche°",OXFORD,Infinitive must end in -en or -e
slen,slain,v%ppl,Book of the Duchess 26,data/oxford_txts/BD_oxford.txt,"Hath slain° my spirit of quiknesse,°",OXFORD,Strong participle must end in -en or -e
don,do,v%inf,Book of the Duchess 29,data/oxford_txts/BD_oxford.txt,So I not° what is best to do.,OXFORD,Infinitive must end in -en or -e
asken,aske,v%pr_3,Book of the Duchess 32,data/oxford_txts/BD_oxford.txt,"But natheles, who aske this",OXFORD,Present 3rd sg must end in -th
helen,heel,v%inf,Book of the Duchess 40,data/oxford_txts/BD_oxford.txt,That may me heel; but that is done.°,OXFORD,Infinitive must end in -en or -e
passen,pass,v%pr_pl,Book of the Duchess 41,data/oxford_txts/BD_oxford.txt,Pass we over until efte;°,OXFORD,Present plural must end in -en or -e
taken,toke,v%pt_3,Book of the Duchess 48,data/oxford_txts/BD_oxford.txt,"A romaunce, and he it me toke°",OXFORD,Strong pt sg must not end in -en or -e
loven,loved,v%pt_pl,Book of the Duchess 56,data/oxford_txts/BD_oxford.txt,Whil° men loved the lawe of kinde.°,OXFORD,Past plural must end in -en or -e
comen,come,v%pt_3,Book of the Duchess 78,data/oxford_txts/BD_oxford.txt,"Hath wonder, that the king ne come",OXFORD,Strong pt sg must not end in -en or -e
dwellen,dwelte,v%pt_3,Book of the Duchess 82,data/oxford_txts/BD_oxford.txt,It was not wel he dwelte so,OXFORD,"Weak pt sg must end in -ed, -d, or -t"
faren,ferde,v%pt_1,Book of the Duchess 99,data/oxford_txts/BD_oxford.txt,I ferde° the worse al the morwe°,OXFORD,Strong pt sg must not end in -en or -e
taken,tooke,v%pt_3,Book of the Duchess 128,data/oxford_txts/BD_oxford.txt,"Fil on her, or° she tooke kepe,°",OXFORD,Strong pt sg must not end in -en or -e
comen,com,v%ppl,Book of the Duchess 135,data/oxford_txts/BD_oxford.txt,"¶Whan he was com, she bad him thus:",OXFORD,Strong participle must end in -en or -e
gon,go,v%pr_3,Book of the Duchess 140,data/oxford_txts/BD_oxford.txt,Go faste° into the grete see,OXFORD,Present 3rd sg must end in -th
haven,had,v%pt_pl,Book of the Duchess 172,data/oxford_txts/BD_oxford.txt,They had good leiser° for to route°,OXFORD,Past plural must end in -en or -e
lien,lay,v%pt_pl,Book of the Duchess 176,data/oxford_txts/BD_oxford.txt,And som lay naked in her bedde,OXFORD,Past plural must end in -en or -e
don,doon,v%inf,Book of the Duchess 188,data/oxford_txts/BD_oxford.txt,And tolde him what he shulde doon,OXFORD,Infinitive must end in -en or -e
don,doon,v%inf,Book of the Duchess 194,data/oxford_txts/BD_oxford.txt,And did as he had bede° him doon;,OXFORD,Infinitive must end in -en or -e
birien,bury,v%pr_pl,Book of the Duchess 207,data/oxford_txts/BD_oxford.txt,"Bury my body, for suche a tide°",OXFORD,Present plural must end in -en or -e
pleien,pley,v%inf,Book of the Duchess 239,data/oxford_txts/BD_oxford.txt,And yet me list right evel to pley—,OXFORD,Infinitive must end in -en or -e
dien,dey,v%inf,Book of the Duchess 240,data/oxford_txts/BD_oxford.txt,“Rather then that I shulde dey°,OXFORD,Infinitive must end in -en or -e
neden,need,v%inf,Book of the Duchess 256,data/oxford_txts/BD_oxford.txt,Him thar not need° to turnen ofte.,OXFORD,Infinitive must end in -en or -e
fallen,falles,v%pr_3,Book of the Duchess 257,data/oxford_txts/BD_oxford.txt,And I wol yive him al that falles°,OXFORD,Present 3rd sg must end in -th
don,do,v%inf,Book of the Duchess 259,data/oxford_txts/BD_oxford.txt,I wol do peint° with pure golde,OXFORD,Infinitive must end in -en or -e
peinten,peint,v%inf,Book of the Duchess 259,data/oxford_txts/BD_oxford.txt,I wol do peint° with pure golde,OXFORD,Infinitive must end in -en or -e
maken,mak,v%inf,Book of the Duchess 263,data/oxford_txts/BD_oxford.txt,If he can mak me slepe sone,OXFORD,Infinitive must end in -en or -e
don,do,v%inf,Book of the Duchess 268,data/oxford_txts/BD_oxford.txt,"That is his goddesse, I shal so° do",OXFORD,Infinitive must end in -en or -e
taken,tooke,v%pt_3,Book of the Duchess 273,data/oxford_txts/BD_oxford.txt,Suche a lust° anoon me tooke°,OXFORD,Strong pt sg must not end in -en or -e
slepen,sleep,v%inf,Book of the Duchess 274,data/oxford_txts/BD_oxford.txt,"To sleep, that right upon my booke",OXFORD,Infinitive must end in -en or -e
fortunen,fortuned,v%pt_pl,Book of the Duchess 288,data/oxford_txts/BD_oxford.txt,Suche mervailes fortuned than)°,OXFORD,Past plural must end in -en or -e
areden,ared,v%inf,Book of the Duchess 289,data/oxford_txts/BD_oxford.txt,"I trowe, ared° my dremes even.°",OXFORD,Infinitive must end in -en or -e
waken,waked,v%ppl,Book of the Duchess 294,data/oxford_txts/BD_oxford.txt,"And loked forth, for I was waked",OXFORD,Strong participle must end in -en or -e
singen,song,v%pt_pl,Book of the Duchess 304,data/oxford_txts/BD_oxford.txt,Had herd; for somme of hem song lowe,OXFORD,Past plural must end in -en or -e
singen,sing,v%inf,Book of the Duchess 318,data/oxford_txts/BD_oxford.txt,"To sing, for ech of hem him peined",OXFORD,Infinitive must end in -en or -e
sparen,spared,v%pt_pl,Book of the Duchess 320,data/oxford_txts/BD_oxford.txt,They ne spared not hir throtes.,OXFORD,Past plural must end in -en or -e
seien,seyn,v%inf,Book of the Duchess 321,data/oxford_txts/BD_oxford.txt,"And, soth to seyn, my chambre was",OXFORD,Infinitive must end in -en or -e
willen,wold,v%pt_pl,Book of the Duchess 351,data/oxford_txts/BD_oxford.txt,How they wold slee the hert° with strengthe,OXFORD,Past plural must end in -en or -e
heren,herde,v%pt_1,Book of the Duchess 354,data/oxford_txts/BD_oxford.txt,"¶Anon right, whan I herde that",OXFORD,"Weak pt sg must end in -ed, -d, or -t"
wenden,i,v%pt_1,Book of the Duchess 357,data/oxford_txts/BD_oxford.txt,"I took my hors, and forthe I went",OXFORD,"Weak pt sg must end in -ed, -d, or -t"
hien,hied,v%pt_pl,Book of the Duchess 363,data/oxford_txts/BD_oxford.txt,And hied hem° to the forest faste,OXFORD,Past plural must end in -en or -e
comen,cam,v%pt_pl,Book of the Duchess 372,data/oxford_txts/BD_oxford.txt,Whan we cam to the forest side,OXFORD,Past plural must end in -en or -e
don,doon,v%inf,Book of the Duchess 374,data/oxford_txts/BD_oxford.txt,As to huntinge fel to doon.°,OXFORD,Infinitive must end in -en or -e
haven,hadde,v%pt_3,Book of the Duchess 390,data/oxford_txts/BD_oxford.txt,"That hadde yfolowed, and coud no goode.°",OXFORD,"Weak pt sg must end in -ed, -d, or -t"
haven,had,v%pt_pl,Book of the Duchess 404,data/oxford_txts/BD_oxford.txt,"Had mad hir dwelling ther, I trowe;°",OXFORD,Past plural must end in -en or -e
rekenen,reken,v%pr_3,Book of the Duchess 437,data/oxford_txts/BD_oxford.txt,And reken with his figures ten—,OXFORD,Present 3rd sg must end in -th
failen,fail,v%inf,Book of the Duchess 441,data/oxford_txts/BD_oxford.txt,Yet shulde he fail to rekene evene,OXFORD,Infinitive must end in -en or -e
wenden,wente,v%pt_1,Book of the Duchess 450,data/oxford_txts/BD_oxford.txt,Anoonright I wente nere;,OXFORD,"Weak pt sg must end in -ed, -d, or -t"
feinten,faint,v%inf,Book of the Duchess 488,data/oxford_txts/BD_oxford.txt,His sorwful hert gan faste faint,OXFORD,Infinitive must end in -en or -e
sitten,sete,v%pt_3,Book of the Duchess 501,data/oxford_txts/BD_oxford.txt,He ferd° thus evel° there° he sete,OXFORD,Strong pt sg must not end in -en or -e
speken,spake,v%pt_3,Book of the Duchess 503,data/oxford_txts/BD_oxford.txt,"And grette him, but he spake noght",OXFORD,Strong pt sg must not end in -en or -e
lien,lay,v%pt_pl,Book of the Duchess 508,data/oxford_txts/BD_oxford.txt,And lay so colde upon his herte;,OXFORD,Past plural must end in -en or -e
seien,sayn,v%inf,Book of the Duchess 514,data/oxford_txts/BD_oxford.txt,"¶But at the last, to sayn right sothe",OXFORD,Infinitive must end in -en or -e
seien,seyn,v%inf,Book of the Duchess 520,data/oxford_txts/BD_oxford.txt,"I herd thee not, to seyn the sothe",OXFORD,Infinitive must end in -en or -e
helpen,help,v%pr_3,Book of the Duchess 550,data/oxford_txts/BD_oxford.txt,"I wolde, as wis° God help me soo",OXFORD,Present 3rd sg must end in -th
maken,mak,v%inf,Book of the Duchess 553,data/oxford_txts/BD_oxford.txt,"For, by my trouth,° to mak you hool,°",OXFORD,Infinitive must end in -en or -e
helen,heel,v%inf,Book of the Duchess 571,data/oxford_txts/BD_oxford.txt,Ne° heel me may no phisicien,OXFORD,Infinitive must end in -en or -e
haven,hadde,v%pt_3,Book of the Duchess 592,data/oxford_txts/BD_oxford.txt,"My sorwe, but he° hadde routhe",OXFORD,"Weak pt sg must end in -ed, -d, or -t"
seien,seyn,v%inf,Book of the Duchess 596,data/oxford_txts/BD_oxford.txt,"May seyn, he hath ymet with sorwe;",OXFORD,Infinitive must end in -en or -e
tellen,tel,v%inf,Book of the Duchess 598,data/oxford_txts/BD_oxford.txt,¶“Allas! and I wol tel the why;,OXFORD,Infinitive must end in -en or -e
holden,halte,v%pr_3,Book of the Duchess 621,data/oxford_txts/BD_oxford.txt,"That al behoteth° and nothing halte,°",OXFORD,Present 3rd sg must end in -th
halten,halte,v%pr_3,Book of the Duchess 622,data/oxford_txts/BD_oxford.txt,"She goth° upright and yet she halte,°",OXFORD,Present 3rd sg must end in -th
seien,sey,v%inf,Book of the Duchess 651,data/oxford_txts/BD_oxford.txt,"Trowest thou?° by our Lorde, I wol thee sey.”°",OXFORD,Infinitive must end in -en or -e
pleien,play,v%inf,Book of the Duchess 656,data/oxford_txts/BD_oxford.txt,Allas! I couth no lenger play,OXFORD,Infinitive must end in -en or -e
pleien,pley,v%inf,Book of the Duchess 662,data/oxford_txts/BD_oxford.txt,Ful craftier to pley she was,OXFORD,Infinitive must end in -en or -e
knouen,know,v%ppl,Book of the Duchess 666,data/oxford_txts/BD_oxford.txt,Ykoude and know° the jeupardies°,OXFORD,Strong participle must end in -en or -e
drauen,draw,v%ppl,Book of the Duchess 682,data/oxford_txts/BD_oxford.txt,I wolde have draw the same draught.°,OXFORD,Strong participle must end in -en or -e
sweren,swer,v%inf,Book of the Duchess 684,data/oxford_txts/BD_oxford.txt,I dar wel swer she took the beste!,OXFORD,Infinitive must end in -en or -e
dien,dey,v%inf,Book of the Duchess 692,data/oxford_txts/BD_oxford.txt,But live and dey° right in this thoght.,OXFORD,Infinitive must end in -en or -e
tellen,tel,v%inf,Book of the Duchess 710,data/oxford_txts/BD_oxford.txt,And whan I herd him tel this tale,OXFORD,Infinitive must end in -en or -e
don,do,v%inf,Book of the Duchess 719,data/oxford_txts/BD_oxford.txt,Of noght° that Fortune coude do.”,OXFORD,Infinitive must end in -en or -e
haven,had,v%pt_pl,Book of the Duchess 723,data/oxford_txts/BD_oxford.txt,Thogh ye had lost the ferses° twelve,OXFORD,Past plural must end in -en or -e
mortheren,mordred,v%pt_pl,Book of the Duchess 724,data/oxford_txts/BD_oxford.txt,And° ye for sorwe mordred° yourselve,OXFORD,Past plural must end in -en or -e
shulen,shold,v%pt_pl,Book of the Duchess 725,data/oxford_txts/BD_oxford.txt,Ye shold be dampned in this cas,OXFORD,Past plural must end in -en or -e
hongen,henge,v%pt_3,Book of the Duchess 729,data/oxford_txts/BD_oxford.txt,"Henge hirself, so weylaway!",OXFORD,Strong pt sg must not end in -en or -e
comen,com,v%inf,Book of the Duchess 731,data/oxford_txts/BD_oxford.txt,To com to hir. Another rage,OXFORD,Infinitive must end in -en or -e
holden,hold,v%inf,Book of the Duchess 754,data/oxford_txts/BD_oxford.txt,¶“Gladly.” “Do than hold herto!”,OXFORD,Infinitive must end in -en or -e
bisetten,beset,v%inf,Book of the Duchess 772,data/oxford_txts/BD_oxford.txt,He shuld beset° min herte so,OXFORD,Infinitive must end in -en or -e
haven,hadde,v%pt_3,Book of the Duchess 794,data/oxford_txts/BD_oxford.txt,That malice° hadde my corage°,OXFORD,"Weak pt sg must end in -ed, -d, or -t"
haven,had,v%pt_pl,Book of the Duchess 809,data/oxford_txts/BD_oxford.txt,Had seen togedres in oo place.,OXFORD,Past plural must end in -en or -e
sweren,swer,v%inf,Book of the Duchess 820,data/oxford_txts/BD_oxford.txt,"For I dar swer, withoute doute",OXFORD,Infinitive must end in -en or -e
seien,sey,v%inf,Book of the Duchess 830,data/oxford_txts/BD_oxford.txt,"Shortly, what shal I more sey?",OXFORD,Infinitive must end in -en or -e
helpen,help,v%pr_3,Book of the Duchess 838,data/oxford_txts/BD_oxford.txt,"As help me God, so was ycaught",OXFORD,Present 3rd sg must end in -th
taken,toke,v%pt_1,Book of the Duchess 839,data/oxford_txts/BD_oxford.txt,"So sodenly, that I ne toke",OXFORD,Strong pt sg must not end in -en or -e
singen,sing,v%inf,Book of the Duchess 849,data/oxford_txts/BD_oxford.txt,Carole° and sing so swetely,OXFORD,Infinitive must end in -en or -e
pleien,pley,v%inf,Book of the Duchess 850,data/oxford_txts/BD_oxford.txt,Laughe and pley so womanly,OXFORD,Infinitive must end in -en or -e
haven,hadde,v%pt_3,Book of the Duchess 859,data/oxford_txts/BD_oxford.txt,¶And which eyen my lady hadde!,OXFORD,"Weak pt sg must end in -ed, -d, or -t"
wenen,so,v%pt_pl,Book of the Duchess 867,data/oxford_txts/BD_oxford.txt,Have mercy; fooles wenden so;,OXFORD,Past plural must end in -en or -e
closen,clos,v%inf,Book of the Duchess 873,data/oxford_txts/BD_oxford.txt,"And clos; for, were she never so glad",OXFORD,Infinitive must end in -en or -e
seien,seyn,v%inf,Book of the Duchess 904,data/oxford_txts/BD_oxford.txt,"But thus much dar I seyn, that she",OXFORD,Infinitive must end in -en or -e
maken,mak,v%inf,Book of the Duchess 909,data/oxford_txts/BD_oxford.txt,"To mak that fair, that trewly she",OXFORD,Infinitive must end in -en or -e
liven,lived,v%pt_pl,Book of the Duchess 915,data/oxford_txts/BD_oxford.txt,That ever lived were now alive,OXFORD,Past plural must end in -en or -e
helen,heel,v%inf,Book of the Duchess 928,data/oxford_txts/BD_oxford.txt,"Ne bet coud heel that, by the masse",OXFORD,Infinitive must end in -en or -e
haven,hadde,v%pt_3,Book of the Duchess 951,data/oxford_txts/BD_oxford.txt,She hadde not hir name wronge.,OXFORD,"Weak pt sg must end in -ed, -d, or -t"
pleien,pley,v%inf,Book of the Duchess 961,data/oxford_txts/BD_oxford.txt,¶“Therto she coude so wel pley,OXFORD,Infinitive must end in -en or -e
seien,sey,v%inf,Book of the Duchess 962,data/oxford_txts/BD_oxford.txt,"Whan that hir list, that I dar sey",OXFORD,Infinitive must end in -en or -e
haven,had,v%pt_pl,Book of the Duchess 975,data/oxford_txts/BD_oxford.txt,Thogh they had stonden in a rowe,OXFORD,Past plural must end in -en or -e
haven,had,v%pt_pl,Book of the Duchess 977,data/oxford_txts/BD_oxford.txt,For wherso men had pleid or waked,OXFORD,Past plural must end in -en or -e
waken,waked,v%ppl,Book of the Duchess 977,data/oxford_txts/BD_oxford.txt,For wherso men had pleid or waked,OXFORD,Strong participle must end in -en or -e
understonden,understoode,v%pt_3,Book of the Duchess 1011,data/oxford_txts/BD_oxford.txt,And reson gladly she understoode,OXFORD,Strong pt sg must not end in -en or -e
