text,original_scansion,predicted_scansion,dataset_split,filename,match
But what they were no thing he ne woot,u S u Su S u S u S,u S u Su S u S u S,train,KnT_gui_complete.csv,yes
And broghte gold unto this philosophre,u Su S uS u SuSx,u Su S uS u SuSu,train,FranT_gui_complete.csv,no
And thus thise foules voide of al malice,u S ux Su Sx u S uSx,u S ux Su Sx u S uSx,train,LGW_FPro_gui_complete.csv,yes
Plesaunce and Hope Desir Foolhardinesse,uSu S ux xS uSuSx,uSu S ux xS uSuSx,train,KnT_gui_complete.csv,yes
And Antenor he kiste and made feste,u SuS u Su S ux Sx,u SuS u Sx u Sx xx,train,TC5_gui_complete.csv,no
This world nis but a thurghfare ful of wo,u S u S u Sux S u S,u S u S u Sux S u S,train,KnT_gui_complete.csv,yes
But often was his herte hoot and cold,u Su S u Su S u S,u Su S u Su S u S,train,TC5_gui_complete.csv,yes
His hewe chaunge and wexe grene,u Su Su S ux Sx,u Su Su S ux Sx,train,BD_gui_complete.csv,yes
Wherfor she slow hirself allas,uS u S uS uS,uS u S uS uS,train,HF_gui_complete.csv,yes
His Almageste and bookes grete and smale,u SuSu S ux Sx u Sx,u SuSu S ux Sx u Sx,train,MilT_gui_complete.csv,yes
And lat hem in this heven blisse dwelle,u S u S u Su Su Sx,S S u S u Su Sx Sx,train,TC3_gui_complete.csv,no
Unto his brest it raughte it was so lowe,uS u S u Sx u S u Sx,uS u S u Sx u S u Sx,train,MilT_gui_complete.csv,yes
To litel while our blisse lasteth,u Su Su S ux Sx,u Su Su S ux Su,train,BD_gui_complete.csv,no
And to the contre of Ennopie him dighte,u S u Sx u SuS u Sx,u S u Sx u SuS u Sx,train,LGW_gui_complete.csv,yes
In deed for Juno right anone,u S u Su S uSx,u S u Su S uSu,train,BD_gui_complete.csv,no
The turtel trewe and gunne hir to hem calle,u Su Sx u Sx u S u Sx,u Su Sx S ux S S S ux,train,PF_gui_complete.csv,no
And from afer com walking in the mede,u S uS u Su S u Sx,u S uS u Su S u Sx,train,LGW_FPro_gui_complete.csv,yes
To do al his comaundement,u S u S uSuS,u S u S uSuS,train,HF_gui_complete.csv,yes
Wisdom humblesse estaat and heigh kinrede,uS uSu Su S u Sxx,uS uSu Su S u Sxx,train,KnT_gui_complete.csv,yes
Within the temple with sighes hote as fir,uS u Su S ux Sx u S,uS u Su S ux Sx S u,train,PF_gui_complete.csv,no
In al this world and eek the beste archer,u S u S u S u Su Sx,u S u S u S u Sx Sx,train,MancT_gui_complete.csv,no
He overcom this beste and was his bane,u SuS u Sx u S u Sx,u SuS u Sx u S u Sx,train,LGW_gui_complete.csv,yes
This was a sodein love how mighte it be,u S u Su Sx u Sx u S,u S u Su Sx u Sx S u,train,TC2_gui_complete.csv,no
Have and ay shal how sore that me smerte,ux S u S u Su S u Sx,ux S u S u Su S u Sx,train,TC3_gui_complete.csv,yes
Ran endelong the tree theras she stood,u SuS u S uS u S,u SuS u S uS u S,train,SqT_gui_complete.csv,yes
So on a day he leide him doun to slepe,u S u S u Sx u S u Sx,u S u S u Sx u S u Sx,train,TC5_gui_complete.csv,yes
Eek in that lond as tellen knightes olde,u S u S u Su Su Sx,u S u S u Su Su Sx,train,SqT_gui_complete.csv,yes
It wol nat been amended never mo,u S u S uSu Su S,u S u S uSu Su S,train,WBT_gui_complete.csv,yes
And som woln have a peire plates large,u S u Su S ux Su Sx,u S u Su S ux Su Sx,train,KnT_gui_complete.csv,yes
Daniel ne his yonge felawes tweie,Su S u Su Sux S,uS x u Sx Sux S,train,MkT_gui_complete.csv,no
As is in love in oo point in som plit,u S u Sx u S u S u S,u S u Sx u u u S u S,train,TC3_gui_complete.csv,no
Cloud and al that I of spake,S u S u S u Sx,u u u S S u Sx,train,HF_gui_complete.csv,no
They gan to frote and wete his temples tweine,u S u Su S ux S ux Sx,u S u Sx S ux S ux Sx,train,TC3_gui_complete.csv,no
Unnethe might the peple that was there,uSu S u Su S u Sx,uSu S u Su S u xx,train,PrT_gui_complete.csv,no
And he wel more vertu hath than might,u S u Su Su S u S,u S u Su Su S u S,train,TC2_gui_complete.csv,yes
Now is not this a nice vanitee,u S u S u Su SuS,u S u S u Su SuS,train,TC4_gui_complete.csv,yes
With Gods finger and Elie wel ye witen,u S uS u Su S u Su,S u SS u Su S u Su,train,SumT_gui_complete.csv,no
Mighte he yet live of me were nought to recche,ux S u Su S u xx S u Sx,ux S u Su S x xx S u Sx,train,TC2_gui_complete.csv,no
But sire a man that waketh out of his sleep,u Sx u S u Sx u S u S,u Su S u S ux S u S S,train,MerT_gui_complete.csv,no
And forthermore this shal ye swere that ye,u SuSu S u S xx u S,u SuSu S u S xx S u,train,ClT_gui_complete.csv,no
He to the markis seide as ye shul here,u S u Su Su S u S xx,u S u Su Su S u S xx,train,ClT_gui_complete.csv,yes
That we ne conne in no thing han plesaunce,u S u Su S u S u xSx,u S u Su S u S u xSx,train,MancT_gui_complete.csv,yes
To come ayein right here I wolde die,u Su Su S ux S ux S,u Su Su S xx u Sx S,train,TC4_gui_complete.csv,no
Ther is another thing I take of hede,u S uSu S u Su S xx,u S uSu S u Su S xx,train,TC1_gui_complete.csv,yes
I nold nat spare hem at hir owne bord,u S u Su S u S ux S,u S u Sx u S u ux S,train,WBPro_gui_complete.csv,no
And whan that she had seid him hir entente,u S u S u S u S uSx,u S u S u S u S uSx,train,TC4_gui_complete.csv,yes
For was ther never fowl so fain of May,u S u Su S u S u S,u S u Su S u S u S,train,TC5_gui_complete.csv,yes
And am ful glad if I may finde an ere,u S u S u S u Su S xx,u S u S u S u Su S xx,train,LGW_FPro_gui_complete.csv,yes
A man mot twinnen of necessitee,u S u Su S uSuS,u S u Su S uSuS,train,TC5_gui_complete.csv,yes
His heed of smoot to winnen him favour,u S u S u Su S uS,u S u S u Sx S uS,train,MkT_gui_complete.csv,no
For John in faith I may been of your sort,u S u S u S u S u S,u S u S u S u S u S,train,RvT_gui_complete.csv,yes
Whan that he sholde out of the chambre go,u S u Su S u S ux S,u S u Sx S u S ux S,train,ClT_gui_complete.csv,no
But swich is love and eek min aventure,u S u Sx u S u SuSx,u S u Sx u S u SuSx,train,TC2_gui_complete.csv,yes
And I answerde and seide Yis,u S uSu S ux S,u S uSx S ux S,train,HF_gui_complete.csv,no
Noght fer fro thilke paleis honurable,u S u Su Su SuSx,u S u Su Su SuSx,train,ClT_gui_complete.csv,yes
Her husbond shold nat have the foule name,u Su S u Su S ux Sx,u Su S u Su S ux Sx,train,LGW_gui_complete.csv,yes
For iren Martes metal is,u Su Su Su S,u Su Su Su S,train,HF_gui_complete.csv,yes
Ye moten trille a pin stant in his ere,u Su Su S u S u S xx,u Su Su S u S u S xx,train,SqT_gui_complete.csv,yes
And thus we may eschewen al this drede,u S u S uSu S u Sx,u S u S uSx u S xx,train,TC4_gui_complete.csv,no
As mased folk they stoden everichone,u Su S u Su SxuSx,u Su S u Su SxuSx,train,MLT_gui_complete.csv,yes
For whoso wolde senge a cattes skin,u Su Su Su S ux S,u Su Su Sx S ux S,train,WBPro_gui_complete.csv,no
That serven best and most alwey labouren,u Su S u S uS uSu,u Su S u S uS uSu,train,TC3_gui_complete.csv,yes
And thinges which that were nat doon abedde,u Su S u Sx u S uSx,u Su S u Sx u S uxx,train,MerT_gui_complete.csv,no
And if thou love another man for sothe,u S u Su Sux S u Sx,u S u Su Sux S u Sx,train,SNT_gui_complete.csv,yes
It nas aretted him no vileinie,u S uSu S u SuS,u S uSu S u SuS,train,KnT_gui_complete.csv,yes
And bad his wif go knede it in a cake,u S u S u Sx u S u Sx,u S u S u Sx u S u Sx,train,RvT_gui_complete.csv,yes
Allas mankinde how may it bitide,uS uSu S u S uSx,uS uSu S u S uSx,train,PardT_gui_complete.csv,yes
Into his net Criseydes herte bringe,uS u S uSu Su Sx,uS u S uSu Sx Sx,train,TC5_gui_complete.csv,no
Ne man ne beest swich as men coud devise,u S u S u S u S uSx,u S u S u S u S uSx,train,MerT_gui_complete.csv,yes
This Lino and she ben sone broght to bedde,u Su S u S ux S u Sx,u Su S u S ux S u Sx,train,LGW_gui_complete.csv,yes
Alexander and Hercules,uSuS u SuS,SuuS u Sux,train,HF_gui_complete.csv,no
And if she were with childe at thilke cast,u S u Su S ux S ux S,u S u Sx S ux S ux S,train,MkT_gui_complete.csv,no
Bet is a time of cure ay than of pleinte,u S u Sx u Sx u S u Sx,u S u Sx u Sx u S u Sx,train,TC4_gui_complete.csv,yes
Sufficeth me thou make in this manere,uSu S u Su S u Sxx,uSu S u uu S u Sxx,train,LGW_FPro_gui_complete.csv,no
And eek that thou no wepne hast in this place,u S u S u Sx u S u Sx,u S u S u Sx u S u Sx,train,KnT_gui_complete.csv,yes
But taketh his leve and homward he him spedde,u Sx u Sx u Su S u Sx,u Sx u Sx u Su S u Sx,train,KnT_gui_complete.csv,yes
Adoun the steire anoonright tho she wente,uS u Su SuS u x Sx,uS u Su SuS u x Sx,train,TC2_gui_complete.csv,yes
To make of this no lenger sermoning,u Su S u S ux SuS,u Sx u u S ux SSu,train,MilT_gui_complete.csv,no
And after shewed he him the nine speres,u Su Su S u S ux Sx,u Su Sx u S u Sx Sx,train,PF_gui_complete.csv,no
The constable hath of hir so greet pitee,u Sux S u S u S uS,u Sux S u S u S uS,train,MLT_gui_complete.csv,yes
Til it be roten in mullok or in stree,u S u Sx u Su S u S,u S u Sx u uS u S u,train,RvPro_gui_complete.csv,no
And they him tolde and he forth in gan pace,u S u Sx u S u S u Sx,u S u Sx u S u S u Sx,train,TC2_gui_complete.csv,yes
He gan tho teris wipen of ful dreie,u S u Su Su S u S,u S u Su Su S u S,train,TC4_gui_complete.csv,yes
As wommen been but it be falle of newe,u Su S u S u Sx u Sx,u Su S u S u Sx S ux,train,ClT_gui_complete.csv,no
Though that we been a day or two atwinne,u S u S u S u S uSx,u S u S u S u S uSx,train,TC4_gui_complete.csv,yes
Again hir wil ne kithe hir jalousie,uS u S u Sx u SuS,uS u S u Sx S uSu,train,FranT_gui_complete.csv,no
Ye folk a lawe han set in universe,u S u Sx u S u SuSx,u S u Sx u S u Suux,train,TC3_gui_complete.csv,no
In this matere and greet disputisoun,u S uSx u S uSuS,u S uSx u u uuxu,train,NPT_gui_complete.csv,no
Upon hir humble face he gan biholde,uS u Su Sx u S uSx,uS u Su Sx u S SSx,train,PhyT_gui_complete.csv,no
A lewed officer a vein justise,u Su SuS u S uSx,u Su SuS u S uSx,train,SNT_gui_complete.csv,yes
Wher thou maist most tidinges here,u S u S uSu Sx,u S u S uSu Sx,train,HF_gui_complete.csv,yes
That never was ther gardin of swich pris,u Su S u Su S u S,u Su S u Su S u S,train,FranT_gui_complete.csv,yes
That with a pitous vois so gan to crie,u S u Su S u S u S,u S u Su S u S u S,train,SqT_gui_complete.csv,yes
And sin ye woot that min entente is clene,u S u S u S uSu S xx,u S u S u S uSu S xx,train,TC2_gui_complete.csv,yes
Whan it cam him to purpos for to reste,u S u S u Su S u Sx,S S u S u Su S u Sx,train,SqT_gui_complete.csv,no
Tho com another companie,u S uSu SuS,u S uSu SuS,train,HF_gui_complete.csv,yes
Al wolde ye the forme of daunger save,u Su S u Su S ux Sx,u Su S u Su S ux Sx,train,TC2_gui_complete.csv,yes
And speke I wole of Dorigene his wif,u Su S ux S uSxx u S,u Su S ux S uSxx u S,train,FranT_gui_complete.csv,yes
Desir al newe him brende and lust to brede,uS u Su S ux S u S xx,uS u Su S ux S u S xx,train,TC3_gui_complete.csv,yes
He wolde nothing wete his clowes,u Su Su Sx u Sx,u Su Su Sx u Sx,train,HF_gui_complete.csv,yes
That love it made or elles moste he die,u Su S ux S ux Sx u S,u Su S ux S uS ux S u,train,TC2_gui_complete.csv,no
Lat not this wrecched wo thin herte gnawe,u S u Su S u Su Sx,u S u Su S u Su Sx,train,TC4_gui_complete.csv,yes
Save that the name of soverainetee,ux S u Su S uxSuS,ux S u Su S uxxuS,train,FranT_gui_complete.csv,no
Mars iren Mercurie quiksilver we clepe,u Su SuS uSx u Sx,u Su SuS uSx x Sx,train,CYT_gui_complete.csv,no
To come ayein God wot ful litel reste,u Su Su S u S uS xx,u Su Su S u S uS xx,train,TC5_gui_complete.csv,yes
That never man as in his freendes nede,u Su S u S u Su Sx,u Su S u S u Su Sx,train,TC3_gui_complete.csv,yes
Ther nas non other remedie ne reed,u S u Su SuS u S,u S u Su SuS x S,train,KnT_gui_complete.csv,no
Of images ne such richesse,u SuS u S uSx,u SuS x S uSx,train,HF_gui_complete.csv,no
Biheste is dette and I wol holde fain,uSu S ux S u S ux S,uSx u ux S u S ux S,train,MLPro_gui_complete.csv,no
More than ever it spoken was,ux S uS u Su S,ux S uS u Sx S,train,HF_gui_complete.csv,no
I have of sorwe so gret wone,u Su S ux S u Sx,u Su S ux S u Sx,train,BD_gui_complete.csv,yes
And therfor he of ful avisement,u Su S u S uSuS,u Su S u S uSuS,train,MLPro_gui_complete.csv,yes
To do the gentil dedes that he can,u S u Su Su S u S,u S u Su Su S u S,train,WBT_gui_complete.csv,yes
Al have he to the capoun skille and right,u Sx u S u Su Sx u S,u Sx u S u Su Sx u u,train,LGW_gui_complete.csv,no
Thou seyst to me it is a greet meschief,u S u S u S u S uS,u S u S u S u S uS,train,WBPro_gui_complete.csv,yes
Is this the verray mede of your beheste,u S u Su Su S u Sxx,u S u Su Su S u Sxx,train,TC2_gui_complete.csv,yes
Maistow not heren that I do,uS u Su S u S,uS u Su S u S,train,HF_gui_complete.csv,yes
To graunte hem sone out of this world to pace,u Sx u Sx u S u S u Sx,u Sx u Sx u S u S u Sx,train,TC1_gui_complete.csv,yes
Origenes upon the Maudeleine,uSuS uS u SuSx,uSux uS u SuSx,train,LGW_FPro_gui_complete.csv,no
She com to diner in hir plain entente,u S u Su S u S uSx,u S u Su S u S uSx,train,TC2_gui_complete.csv,yes
And therewithal he sholde a noise make,u SuSu S ux S ux Sx,S uuSu S ux S ux Sx,train,TC5_gui_complete.csv,no
I have lost more than thou wenest,u Su S ux S u Sx,u Su S ux S u Sx,train,BD_gui_complete.csv,yes
But nathelees upon the thridde night,u SuS uS u Su S,u SuS uS u Sx S,train,FranT_gui_complete.csv,no
And of his deeth it was ful greet damage,u S u S u S u S uSx,S u S u u S u S uSx,train,LGW_gui_complete.csv,no
And lessen gan his hope and eek his might,u Su S u Sx u S u S,u Su S u Sx u S u u,train,TC5_gui_complete.csv,no
Hanged with cloth of gold and nat with sarge,uS u S u S u S u Sx,Sx u S u S u S u Sx,train,KnT_gui_complete.csv,no
Bicause he was a man of heigh prudence,uSx u S u S u S uSx,uSx u S u S u S xSx,train,ShipT_gui_complete.csv,no
From time that it first biginneth springe,u Su S u S uSu Sx,u Su S u S uSu Sx,train,KnT_gui_complete.csv,yes
Lorde it maketh min herte light,ux S uS u Su S,ux S uS u Sx S,train,BD_gui_complete.csv,no
Non other cause allas ne hadde ye,u Su Su Su S ux S,u Su Sx uu x Sx S,train,TC5_gui_complete.csv,no
Mistrust me not thus causeles for routhe,uS u S u SuS u Sx,uS u S u SuS u Sx,train,TC4_gui_complete.csv,yes
Be thou nought wrooth I hide it for the beste,u S u S u Su S u S xx,u S u S u Su S u S xx,train,TC1_gui_complete.csv,yes
In al the welken longe and brode,u S u Su Sx u Sx,u S u Su Sx S ux,train,HF_gui_complete.csv,no
God shilde it for the shame of women alle,u Su S u S ux S ux Sx,u Su S u S ux S ux Sx,train,LGW_gui_complete.csv,yes
He sit him up withouten wordes mo,u S u S uSu Su S,u S u S uSu Su S,train,MilT_gui_complete.csv,yes
But welawey to fer be they to fecche,u SuS u S u S u Sx,u SuS u S u S u Sx,train,Anelida_gui_complete.csv,yes
As he that stood bitwixen hope and drede,u S u S uSu Su S xx,u S u S uSu Su S xx,train,TC5_gui_complete.csv,yes
This noble king this Tartre Cambinskan,u Su S u Su SuS,u Su S u Su SuS,train,SqT_gui_complete.csv,yes
Yet at the laste wasted is the tree,u S u Su Su S u S,u S u Su Su S u S,train,KnT_gui_complete.csv,yes
Here you as wel as I can,Sx u S u S u S,ux S u S u S u,train,BD_gui_complete.csv,no
With that I gan aboute wende,u S u S uSu Sx,u S u S uSu Sx,train,HF_gui_complete.csv,yes
To yeve hem leve but a litel stounde,u Su S ux S u Su Sx,u Su S ux S u Su Sx,train,RvT_gui_complete.csv,yes
Ther as he mighte his vertu excercise,u S u Su S ux SuSx,u S u Sx S ux uxxx,train,KnT_gui_complete.csv,no
To vouchen sauf ther nede is to corecte,u Su S u Sx u S uSx,u Su S u Sx S u Sux,train,TC5_gui_complete.csv,no
So that the citee was al at his wille,u S u Su S u S u Sx,u S u Su S u S u Sx,train,LGW_gui_complete.csv,yes
Upon an iren piler strong,uS u Su Su S,uS u Su Su S,train,HF_gui_complete.csv,yes
But doth ful softe unto his chambre carie,u S u Su Sx u Sx uS,u S u Su Sx u ux Su,train,MilT_gui_complete.csv,no
And thogh it happen me rehercen eft,u S u Su S uSu S,u S u Su S uSu S,train,LGW_FPro_gui_complete.csv,yes
Neigh half this book of which him list notwrite,u S u S u S u S uSx,u S u S u S u S uSx,train,TC3_gui_complete.csv,yes
Were driven for that vice it is no drede,ux Su S u Su S u S xx,ux Su S u Su S u S xx,train,PardT_gui_complete.csv,yes
Thou art the bush on which ther gan descende,u S u S u S u S uSx,u S u S u S u S uSx,train,ABC_gui_complete.csv,yes
To save and kepe that navie,u Su S ux S uS,u Su S ux S uS,train,HF_gui_complete.csv,yes
That stant ful lowe upon his boures wal,u S u Su Su S ux S,u S u Su Su S ux S,train,MilT_gui_complete.csv,yes
As kinde thing of fame is,u Su S u Su S,u Su S u Sx S,train,HF_gui_complete.csv,no
I moot with strengthe winne hir in the place,u S u Su Sx u S u Sx,S S u Su Sx u S u Sx,train,KnT_gui_complete.csv,no
Me thoghte thus that it was May,u Su S u S u S,x Su S u S u S,train,BD_gui_complete.csv,no
For which to thee obliged be for ay,u S u S uSu S u S,u S u S uSu S u S,train,TC3_gui_complete.csv,yes
Right as a wolf that fint a lomb aloon,u S u S u S u S uS,u S u S u S u S uS,train,LGW_gui_complete.csv,yes
That al this world ne mighte our blisse telle,u S u S u Su S ux Sx,u S u S u Sx S ux Sx,train,TC4_gui_complete.csv,no
And him so narwe bounden in his las,u S u Su Su S u S,u S u Su Su S u S,train,LGW_gui_complete.csv,yes
That fadres sone hath alle thinges wroght,u Su Su S ux Su S,u Su Sx S ux Sx S,train,SNT_gui_complete.csv,no
Betwixe him Jasoun and this Ercules,uSu S uS u S uSx,uSx S uS u S uSx,train,LGW_gui_complete.csv,no
I wol no more speke of this matere,u S u Su Su S u Sxx,u S u Su Su S u Sxx,train,LGW_gui_complete.csv,yes
And evermore he hadde a soverein pris,u SuSx u Sx u Sxu S,u SuSx u Sx u Sxu S,train,GP_gui_complete.csv,yes
And Jacob eek as ferforth as I can,u Su S u Su S u S,u Su S u Su S u S,train,WBPro_gui_complete.csv,yes
But natheles for fere yet he quook,u SuS u Su S u S,u SuS u Sx S u S,train,SumPro_gui_complete.csv,no
Which that they mighte wrappe hem inne at night,u S u Su Sx u Sx u S,u S u Su Sx u Sx u u,train,CYT_gui_complete.csv,no
Ne saugh I never as she ne herde of mo,u S u Su S x u Sx u S,u S u Su S u x Sx u x,train,MLT_gui_complete.csv,no
And afterward this knight was bode appere,u SuS u S u Su Sxx,u SuS u S u Su Sxx,train,WBT_gui_complete.csv,yes
And joye to be knowen shrewes,u Su S u Su Sx,u Su S u Su Sx,train,HF_gui_complete.csv,yes
But if that Jove tolde it in thin ere,u S u Su Su S u S xx,u S u Su Su S u S xx,train,TC4_gui_complete.csv,yes
And til a grove faste ther beside,u S u Su Su S uSx,u S u Su Sx S xSx,train,KnT_gui_complete.csv,no
So wo bigoon al wolde he nought him pleine,u S uS u Sx u S u Sx,u S uS u Sx u S u Sx,train,TC5_gui_complete.csv,yes
The portreiture that was upon the wal,u SuSx u S uS u S,u SuSx u S uS x S,train,KnT_gui_complete.csv,no
And when they metten in that place,u S u Su S u Sx,u S u Su S u Sx,train,HF_gui_complete.csv,yes
For ech of hem hadde other leef and dere,u S u S ux Su S u Sx,S S u S ux uu S u Sx,train,MkT_gui_complete.csv,no
But man after his deeth moot wepe and pleine,u S uS u S u Sx u Sx,u S uS u S u Sx u Sx,train,KnT_gui_complete.csv,yes
And therto he was strong and big of bones,u Su S u S u S u Sx,u Su S u S u S u Su,train,KnT_gui_complete.csv,no
And broghten hir in bed al naked,u Su S u S u Sx,u Su S u S u Su,train,BD_gui_complete.csv,no
And thris with hir speres clateringe,S u S u Su SuSx,u S u u Su SuSx,train,KnT_gui_complete.csv,no
The Wirdes that we clepen Destinee,u Su S u Su SuS,u Su S u Su xuS,train,LGW_gui_complete.csv,no
