headword,word,line_number,filename,context,is_elided,is_final,text_type,oxford_context,riverside_context
rude,rude,The Clerk's Tale 916,data/oxford_txts/ClT_oxford.txt,"For rude° was the cloth, and more of age°",False,False,BOTH,"For rude° was the cloth, and more of age°",For rude was the clooth and moore of age
glad,glade,Book of the Duchess 860,data/oxford_txts/BD_oxford.txt,"Debonair, goode, glade, and sadde,°",True,False,BOTH,"Debonair, goode, glade, and sadde,°",Debonaire goode glade and sadde
lite,lite,The Summoner's Tale 1962,data/oxford_txts/SumT_oxford.txt,Your maladie is for° we han to lite.,False,True,BOTH,Your maladie is for° we han to lite.,Youre maladye is for we han to lyte
riche,riche,The Clerk's Tale 1118,data/oxford_txts/ClT_oxford.txt,With a coroune of many a riche stoon°,False,False,BOTH,With a coroune of many a riche stoon°,With a coroune of many a riche stoon
wilde,wilde,The Miller's Tale 3225,data/oxford_txts/MilT_oxford.txt,"For she was wilde and yong, and he was old",True,False,BOTH,"For she was wilde and yong, and he was old",For she was wylde and yong and he was old
large,large,The Miller's Tale 3497,data/oxford_txts/MilT_oxford.txt,And broghte of mighty ale a large quart;,False,False,BOTH,And broghte of mighty ale a large quart;,And broghte of myghty ale a large quart
def,deve,The Second Nun's Tale 286,data/oxford_txts/SNT_oxford.txt,"For they been dombe,° and therto they been deve,°",False,True,BOTH,"For they been dombe,° and therto they been deve,°",For they been dombe and therto they been deve
dere,dere,Troilus and Criseyde; Book II 1210,data/oxford_txts/TC2_oxford.txt,"Now for the love of me, my nece dere",False,True,BOTH,"Now for the love of me, my nece dere",Now for the love of me my nece deere
simple,simple,The Canon's Yeoman's Tale 1299,data/oxford_txts/CYT_oxford.txt,"¶Al to simple° is my tong to pronounce,°",True,False,BOTH,"¶Al to simple° is my tong to pronounce,°",Al to symple is my tonge to pronounce
softe,softe,The Clerk's Tale 228,data/oxford_txts/ClT_oxford.txt,And made hir bed ful harde and nothing softe;,False,True,BOTH,And made hir bed ful harde and nothing softe;,And made hir bed ful hard and nothyng softe
mek,meke,House of Fame 1402,data/oxford_txts/HF_oxford.txt,That in hir face semen meke;°,False,True,BOTH,That in hir face semen meke;°,That in her face semen meke
treu,trewe,Troilus and Criseyde; Book V 1331,data/oxford_txts/TC5_oxford.txt,"“For which to yow, with dredful herte trewe",False,True,BOTH,"“For which to yow, with dredful herte trewe",For which to yow with dredful herte trewe
long,longe,The Pardoner's Tale 726,data/oxford_txts/PardT_oxford.txt,As longe time as° it is Goddes wille.,False,False,BOTH,As longe time as° it is Goddes wille.,As longe tyme as it is Goddes wille
swete,swete,Book of the Duchess 307,data/oxford_txts/BD_oxford.txt,"Was never herd so swete a steven,°",True,False,BOTH,"Was never herd so swete a steven,°",Was never herd so swete a steven
derne,derne,The Miller's Tale 3297,data/oxford_txts/MilT_oxford.txt,"“Ye moste been ful derne,° as in this cas.”",True,False,BOTH,"“Ye moste been ful derne,° as in this cas.”",Ye moste been ful deerne as in this cas
fre,free,The Knight's Tale 1606,data/oxford_txts/KnT_oxford.txt,"What, verray fool, think wel that love is free,°",False,True,BOTH,"What, verray fool, think wel that love is free,°",What Verray fool thynk wel that love is free
dere,dere,The Friar's Tale 1515,data/oxford_txts/FriT_oxford.txt,"Thou shalt herafterward, my brother dere",False,True,BOTH,"Thou shalt herafterward, my brother dere",Thou shalt herafterward my brother deere
fre,free,The Wife of Bath's Tale 936,data/oxford_txts/WBT_oxford.txt,"For to be free, and do right as us lest,°",True,False,BOTH,"For to be free, and do right as us lest,°",For to be free and do right as us lest
god,goode,Book of the Duchess 860,data/oxford_txts/BD_oxford.txt,"Debonair, goode, glade, and sadde,°",False,False,BOTH,"Debonair, goode, glade, and sadde,°",Debonaire goode glade and sadde
red,rede,Parliament of Fowls 442,data/oxford_txts/PF_oxford.txt,"Right as the fresshe, rede rose newe",False,False,BOTH,"Right as the fresshe, rede rose newe",Ryght as the freshe rede rose newe
swete,swete,Troilus and Criseyde; Book IV 1274,data/oxford_txts/TC4_oxford.txt,"This al and som, my dere herte swete.",False,True,BOTH,"This al and som, my dere herte swete.",This al and som my deere herte sweete
pure,pure,Book of the Duchess 1251,data/oxford_txts/BD_oxford.txt,"For pure fear, but stale away;",False,False,BOTH,"For pure fear, but stale away;",For pure fere but stal away
feble,feble,The Knight's Tale 1369,data/oxford_txts/KnT_oxford.txt,"So feble eek were his spirits, and so lowe",True,False,BOTH,"So feble eek were his spirits, and so lowe",So feble eek were his spiritz and so lowe
dere,dere,The Summoner's Tale 1762,data/oxford_txts/SumT_oxford.txt,"¶“Pees,” quod our Host, “for Cristes moder dere;",False,True,BOTH,"¶“Pees,” quod our Host, “for Cristes moder dere;",Pees quod oure Hoost for Cristes mooder deere
treu,trewe,The Nun's Priest's Tale 3050,data/oxford_txts/NPT_oxford.txt,"¶“O blisful God, that art so just and trewe!",False,True,BOTH,"¶“O blisful God, that art so just and trewe!",O blisful God that art so just and trewe
noble,noble,The General Prologue 708,data/oxford_txts/GP_oxford.txt,He was in chirche a noble ecclesiaste.,True,False,BOTH,He was in chirche a noble ecclesiaste.,He was in chirche a noble ecclesiaste
fals,false,The Reeve's Tale 4269,data/oxford_txts/RvT_oxford.txt,A! false traitour! false clerk!” quod he,False,False,BOTH,A! false traitour! false clerk!” quod he,A false traitour False clerk quod he
dere,dere,The Miller's Tale 3361,data/oxford_txts/MilT_oxford.txt,"“Now, dere lady, if thy wille be",False,False,BOTH,"“Now, dere lady, if thy wille be",Now deere lady if thy wille be
humble,humble,The Wife of Bath's Tale 1221,data/oxford_txts/WBT_oxford.txt,And be to yow a trewe° humble wif,False,False,BOTH,And be to yow a trewe° humble wif,And be to yow a trewe humble wyf
wikke,wikke,The Physician's Tale 88,data/oxford_txts/PhyT_oxford.txt,Lest ye be dampned for your wikke entente;,True,False,BOTH,Lest ye be dampned for your wikke entente;,Lest ye be dampned for youre wikke entente
humble,humble,Troilus and Criseyde; Book I 124,data/oxford_txts/TC1_oxford.txt,And she him thonked with ful humble chere,False,False,BOTH,And she him thonked with ful humble chere,And she hym thonked with ful humble chere
blithe,blithe,Parliament of Fowls 504,data/oxford_txts/PF_oxford.txt,For° water-foul whoso be wroth or blithe.”°,False,True,BOTH,For° water-foul whoso be wroth or blithe.”°,For waterfoul whoso be wroth or blythe
ded,dede,The Franklin's Tale 1181,data/oxford_txts/FranT_oxford.txt,And he answerde him that they dede° were,False,False,BOTH,And he answerde him that they dede° were,And he answerde hym that they dede were
wikke,wikke,House of Fame 1346,data/oxford_txts/HF_oxford.txt,"Of gold, and that nas nothing wikke,°",False,True,BOTH,"Of gold, and that nas nothing wikke,°",Of gold and that nas nothyng wikke
povre,poure,The Wife of Bath's Tale 1187,data/oxford_txts/WBT_oxford.txt,He that coveiteth is a poure wight,False,False,BOTH,He that coveiteth is a poure wight,He that coveiteth is a povre wight
swete,swete,Troilus and Criseyde; Book III 508,data/oxford_txts/TC3_oxford.txt,"As I have told, and in this time swete",False,True,BOTH,"As I have told, and in this time swete",As I have told and in this tyme swete
dere,dere,The Franklin's Tale 1426,data/oxford_txts/FranT_oxford.txt,As did Demociones doghter dere,False,True,BOTH,As did Demociones doghter dere,As dide Demociones doghter deere
dere,dere,The Second Nun's Tale 383,data/oxford_txts/SNT_oxford.txt,"“Now, Cristes owene knightes leve° and dere",False,True,BOTH,"“Now, Cristes owene knightes leve° and dere",Now Cristes owene knyghtes leeve and deere
povre,povre,The Clerk's Tale 473,data/oxford_txts/ClT_oxford.txt,That I yow took in povre estaat ful lowe,True,False,BOTH,That I yow took in povre estaat ful lowe,That I yow took in povre estaat ful lowe
swete,swete,Book of the Duchess 399,data/oxford_txts/BD_oxford.txt,"Ful thikke of gras, ful softe and swete",False,True,BOTH,"Ful thikke of gras, ful softe and swete",Ful thikke of gras ful softe and swete
dere,dere,The Manciple's Tale 221,data/oxford_txts/MancT_oxford.txt,"And, God it woot,° min owene dere brother",False,False,BOTH,"And, God it woot,° min owene dere brother",And God it woot myn owene deere brother
dere,dere,Troilus and Criseyde; Book IV 1311,data/oxford_txts/TC4_oxford.txt,"That day by day, min owene herte dere",False,True,BOTH,"That day by day, min owene herte dere",That day by day myn owne herte deere
dere,dere,The Clerk's Tale 400,data/oxford_txts/ClT_oxford.txt,To every wight° she woxen is° so dere,False,True,BOTH,To every wight° she woxen is° so dere,To every wight she woxen is so deere
wilde,wilde,The Summoner's Tale 2160,data/oxford_txts/SumT_oxford.txt,He looked as it° were a wilde boor;,False,False,BOTH,He looked as it° were a wilde boor;,He looked as it were a wilde boor
god,goode,Troilus and Criseyde; Book V 572,data/oxford_txts/TC5_oxford.txt,"‘Now goode swete, love me wel, I preye.’",False,False,BOTH,"‘Now goode swete, love me wel, I preye.’",Now goode swete love me wel I preye
dere,dere,The Nun's Priest's Tale 3105,data/oxford_txts/NPT_oxford.txt,"¶“And therfor, faire Pertelot so dere",False,True,BOTH,"¶“And therfor, faire Pertelot so dere",And therfore faire Pertelote so deere
treu,trewe,The Clerk's Tale 855,data/oxford_txts/ClT_oxford.txt,"But sooth is seid, algate I finde it trewe—",False,True,BOTH,"But sooth is seid, algate I finde it trewe—",But sooth is seyd algate I fynde it trewe
fair,faire,Book of the Duchess 948,data/oxford_txts/BD_oxford.txt,"¶“And goode faire White she hete,°",False,False,BOTH,"¶“And goode faire White she hete,°",And goode faire White she het
simple,simple,Troilus and Criseyde; Book V 820,data/oxford_txts/TC5_oxford.txt,"She sobre was, eek simple, and wis withal",True,False,BOTH,"She sobre was, eek simple, and wis withal",She sobre was ek symple and wys withal
bar,bare,The Clerk's Tale 895,data/oxford_txts/ClT_oxford.txt,"And in hir smok, with heed and foot al bare",False,True,BOTH,"And in hir smok, with heed and foot al bare",And in hir smok with heed and foot al bare
red,rede,The Nun's Priest's Tale 2928,data/oxford_txts/NPT_oxford.txt,"Of youre rede colera,° pardee",False,False,BOTH,"Of youre rede colera,° pardee",Of youre rede colera pardee
bright,brighte,The Knight's Tale 1958,data/oxford_txts/KnT_oxford.txt,"With wawes° grene, and brighte as any glas.°",True,False,BOTH,"With wawes° grene, and brighte as any glas.°",With wawes grene and brighte as any glas
clene,clene,The Merchant's Tale 1264,data/oxford_txts/MerT_oxford.txt,"For wedlok is so esy° and so clene,°",False,True,BOTH,"For wedlok is so esy° and so clene,°",For wedlok is so esy and so clene
trouble,trouble,The Clerk's Tale 465,data/oxford_txts/ClT_oxford.txt,With sterne face and with ful trouble chere,False,False,BOTH,With sterne face and with ful trouble chere,With stierne face and with ful trouble cheere
treu,trewe,The Knight's Tale 2657,data/oxford_txts/KnT_oxford.txt,"I wol be trewe juge, and no partie.°",False,False,BOTH,"I wol be trewe juge, and no partie.°",I wol be trewe juge and no partie
swete,swete,Troilus and Criseyde; Book V 63,data/oxford_txts/TC5_oxford.txt,Whan she forgoth hir owene swete herte?,False,False,BOTH,Whan she forgoth hir owene swete herte?,Whan she forgoth hire owen swete herte
wroth,wrothe,The Knight's Tale 1840,data/oxford_txts/KnT_oxford.txt,"Al be° ye never so jelous, ne so wrothe.",False,True,BOTH,"Al be° ye never so jelous, ne so wrothe.",Al be ye never so jalouse ne so wrothe
dere,dere,The Franklin's Tale 1072,data/oxford_txts/FranT_oxford.txt,To graunte me my soverein lady dere,False,True,BOTH,To graunte me my soverein lady dere,To graunte me my sovereyn lady deere
treu,trewe,Troilus and Criseyde; Book IV 1439,data/oxford_txts/TC4_oxford.txt,That of hir heste he might hir trewe finde.,False,False,BOTH,That of hir heste he might hir trewe finde.,That of hire heste he myghte hire trewe fynde
red,rede,The Canon's Yeoman's Tale 1095,data/oxford_txts/CYT_oxford.txt,For shame of him my chekes wexen° rede;,False,True,BOTH,For shame of him my chekes wexen° rede;,For shame of hym my chekes wexen rede
wroth,wrothe,Troilus and Criseyde; Book IV 122,data/oxford_txts/TC4_oxford.txt,Ben with the folk of Troye alwey so wrothe,False,True,BOTH,Ben with the folk of Troye alwey so wrothe,Ben with the folk of Troie alwey so wrothe
nice,nice,House of Fame 276,data/oxford_txts/HF_oxford.txt,"Therfor be no wight so nice,°",False,True,BOTH,"Therfor be no wight so nice,°",Therfore be no wyght so nyce
store,store,The Merchant's Tale 2367,data/oxford_txts/MerT_oxford.txt,"“O stronge° lady store,° what dostow?”°",False,False,BOTH,"“O stronge° lady store,° what dostow?”°",O stronge lady stoore what dostow
fair,faire,The Wife of Bath's Prologue 598,data/oxford_txts/WBPro_oxford.txt,Of legges and of feet so clene° and faire,False,True,BOTH,Of legges and of feet so clene° and faire,Of legges and of feet so clene and faire
noble,noble,The Wife of Bath's Prologue 165,data/oxford_txts/WBPro_oxford.txt,Ye been a noble prechour in this cas!,False,False,BOTH,Ye been a noble prechour in this cas!,Ye been a noble prechour in this cas
drie,drie,The Nun's Priest's Tale 2848,data/oxford_txts/NPT_oxford.txt,"With stikkes, and a drie dich withoute",False,False,BOTH,"With stikkes, and a drie dich withoute",With stikkes and a drye dych withoute
double,double,The Franklin's Tale 1252,data/oxford_txts/FranT_oxford.txt,"Janus sit by the fir, with double berd",False,False,BOTH,"Janus sit by the fir, with double berd",Janus sit by the fyr with double berd
treu,trewe,Troilus and Criseyde; Book IV 1665,data/oxford_txts/TC4_oxford.txt,"I shal so doon, so trewe I have yow founde",True,False,BOTH,"I shal so doon, so trewe I have yow founde",I shal so don so trewe I have yow founde
fresh,fresshe,Troilus and Criseyde; Book III 1296,data/oxford_txts/TC3_oxford.txt,"For certes, fresshe wommanliche wif",False,False,BOTH,"For certes, fresshe wommanliche wif",For certes fresshe wommanliche wif
bitter,bittre,Troilus and Criseyde; Book III 1215,data/oxford_txts/TC3_oxford.txt,Ful bittre drink; and for to han gladnesse,False,False,BOTH,Ful bittre drink; and for to han gladnesse,Ful bittre drynke and for to han gladnesse
tender,tendre,The Manciple's Tale 176,data/oxford_txts/MancT_oxford.txt,"And tendre flesh,° and make his couche° of silk",False,False,BOTH,"And tendre flesh,° and make his couche° of silk",And tendre flessh and make his couche of silk
domb,dombe,The Second Nun's Tale 286,data/oxford_txts/SNT_oxford.txt,"For they been dombe,° and therto they been deve,°",True,False,BOTH,"For they been dombe,° and therto they been deve,°",For they been dombe and therto they been deve
ded,dede,Troilus and Criseyde; Book II 52,data/oxford_txts/TC2_oxford.txt,"Ben quike again, that winter dede made",False,False,BOTH,"Ben quike again, that winter dede made",Ben quike agayn that wynter dede made
swete,swete,The Nun's Priest's Tale 2879,data/oxford_txts/NPT_oxford.txt,"In swete accord,° “My lief° is faren° in londe.”°",True,False,BOTH,"In swete accord,° “My lief° is faren° in londe.”°",In sweete accord My lief is faren in londe
dere,dere,Book of the Duchess 967,data/oxford_txts/BD_oxford.txt,Right so ferd° my lady dere;,False,True,BOTH,Right so ferd° my lady dere;,Ryght so ferde my lady dere
gret,grete,The Canon's Yeoman's Tale 1404,data/oxford_txts/CYT_oxford.txt,And empten° also grete and hevy purses,True,False,BOTH,And empten° also grete and hevy purses,And empten also grete and hevye purses
