headword,word,tag,line_number,filename,context,text_type
shulen,shul,v%pr_pl,Troilus and Criseyde; Book IV 112,data/riverside_cats/TC4_riv.cat,Syn ye shul bothe han folk and town as yerne,RIVERSIDE
haven,han,v%inf,Troilus and Criseyde; Book IV 112,data/riverside_cats/TC4_riv.cat,Syn ye shul bothe han folk and town as yerne,RIVERSIDE
seien,say,v%inf,Troilus and Criseyde; Book IV 117,data/riverside_cats/TC4_riv.cat,And dar wel say the tyme is faste by,RIVERSIDE
willen,wol,v%pr_pl,Troilus and Criseyde; Book IV 123,data/riverside_cats/TC4_riv.cat,That they wol brynge it to confusioun,RIVERSIDE
gon,go,v%inf,Troilus and Criseyde; Book IV 136,data/riverside_cats/TC4_riv.cat,On hem that sholden for the tretis go,RIVERSIDE
seien,seyn,v%inf,Troilus and Criseyde; Book IV 167,data/riverside_cats/TC4_riv.cat,And seyn that thorugh thy medlynge is iblowe,RIVERSIDE
haven,han,v%inf,Troilus and Criseyde; Book IV 177,data/riverside_cats/TC4_riv.cat,For Antenor how they wolde han Criseyde,RIVERSIDE
quethen,quod,v%pt_pl,Troilus and Criseyde; Book IV 187,data/riverside_cats/TC4_riv.cat,Ector quod they what goost may yow enspyre,RIVERSIDE
forgon,forgon,v%inf,Troilus and Criseyde; Book IV 195,data/riverside_cats/TC4_riv.cat,That al oure vois is to forgon Criseyde,RIVERSIDE
comen,com,v%inf,Troilus and Criseyde; Book IV 209,data/riverside_cats/TC4_riv.cat,But Antenor he shal com hom to towne,RIVERSIDE
outen,out,v%inf,Troilus and Criseyde; Book IV 210,data/riverside_cats/TC4_riv.cat,And she shal out thus seyden here and howne,RIVERSIDE
gon,go,v%inf,Troilus and Criseyde; Book IV 222,data/riverside_cats/TC4_riv.cat,The which he bad out faste for to go,RIVERSIDE
don,do,v%inf,Troilus and Criseyde; Book IV 250,data/riverside_cats/TC4_riv.cat,O deth allas why nyltow do me deye,RIVERSIDE
mouen,may,v%pr_pl,Troilus and Criseyde; Book IV 270,data/riverside_cats/TC4_riv.cat,O Troilus what may men now the calle,RIVERSIDE
slen,slayn,v%ppl,Troilus and Criseyde; Book IV 278,data/riverside_cats/TC4_riv.cat,Or slayn myself that thus compleyne and crye,RIVERSIDE
haven,han,v%pr_pl,Troilus and Criseyde; Book IV 292,data/riverside_cats/TC4_riv.cat,Syn ye Criseyde and me han fully brought,RIVERSIDE
mouen,may,v%pr_pl,Troilus and Criseyde; Book IV 294,data/riverside_cats/TC4_riv.cat,How may ye suffre allas it be repeled,RIVERSIDE
gon,go,v%inf,Troilus and Criseyde; Book IV 304,data/riverside_cats/TC4_riv.cat,Body that evere myghte on grounde go,RIVERSIDE
shulen,shal,v%pr_pl,Troilus and Criseyde; Book IV 311,data/riverside_cats/TC4_riv.cat,What shal ye don but for my discomfort,RIVERSIDE
don,don,v%inf,Troilus and Criseyde; Book IV 311,data/riverside_cats/TC4_riv.cat,What shal ye don but for my discomfort,RIVERSIDE
gon,gon,v%inf,Troilus and Criseyde; Book IV 355,data/riverside_cats/TC4_riv.cat,Toward the bed gan softely to gon,RIVERSIDE
overgon,overgo,v%inf,Troilus and Criseyde; Book IV 424,data/riverside_cats/TC4_riv.cat,Don olde affecciouns alle overgo,RIVERSIDE
haven,han,v%inf,Troilus and Criseyde; Book IV 444,data/riverside_cats/TC4_riv.cat,Shal han me holly hires til that I deye,RIVERSIDE
gon,go,v%inf,Troilus and Criseyde; Book IV 457,data/riverside_cats/TC4_riv.cat,Al fresshly newe and lat Criseyde go,RIVERSIDE
don,do,v%inf,Troilus and Criseyde; Book IV 459,data/riverside_cats/TC4_riv.cat,And though I myght I wolde nat do so,RIVERSIDE
gon,go,v%inf,Troilus and Criseyde; Book IV 474,data/riverside_cats/TC4_riv.cat,Whan I am ded I wol go wone in pyne,RIVERSIDE
forgon,forgon,v%inf,Troilus and Criseyde; Book IV 479,data/riverside_cats/TC4_riv.cat,Criseyde to forgon for she was myn,RIVERSIDE
gon,go,v%inf,Troilus and Criseyde; Book IV 488,data/riverside_cats/TC4_riv.cat,Why nyltow lete hire fro thyn herte go,RIVERSIDE
don,don,v%inf,Troilus and Criseyde; Book IV 528,data/riverside_cats/TC4_riv.cat,Why nylt thiselven helpen don redresse,RIVERSIDE
don,don,v%inf,Troilus and Criseyde; Book IV 550,data/riverside_cats/TC4_riv.cat,As it stant now ne don so gret unright,RIVERSIDE
haven,han,v%inf,Troilus and Criseyde; Book IV 570,data/riverside_cats/TC4_riv.cat,I moste hire honour levere han than me,RIVERSIDE
gon,go,v%inf,Troilus and Criseyde; Book IV 584,data/riverside_cats/TC4_riv.cat,And thyn estat she sholde go with me,RIVERSIDE
haven,han,v%pr_pl,Troilus and Criseyde; Book IV 587,data/riverside_cats/TC4_riv.cat,For whan men han wel cryd than wol they rowne,RIVERSIDE
willen,wol,v%pr_pl,Troilus and Criseyde; Book IV 587,data/riverside_cats/TC4_riv.cat,For whan men han wel cryd than wol they rowne,RIVERSIDE
gon,goon,v%inf,Troilus and Criseyde; Book IV 593,data/riverside_cats/TC4_riv.cat,Ris up for by myn hed she shal not goon,RIVERSIDE
shulen,shal,v%pr_pl,Troilus and Criseyde; Book IV 688,data/riverside_cats/TC4_riv.cat,Bycause of yow that shal youre fader see,RIVERSIDE
don,doon,v%inf,Troilus and Criseyde; Book IV 739,data/riverside_cats/TC4_riv.cat,And with the deth to doon boote on hire bale,RIVERSIDE
forgon,forgon,v%inf,Troilus and Criseyde; Book IV 755,data/riverside_cats/TC4_riv.cat,She moot forgon for which disaventure,RIVERSIDE
don,doon,v%inf,Troilus and Criseyde; Book IV 771,data/riverside_cats/TC4_riv.cat,I shal doon thus syn neither swerd ne darte,RIVERSIDE
shulen,shul,v%pr_pl,Troilus and Criseyde; Book IV 779,data/riverside_cats/TC4_riv.cat,Shul blake ben in tokenyng herte swete,RIVERSIDE
shulen,shal,v%pr_pl,Troilus and Criseyde; Book IV 787,data/riverside_cats/TC4_riv.cat,Eternaly for they shal nevere twynne,RIVERSIDE
shulen,shal,v%pr_pl,Troilus and Criseyde; Book IV 790,data/riverside_cats/TC4_riv.cat,That highte Elisos shal we ben yfeere,RIVERSIDE
shulen,shul,v%pr_pl,Troilus and Criseyde; Book IV 794,data/riverside_cats/TC4_riv.cat,But how shul ye don in this sorwful cas,RIVERSIDE
haven,herd,v%pr_pl,Troilus and Criseyde; Book IV 807,data/riverside_cats/TC4_riv.cat,Was to Criseyde as ye han herd devyse,RIVERSIDE
don,doon,v%inf,Troilus and Criseyde; Book IV 809,data/riverside_cats/TC4_riv.cat,And he ful glad to doon hym that servyse,RIVERSIDE
don,do,v%inf,Troilus and Criseyde; Book IV 849,data/riverside_cats/TC4_riv.cat,Quod Pandarus what thynkestow to do,RIVERSIDE
mouen,may,v%pr_pl,Troilus and Criseyde; Book IV 857,data/riverside_cats/TC4_riv.cat,Allas quod she what wordes may ye brynge,RIVERSIDE
seien,seyn,v%inf,Troilus and Criseyde; Book IV 858,data/riverside_cats/TC4_riv.cat,What wol my deere herte seyn to me,RIVERSIDE
haven,han,v%pr_pl,Troilus and Criseyde; Book IV 876,data/riverside_cats/TC4_riv.cat,Lo nece I trowe ye han herd al how,RIVERSIDE
haven,han,v%pr_pl,Troilus and Criseyde; Book IV 883,data/riverside_cats/TC4_riv.cat,For which we han so sorwed he and I,RIVERSIDE
mouen,may,v%pr_pl,Troilus and Criseyde; Book IV 893,data/riverside_cats/TC4_riv.cat,May to no long prologe as now entende,RIVERSIDE
don,do,v%pr_pl,Troilus and Criseyde; Book IV 913,data/riverside_cats/TC4_riv.cat,Quod Pandarus Allas whi do ye so,RIVERSIDE
witen,woot,v%pr_pl,Troilus and Criseyde; Book IV 914,data/riverside_cats/TC4_riv.cat,Syn wel ye woot the tyme is faste by,RIVERSIDE
haven,han,v%inf,Troilus and Criseyde; Book IV 920,data/riverside_cats/TC4_riv.cat,To han this fare he sholde nat come here,RIVERSIDE
don,doon,v%inf,Troilus and Criseyde; Book IV 951,data/riverside_cats/TC4_riv.cat,To doon hym sone out of this world to pace,RIVERSIDE
forgon,forgon,v%inf,Troilus and Criseyde; Book IV 962,data/riverside_cats/TC4_riv.cat,Hath seyn alwey me to forgon Criseyde,RIVERSIDE
shulen,shul,v%pr_pl,Troilus and Criseyde; Book IV 966,data/riverside_cats/TC4_riv.cat,As they shul comen by predestyne,RIVERSIDE
seien,seyn,v%pr_pl,Troilus and Criseyde; Book IV 970,data/riverside_cats/TC4_riv.cat,And som men seyn that nedely ther is noon,RIVERSIDE
sweren,sworn,v%ppl,Troilus and Criseyde; Book IV 976,data/riverside_cats/TC4_riv.cat,Than moot it fallen theigh men hadde it sworn,RIVERSIDE
haven,han,v%inf,Troilus and Criseyde; Book IV 991,data/riverside_cats/TC4_riv.cat,That God sholde han no parfit cler wytynge,RIVERSIDE
haven,han,v%pr_pl,Troilus and Criseyde; Book IV 992,data/riverside_cats/TC4_riv.cat,More than we men that han doutous wenynge,RIVERSIDE
seien,seyn,v%pr_pl,Troilus and Criseyde; Book IV 997,data/riverside_cats/TC4_riv.cat,They seyn right thus that thyng is nat to come,RIVERSIDE
seien,seyn,v%pr_pl,Troilus and Criseyde; Book IV 999,data/riverside_cats/TC4_riv.cat,That it shal come but they seyn that therfore,RIVERSIDE
seien,sayn,v%pr_pl,Troilus and Criseyde; Book IV 1006,data/riverside_cats/TC4_riv.cat,That ben purveyed but nedly as they sayn,RIVERSIDE
seien,seyn,v%inf,Troilus and Criseyde; Book IV 1037,data/riverside_cats/TC4_riv.cat,But thow mayst seyn the man sit nat therfore,RIVERSIDE
mouen,may,v%pr_pl,Troilus and Criseyde; Book IV 1048,data/riverside_cats/TC4_riv.cat,By which resoun men may wel yse,RIVERSIDE
seien,seyn,v%inf,Troilus and Criseyde; Book IV 1060,data/riverside_cats/TC4_riv.cat,But now is this abusioun to seyn,RIVERSIDE
mouen,may,v%pr_pl,Troilus and Criseyde; Book IV 1085,data/riverside_cats/TC4_riv.cat,Com Pandare in and seyde as ye may here,RIVERSIDE
fordon,fordoon,v%inf,Troilus and Criseyde; Book IV 1091,data/riverside_cats/TC4_riv.cat,Whi list the so thiself fordoon for drede,RIVERSIDE
faren,ferd,v%ppl,Troilus and Criseyde; Book IV 1094,data/riverside_cats/TC4_riv.cat,Withouten hire and ferd ful wel at ese,RIVERSIDE
gon,gon,v%pr_pl,Troilus and Criseyde; Book IV 1099,data/riverside_cats/TC4_riv.cat,Right so in love ther come and gon plesaunces,RIVERSIDE
gon,go,v%inf,Troilus and Criseyde; Book IV 1124,data/riverside_cats/TC4_riv.cat,And whan that it was tyme for to go,RIVERSIDE
haven,han,v%inf,Troilus and Criseyde; Book IV 1141,data/riverside_cats/TC4_riv.cat,That nolde han rewed on hire peynes smerte,RIVERSIDE
slen,slayn,v%ppl,Troilus and Criseyde; Book IV 1193,data/riverside_cats/TC4_riv.cat,This al and som that falsly have ye slayn,RIVERSIDE
mouen,may,v%pr_pl,Troilus and Criseyde; Book IV 1194,data/riverside_cats/TC4_riv.cat,Criseyde and syn ye may do me no werse,RIVERSIDE
don,do,v%inf,Troilus and Criseyde; Book IV 1194,data/riverside_cats/TC4_riv.cat,Criseyde and syn ye may do me no werse,RIVERSIDE
shulen,shul,v%pr_pl,Troilus and Criseyde; Book IV 1196,data/riverside_cats/TC4_riv.cat,Thus cowardly ye shul me nevere wynne,RIVERSIDE
seien,seyn,v%inf,Troilus and Criseyde; Book IV 1200,data/riverside_cats/TC4_riv.cat,Shal nevere lovere seyn that Troilus,RIVERSIDE
willen,wol,v%pr_pl,Troilus and Criseyde; Book IV 1203,data/riverside_cats/TC4_riv.cat,But syn ye wol nat suffre us lyven here,RIVERSIDE
haven,han,v%inf,Troilus and Criseyde; Book IV 1234,data/riverside_cats/TC4_riv.cat,Ye wolde han slayn youreself anon quod she,RIVERSIDE
slen,slayn,v%ppl,Troilus and Criseyde; Book IV 1234,data/riverside_cats/TC4_riv.cat,Ye wolde han slayn youreself anon quod she,RIVERSIDE
gon,go,v%inf,Troilus and Criseyde; Book IV 1243,data/riverside_cats/TC4_riv.cat,And lat us rise and streght to bedde go,RIVERSIDE
witen,woot,v%pr_pl,Troilus and Criseyde; Book IV 1254,data/riverside_cats/TC4_riv.cat,Lo herte myn wel woot ye this quod she,RIVERSIDE
witen,woot,v%pr_pl,Troilus and Criseyde; Book IV 1261,data/riverside_cats/TC4_riv.cat,I am a womman as ful wel ye woot,RIVERSIDE
gon,gon,v%inf,Troilus and Criseyde; Book IV 1284,data/riverside_cats/TC4_riv.cat,But I wol gon to my conclusioun,RIVERSIDE
don,don,v%inf,Troilus and Criseyde; Book IV 1295,data/riverside_cats/TC4_riv.cat,That wol I don for that is no demaunde,RIVERSIDE
haven,han,v%pr_pl,Troilus and Criseyde; Book IV 1296,data/riverside_cats/TC4_riv.cat,Now herkneth this ye han wel understonde,RIVERSIDE
shulen,shal,v%pr_pl,Troilus and Criseyde; Book IV 1313,data/riverside_cats/TC4_riv.cat,Ye shal ful wel al myn estat yheere,RIVERSIDE
seien,seyn,v%inf,Troilus and Criseyde; Book IV 1320,data/riverside_cats/TC4_riv.cat,Er dayes ten this dar I saufly seyn,RIVERSIDE
shulen,shal,v%pr_pl,Troilus and Criseyde; Book IV 1322,data/riverside_cats/TC4_riv.cat,So as we shal togideres evere dwelle,RIVERSIDE
gon,go,v%inf,Troilus and Criseyde; Book IV 1327,data/riverside_cats/TC4_riv.cat,In fourtenyght ne se yow go ne ride,RIVERSIDE
shulen,shal,v%pr_pl,Troilus and Criseyde; Book IV 1347,data/riverside_cats/TC4_riv.cat,That men the queene Eleyne shal restore,RIVERSIDE
mouen,may,v%pr_pl,Troilus and Criseyde; Book IV 1351,data/riverside_cats/TC4_riv.cat,Ye may the bettre at ese of herte abyde,RIVERSIDE
haven,han,v%inf,Troilus and Criseyde; Book IV 1357,data/riverside_cats/TC4_riv.cat,And every wight han liberte to bleve,RIVERSIDE
gon,gon,v%inf,Troilus and Criseyde; Book IV 1361,data/riverside_cats/TC4_riv.cat,I moste come for whider sholde I gon,RIVERSIDE
seien,seyn,v%pr_pl,Troilus and Criseyde; Book IV 1373,data/riverside_cats/TC4_riv.cat,Lo Troilus men seyn that hard it is,RIVERSIDE
seien,seyn,v%inf,Troilus and Criseyde; Book IV 1375,data/riverside_cats/TC4_riv.cat,This is to seyn that men ful ofte iwys,RIVERSIDE
mouen,may,v%pr_pl,Troilus and Criseyde; Book IV 1377,data/riverside_cats/TC4_riv.cat,For ay with gold men may the herte grave,RIVERSIDE
seien,seyn,v%inf,Troilus and Criseyde; Book IV 1388,data/riverside_cats/TC4_riv.cat,Thus shal I seyn but lest it folk espide,RIVERSIDE
don,don,v%inf,Troilus and Criseyde; Book IV 1392,data/riverside_cats/TC4_riv.cat,Toward the court to don the wrathe pace,RIVERSIDE
don,don,v%inf,Troilus and Criseyde; Book IV 1393,data/riverside_cats/TC4_riv.cat,Of Priamus and don hym stonde in grace,RIVERSIDE
don,don,v%inf,Troilus and Criseyde; Book IV 1413,data/riverside_cats/TC4_riv.cat,And don my red withinne a day or tweye,RIVERSIDE
gon,go,v%inf,Troilus and Criseyde; Book IV 1425,data/riverside_cats/TC4_riv.cat,The selve wit but yet to late hire go,RIVERSIDE
deliten,delited,v%pt_pl,Troilus and Criseyde; Book IV 1435,data/riverside_cats/TC4_riv.cat,Delited hem and made hire hertes clere,RIVERSIDE
shulen,shal,v%pr_pl,Troilus and Criseyde; Book IV 1462,data/riverside_cats/TC4_riv.cat,Ye shal nat blende hym for youre wommanhede,RIVERSIDE
don,do,v%inf,Troilus and Criseyde; Book IV 1475,data/riverside_cats/TC4_riv.cat,Or do yow don by force as he shal teche,RIVERSIDE
don,don,v%inf,Troilus and Criseyde; Book IV 1475,data/riverside_cats/TC4_riv.cat,Or do yow don by force as he shal teche,RIVERSIDE
haven,han,v%inf,Troilus and Criseyde; Book IV 1476,data/riverside_cats/TC4_riv.cat,And Troilus of whom ye nyl han routhe,RIVERSIDE
seien,seyn,v%inf,Troilus and Criseyde; Book IV 1479,data/riverside_cats/TC4_riv.cat,Us alle and seyn this cite nys but lorn,RIVERSIDE
sweren,sworn,v%ppl,Troilus and Criseyde; Book IV 1481,data/riverside_cats/TC4_riv.cat,Forwhi the Grekis han it alle sworn,RIVERSIDE
shulen,shul,v%pr_pl,Troilus and Criseyde; Book IV 1489,data/riverside_cats/TC4_riv.cat,That ye shul dullen of the rudenesse,RIVERSIDE
gon,go,v%inf,Troilus and Criseyde; Book IV 1509,data/riverside_cats/TC4_riv.cat,In cas ye sholden to youre fader go,RIVERSIDE
mouen,may,v%pr_pl,Troilus and Criseyde; Book IV 1514,data/riverside_cats/TC4_riv.cat,Of tresour may we bothe with us lede,RIVERSIDE
shulen,shal,v%pr_pl,Troilus and Criseyde; Book IV 1516,data/riverside_cats/TC4_riv.cat,Til into tyme that we shal ben dede,RIVERSIDE
connen,kan,v%pr_pl,Troilus and Criseyde; Book IV 1518,data/riverside_cats/TC4_riv.cat,For everich other wey ye kan recorde,RIVERSIDE
gon,go,v%pr_pl,Troilus and Criseyde; Book IV 1525,data/riverside_cats/TC4_riv.cat,And go we anon for as in myn entente,RIVERSIDE
mouen,may,v%pr_pl,Troilus and Criseyde; Book IV 1529,data/riverside_cats/TC4_riv.cat,We may wel stele awey as ye devyse,RIVERSIDE
gon,go,v%inf,Troilus and Criseyde; Book IV 1555,data/riverside_cats/TC4_riv.cat,But that ye speke awey thus for to go,RIVERSIDE
don,don,v%inf,Troilus and Criseyde; Book IV 1572,data/riverside_cats/TC4_riv.cat,That love ne drof yow naught to don this dede,RIVERSIDE
seien,seyn,v%pr_pl,Troilus and Criseyde; Book IV 1584,data/riverside_cats/TC4_riv.cat,Men seyn The suffrant overcomith parde,RIVERSIDE
haven,han,v%inf,Troilus and Criseyde; Book IV 1585,data/riverside_cats/TC4_riv.cat,Ek Whoso wol han lief he lief moot lete,RIVERSIDE
gon,gon,v%inf,Troilus and Criseyde; Book IV 1622,data/riverside_cats/TC4_riv.cat,And that I mot gon to the Grekis oost,RIVERSIDE
mouen,may,v%pr_pl,Troilus and Criseyde; Book IV 1637,data/riverside_cats/TC4_riv.cat,I may yow sen that ye may brynge at reste,RIVERSIDE
mouen,may,v%pr_pl,Troilus and Criseyde; Book IV 1658,data/riverside_cats/TC4_riv.cat,At shorte wordes wel ye may me leve,RIVERSIDE
don,don,v%inf,Troilus and Criseyde; Book IV 1665,data/riverside_cats/TC4_riv.cat,I shal so don so trewe I have yow founde,RIVERSIDE
don,do,v%inf,Troilus and Criseyde; Book IV 1683,data/riverside_cats/TC4_riv.cat,But Juppiter that of his myght may do,RIVERSIDE
droupen,drouped,v%pt_pl,The General Prologue 107,data/riverside_cats/GP_riv.cat,His arwes drouped noght with fetheres lowe,RIVERSIDE
don,doon,v%pr_pl,The General Prologue 268,data/riverside_cats/GP_riv.cat,As doon the sterres in the frosty nyght,RIVERSIDE
yeven,yaf,v%pt_pl,The General Prologue 302,data/riverside_cats/GP_riv.cat,Of hem that yaf hym wherwith to scoleye,RIVERSIDE
gon,goon,v%inf,The General Prologue 377,data/riverside_cats/GP_riv.cat,And goon to vigilies al bifore,RIVERSIDE
gon,goon,v%inf,The General Prologue 450,data/riverside_cats/GP_riv.cat,That to the offrynge bifore hire sholde goon,RIVERSIDE
don,do,v%inf,The General Prologue 500,data/riverside_cats/GP_riv.cat,That if gold ruste what shal iren do,RIVERSIDE
witen,woot,v%pr_pl,The General Prologue 740,data/riverside_cats/GP_riv.cat,And wel ye woot no vileynye is it,RIVERSIDE
mouen,may,v%pr_pl,The General Prologue 746,data/riverside_cats/GP_riv.cat,My wit is short ye may wel understonde,RIVERSIDE
don,doon,v%inf,The General Prologue 766,data/riverside_cats/GP_riv.cat,Fayn wolde I doon yow myrthe wiste I how,RIVERSIDE
don,doon,v%inf,The General Prologue 768,data/riverside_cats/GP_riv.cat,To doon yow ese and it shal coste noght,RIVERSIDE
gon,goon,v%pr_pl,The General Prologue 769,data/riverside_cats/GP_riv.cat,Ye goon to Caunterbury God yow speede,RIVERSIDE
gon,goon,v%pr_pl,The General Prologue 771,data/riverside_cats/GP_riv.cat,And wel I woot as ye goon by the weye,RIVERSIDE
don,doon,v%inf,The General Prologue 776,data/riverside_cats/GP_riv.cat,As I seyde erst and doon yow som confort,RIVERSIDE
graunten,graunted,v%pt_pl,The General Prologue 786,data/riverside_cats/GP_riv.cat,And graunted hym withouten moore avys,RIVERSIDE
haven,han,v%pr_pl,The General Prologue 795,data/riverside_cats/GP_riv.cat,Of aventures that whilom han bifalle,RIVERSIDE
seien,seyn,v%inf,The General Prologue 797,data/riverside_cats/GP_riv.cat,That is to seyn that telleth in this caas,RIVERSIDE
haven,han,v%pr_pl,The General Prologue 849,data/riverside_cats/GP_riv.cat,As ye han herd what nedeth wordes mo,RIVERSIDE
sweren,ysworn,v%ppl,The Miller's Tale 3301,data/riverside_cats/MilT_riv.cat,And thus they been accorded and ysworn,RIVERSIDE
seien,seyn,v%inf,The Miller's Tale 3337,data/riverside_cats/MilT_riv.cat,But sooth to seyn he was somdeel squaymous,RIVERSIDE
willen,wol,v%pr_pl,The Miller's Tale 3370,data/riverside_cats/MilT_riv.cat,This passeth forth what wol ye bet than weel,RIVERSIDE
seien,seyn,v%pr_pl,The Miller's Tale 3392,data/riverside_cats/MilT_riv.cat,Men seyn right thus Alwey the nye slye,RIVERSIDE
don,do,v%pr_pl,The Miller's Tale 3437,data/riverside_cats/MilT_riv.cat,What how What do ye maister Nicholay,RIVERSIDE
mouen,may,v%pr_pl,The Miller's Tale 3438,data/riverside_cats/MilT_riv.cat,How may ye slepen al the longe day,RIVERSIDE
siken,sik,v%inf,The Miller's Tale 3488,data/riverside_cats/MilT_riv.cat,Gan for to sik soore and seyde Allas,RIVERSIDE
don,doon,v%pr_pl,The Miller's Tale 3491,data/riverside_cats/MilT_riv.cat,What Thynk on God as we doon men that swynke,RIVERSIDE
haven,han,v%inf,The Miller's Tale 3506,data/riverside_cats/MilT_riv.cat,For this vengeaunce thou shalt han therfore,RIVERSIDE
mouen,may,v%pr_pl,The Miller's Tale 3546,data/riverside_cats/MilT_riv.cat,Men may nat preche or maken tariyng,RIVERSIDE
haven,han,v%inf,The Miller's Tale 3551,data/riverside_cats/MilT_riv.cat,And han therinne vitaille suffisant,RIVERSIDE
mouen,may,v%pr_pl,The Miller's Tale 3570,data/riverside_cats/MilT_riv.cat,Whan that the water comth that we may go,RIVERSIDE
gon,go,v%inf,The Miller's Tale 3570,data/riverside_cats/MilT_riv.cat,Whan that the water comth that we may go,RIVERSIDE
mouen,may,v%pr_pl,The Miller's Tale 3573,data/riverside_cats/MilT_riv.cat,That we may frely passen forth oure way,RIVERSIDE
seien,seyn,v%inf,The Miller's Tale 3579,data/riverside_cats/MilT_riv.cat,And thou wolt seyn Hayl maister Nicholay,RIVERSIDE
shulen,shul,v%pr_pl,The Miller's Tale 3581,data/riverside_cats/MilT_riv.cat,And thanne shul we be lordes al oure lyf,RIVERSIDE
willen,wol,v%pr_pl,The Miller's Tale 3594,data/riverside_cats/MilT_riv.cat,Into oure knedyngtubbes wol we crepe,RIVERSIDE
gon,go,v%inf,The Miller's Tale 3632,data/riverside_cats/MilT_riv.cat,Upon his nede to London for to go,RIVERSIDE
gon,goon,v%pr_pl,The Miller's Tale 3650,data/riverside_cats/MilT_riv.cat,Withouten wordes mo they goon to bedde,RIVERSIDE
gon,go,v%inf,The Miller's Tale 3667,data/riverside_cats/MilT_riv.cat,For he is wont for tymber for to go,RIVERSIDE
seien,seyn,v%inf,The Miller's Tale 3670,data/riverside_cats/MilT_riv.cat,Where that he be I kan nat soothly seyn,RIVERSIDE
don,do,v%pr_pl,The Miller's Tale 3698,data/riverside_cats/MilT_riv.cat,What do ye honycomb sweete Alisoun,RIVERSIDE
ba,pa,v%inf,The Miller's Tale 3709,data/riverside_cats/MilT_riv.cat,As help me God it wol nat be com pa me,RIVERSIDE
gon,go,v%inf,The Miller's Tale 3718,data/riverside_cats/MilT_riv.cat,Wiltow thanne go thy wey therwith quod she,RIVERSIDE
clepen,cleped,v%pt_pl,The Miller's Tale 3761,data/riverside_cats/MilT_riv.cat,Until a smyth men cleped daun Gerveys,RIVERSIDE
witen,woot,v%pr_pl,The Miller's Tale 3771,data/riverside_cats/MilT_riv.cat,By Seinte Note ye woot wel what I mene,RIVERSIDE
willen,wol,v%pr_pl,The Miller's Tale 3782,data/riverside_cats/MilT_riv.cat,Ey Cristes foo What wol ye do therwith,RIVERSIDE
don,do,v%inf,The Miller's Tale 3782,data/riverside_cats/MilT_riv.cat,Ey Cristes foo What wol ye do therwith,RIVERSIDE
mouen,may,v%pr_pl,The Manciple's Tale 112,data/riverside_cats/MancT_riv.cat,He with his bowe wroghte as men may rede,RIVERSIDE
seien,sayn,v%inf,The Manciple's Tale 143,data/riverside_cats/MancT_riv.cat,Save oonly if the sothe that I shal sayn,RIVERSIDE
haven,han,v%inf,The Manciple's Tale 159,data/riverside_cats/MancT_riv.cat,That no man sholde han put hym from hir grace,RIVERSIDE
gon,go,v%inf,The Manciple's Tale 177,data/riverside_cats/MancT_riv.cat,And lat hym seen a mous go by the wal,RIVERSIDE
mouen,may,v%pr_pl,The Manciple's Tale 207,data/riverside_cats/MancT_riv.cat,The wise Plato seith as ye may rede,RIVERSIDE
shulen,shal,v%pr_pl,The Manciple's Tale 209,data/riverside_cats/MancT_riv.cat,If men shal telle proprely a thyng,RIVERSIDE
leien,leyn,v%pr_pl,The Manciple's Tale 222,data/riverside_cats/MancT_riv.cat,Men leyn that oon as lowe as lith that oother,RIVERSIDE
don,doon,v%inf,The Manciple's Tale 232,data/riverside_cats/MancT_riv.cat,And may nat doon so greet an harm as he,RIVERSIDE
gon,go,v%inf,The Manciple's Tale 237,data/riverside_cats/MancT_riv.cat,I wol go to my tale as I bigan,RIVERSIDE
willen,wol,v%pr_pl,The Manciple's Tale 257,data/riverside_cats/MancT_riv.cat,What wol ye moore The crowe anon hym tolde,RIVERSIDE
slen,slayn,v%ppl,The Manciple's Tale 265,data/riverside_cats/MancT_riv.cat,And in his ire his wyf thanne hath he slayn,RIVERSIDE
don,doon,v%inf,The Manciple's Tale 278,data/riverside_cats/MancT_riv.cat,O rakel hand to doon so foule amys,RIVERSIDE
forgon,forgon,v%inf,The Manciple's Tale 295,data/riverside_cats/MancT_riv.cat,Now shaltow false theef thy song forgon,RIVERSIDE
shulen,shal,v%pr_pl,The Manciple's Tale 298,data/riverside_cats/MancT_riv.cat,Thus shal men on a traytour been awreke,RIVERSIDE
shulen,shul,v%pr_pl,The Manciple's Tale 299,data/riverside_cats/MancT_riv.cat,Thou and thyn ofspryng evere shul be blake,RIVERSIDE
shulen,shul,v%pr_pl,The Manciple's Tale 300,data/riverside_cats/MancT_riv.cat,Ne nevere sweete noyse shul ye make,RIVERSIDE
slen,slayn,v%ppl,The Manciple's Tale 302,data/riverside_cats/MancT_riv.cat,In tokenynge that thurgh thee my wyf is slayn,RIVERSIDE
seien,seyn,v%pr_pl,The Manciple's Tale 314,data/riverside_cats/MancT_riv.cat,Daun Salomon as wise clerkes seyn,RIVERSIDE
mouen,may,v%pr_pl,The Manciple's Tale 321,data/riverside_cats/MancT_riv.cat,My sone from a feend men may hem blesse,RIVERSIDE
seien,sayn,v%inf,The Manciple's Tale 353,data/riverside_cats/MancT_riv.cat,But he that hath mysseyd I dar wel sayn,RIVERSIDE
don,doon,v%pr_pl,The Pardoner's Tale 469,data/riverside_cats/PardT_riv.cat,Thurgh which they doon the devel sacrifise,RIVERSIDE
