LINE_NUMBER,OG_OXFORD_TEXT,OXFORD_TAGGING,OXFORD_SCANSION
Troilus and Criseyde; Book IV 570,I moste hire honour levere han than me,ich@pron%nom moten@v2%pt_1 hire@pron1%fem_gen honour@n lef@adj%comp haven@v%inf than@conj me@pron2%obj,u Sx ux Su Sux S u S
Troilus and Criseyde; Book IV 571,"In every cas, as lovere oughte of right.",in@prep everi@pron_gram_adj cas@n as@conj lovere@n2 ouen@v%pt_3 of@prep right@n,u SuS u S uxx Sx u S
Troilus and Criseyde; Book IV 572,Thus am I with desir and reson twight;,thus@adv ben@v%pr_1 ich@pron%nom with@prep desir@n and@conj resoun@n2 twicchen@v%ppl,u S u S uS u Su S
Troilus and Criseyde; Book IV 573,Desir for to distourben hir me redeth,desir@n#propn for@prep#adv to@part distourben@v%inf hire@pron2%fem_obj me@pron2%obj reden@v1%pr_3,uS u S uSu S x uS
Troilus and Criseyde; Book IV 574,"And reson nil not, so min herte dredeth.”",and@conj resoun@n2 willen@v%pr_3_neg not@adv so@adv min@pron%gen herte@n dreden@v%pr_3,u Su S u S u Sx uS
Troilus and Criseyde; Book IV 575,Thus weping that he coude never cesse,thus@adv wepen@v%prp_abs that@conj he@pron1%nom connen@v%pt_3 never@adv cesen@v%inf,u Su S u Su Su Sx
Troilus and Criseyde; Book IV 576,"He seide, “Allas! how shal I, wrecche, fare?",he@pron1%nom seien@v1%pt_3 alas@interj hou@adv&conj shulen@v1%pr_1 ich@pron%nom wrecche@n faren@v%inf,u Sx uS u S u Su Sx
Troilus and Criseyde; Book IV 577,For wel fele I alwey my love encresse,for@conj wel@adv felen@v1%pr_1 ich@pron%nom al-wei@adv min@pron%gen love@n1 encresen@v%inf,u S ux S uS u Sx uSx
Troilus and Criseyde; Book IV 578,"And hope is lasse and lasse alwey, Pandare!",and@conj hope@n1 ben@v%pr_3 lesse@adj%comp and@conj lesse@adj%comp al-wei@adv pandare@n#propn,u Sx u Sx u Sx uS uSx
Troilus and Criseyde; Book IV 579,Encressen eek the causes of my care;,encresen@v%pr_pl ek@adv the@def_art cause@n%pl of@prep min@pron%gen care@n1,uSu S u Su S u Sx
Troilus and Criseyde; Book IV 580,"So welawey, why nil min herte breste?",so@adv weilawai@interj whi@adv willen@v%pr_3_neg min@pron%gen herte@n bresten@v%inf,u SuS u S u Su Sx
Troilus and Criseyde; Book IV 581,"For, as in love, ther is but litel reste.”",for@conj as@conj in@prep love@n1 ther@adv ben@v%pr_3 but@conj litel@adj reste@n1,u S u Sx u S u Su Sx
Troilus and Criseyde; Book IV 582,"Pandare answerde, “Freend, thou mayst, for me",pandare@n#propn answeren@v%pt_3 frend@n thou@pron%nom mouen@v3%pr_2 for@prep me@pron2%obj,uSx uSu S u S u S
Troilus and Criseyde; Book IV 583,Don as thee list; but hadde ich it so hote,don@v1%inf as@conj the@pron2%obj listen@v1%pr_3 but@conj haven@v%pt_1 ich@pron%nom hit@pron so@adv hote@adv,u S u S u Sx u S u Sx
Troilus and Criseyde; Book IV 584,"And thin estat, she sholde go with me;",and@conj thin@pron%gen estat@n she@pron%nom shulen@v1%pt_3 gon@v%inf with@prep me@pron2%obj,u S uS u Su S u S
Troilus and Criseyde; Book IV 585,Though al this toun criede on this thing by note,though@conj al@gram_adj this@gram_adj toun@n crien@v%pt_3 on@prep this@gram_adj thing@n bi@prep note@n3,         
Troilus and Criseyde; Book IV 586,I nolde sette at al that noise a grote.,ich@pron%nom willen@v%pt_3_neg setten@v%inf at@prep al@gram_adj that@art&gram_adj noise@n a@indef_art grot@n3,u Su Sx u S u Sx u Sx
Troilus and Criseyde; Book IV 587,"For when men han wel cried, than wol they roune;",for@conj whan@adv&conj man@n%pl haven@v%pr_pl wel@adv crien@v%ppl thanne@adv willen@v%pr_pl thei@pron%pl_nom rounen@v%inf,         
Troilus and Criseyde; Book IV 588,A wonder last but nine night never in toune.,but@conj wonder@n lasten@v1%pr_3 but@conj nin@num_adj night@n never@adv in@prep toun@n,u Su S u Sx u S u Sx
Troilus and Criseyde; Book IV 589,“Devine not in reson ay so depe,divinen@v%imp not@adv in@prep resoun@n2 ai@adv so@adv depe@adv,uSu S u Su S u Sx
Troilus and Criseyde; Book IV 590,"Ne preciously, but help thyself anoon;",ne@conj1 preciouslie@adv but@conj helpen@v%imp thi-self@pron an-on@adv,     
Troilus and Criseyde; Book IV 591,Bet is that othere than thyselven wepe,bet@adj%comp ben@v%pr_3 that@conj other@pron than@conj thi-self@pron wepen@v%pr_3,u S u Sux S uSu Sx
Troilus and Criseyde; Book IV 592,"And namely, sin ye two been al oon.",and@conj nameli@adv sin@conj ye@pron%pl_nom two@num_adj ben@v%pr_pl al@adv on@num_adj,u SuS u S u S u S
Troilus and Criseyde; Book IV 593,"Ris up, for by min heed, she shal not goon;",risen@v%imp up@adv for@conj bi@prep min@pron%gen hed@n1 she@pron%nom shulen@v1%pr_3 not@adv gon@v%inf,u S u S u S u S u S
Troilus and Criseyde; Book IV 594,And rather be in blame a lite yfounde,and@conj rathere@adv%comp ben@v%imp in@prep blame@n a@indef_art lite@n3 ifinden@v%ppl,u Su S u Sx u Sx uSx
Troilus and Criseyde; Book IV 595,"Than sterve here as a gnat, withoute wounde.",than@conj sterven@v%inf her@adv as@conj a@indef_art gnat@n withouten@prep wound@n,u Sx ux S u S uSu Sx
Troilus and Criseyde; Book IV 596,"“It is no rape, in my dom, ne no vice",hit@pron ben@v%pr_3 no@conj1 rape@n2 in@prep min@pron%gen dom@n ne@conj1 no@gram_adj vice@n,u S u Sx u S u S u Sx
Troilus and Criseyde; Book IV 597,"Hir to withholden, that ye loveth most.",hire@pron2%fem_obj to@part withholden@v%inf that@pron ye@pron%pl_nom loven@v1%pr_pl most@adv%sup,u S uSu S u Su S
Troilus and Criseyde; Book IV 598,"Paraunter, she might holden thee for nice",paraventure@adv she@pron%nom mouen@v3%pt_3 holden@v1%inf the@pron2%obj for@prep nice@adj,uSu S u Su S u Sx
Troilus and Criseyde; Book IV 599,To lete hir go thus to the Grekes ost.,to@part leten@v%inf hire@pron2%fem_obj gon@v%inf thus@adv to@prep the@def_art grek@n%gen hoste@n1,u Sx u S u S u Su S
Troilus and Criseyde; Book IV 600,"Thenk eek Fortune, as wel thyselven wost",thinken@v2%imp ek@adv fortune@n#propn as@conj wel@adv thi-self@pron witen@v1%pr_2,u S uSx u S uSu S
Troilus and Criseyde; Book IV 601,Helpeth hardy men to his emprise,helpen@v%pr_3 hardi@adj man@n to@prep his@pron1%gen emprise@n,Su Su S u S uSx
Troilus and Criseyde; Book IV 602,"And weiveth wrecches, for hir cowardise.",and@conj weiven@v1&2%pr_3 wrecche@n%pl for@prep here@pron%pl_gen couardise@n,u Su Su S u SuSx
Troilus and Criseyde; Book IV 603,“And though thy lady wolde a lite hir greve,and@conj though@conj thin@pron%gen ladie@n willen@v%pt_3 a@indef_art lite@n3 here@pron%pl_gen greven@v%inf,u S u Su Sx u Sx u Sx
Troilus and Criseyde; Book IV 604,Thou shalt thy pees ful wel hereafter make,thou@pron%nom shulen@v1%pr_2 thin@pron%gen pes@n ful@adv wel@adv her-after@adv maken@v1%inf,u S u S u S uSux Sx
Troilus and Criseyde; Book IV 605,"But as for me, certain, I can not leve",but@conj as@conj for@prep me@pron2%obj certain@adv ich@pron%nom connen@v%pr_1 not@adv leven@v4%inf,u S u S uS u S u Sx
Troilus and Criseyde; Book IV 606,That she wolde it as now for ivel take.,that@conj she@pron%nom willen@v%pt_3 hit@pron as@conj nou@adv for@prep ivel@n taken@v%inf,u x Su S u S u Su Sx
Troilus and Criseyde; Book IV 607,Why sholde than for ferd thin herte quake?,whi@adv shulen@v1%pt_3 thanne@adv for@prep ferde@n1 thin@pron%gen herte@n quaken@v%inf,u Su S u S u Su Sx
Troilus and Criseyde; Book IV 608,"Thenk eek how Paris hath, that is thy brother",thinken@v2%imp ek@adv hou@adv&conj paris@n3#propn haven@v%pr_3 that@pron ben@v%pr_3 thin@pron%gen brother@n,u S u Su S u S u Sx
Troilus and Criseyde; Book IV 609,A love; and why shaltow not have another?,a@indef_art love@n1 and@conj whi@adv shulen@v1%pr_2_pron not@adv haven@v%inf another@pron,u Sx u S uS u Sx uSx
Troilus and Criseyde; Book IV 610,"“And Troilus, o thing I dar thee swere",and@conj troilus@n#propn o@num_adj thing@n ich@pron%nom durren@v%pr_1 the@pron2%obj sweren@v%inf,u SuS u S u S u Sx
Troilus and Criseyde; Book IV 611,"That if Criseyde, which that is thy leef",that@conj if@conj criseyde@n#propn which@pron that@pron ben@v%pr_3 thin@pron%gen lef@n2,u S uSu S u S u S
Troilus and Criseyde; Book IV 612,Now loveth thee as wel as thou dost here,nou@adv loven@v1%pr_3 the@pron2%obj as@conj wel@adv as@conj thou@pron%nom don@v1%pr_2 hire@pron2%fem_obj,u Su S u S u S u Sx
Troilus and Criseyde; Book IV 613,"God help me so, she nil not take agreef",god@n1#propn helpen@v%pr_3 me@pron2%obj so@adv she@pron%nom willen@v%pr_3_neg not@adv taken@v%inf agref@adv,u S u S u S u Sx uS
Troilus and Criseyde; Book IV 614,Though thou do bote anoon in this mischeef.,though@conj thou@pron%nom don@v1%pr_2 bote@n1 an-on@adv in@prep this@gram_adj mischef@n,u S u Sx uS u S uS
Troilus and Criseyde; Book IV 615,And if she wilneth fro thee for to passe,and@conj if@conj she@pron%nom wilnen@v%pr_3 from@prep the@pron2%obj for@prep#adv to@part passen@v%inf,u S u Su S u S u Sx
Troilus and Criseyde; Book IV 616,Thanne is she fals; so love hir wel the lasse.,thanne@adv ben@v%pr_3 she@pron%nom fals@adj so@adv loven@v1%imp hire@pron2%fem_obj wel@adv the@adv lesse@adv%comp,ux S u S u Sx u S u Sx
Troilus and Criseyde; Book IV 617,"“Forthi tak herte, and thenk, right as a knight",for-thi@adv&conj taken@v%imp herte@n and@conj thinken@v2%imp righte@adv as@conj a@indef_art knight@n,uS u Sx u S u S u S
Troilus and Criseyde; Book IV 618,Thourgh love is broken alday every lawe.,thurgh@prep love@n1 ben@v%pr_3 breken@v%ppl al_dai@adv everi@pron_gram_adj laue@n,u Sx u Su Su Sxu Sx
Troilus and Criseyde; Book IV 619,Kith now sumwhat thy corage and thy might,kithen@v%imp nou@adv som-what@adv thin@pron%gen corage@n and@conj thin@pron%gen might@n,u S uS u Sux S u S
Troilus and Criseyde; Book IV 620,"Have mercy on thyself, for any awe.",haven@v%imp merci@n1 on@prep thi-self@pron for@prep ani@gram_adj aue@n,ux Su S uS u Su Sx
Troilus and Criseyde; Book IV 621,Lat not this wrecched wo thin herte gnawe,leten@v%imp not@adv this@gram_adj wrecched@adj wo@n thin@pron%gen herte@n gnauen@v%inf,u S u Su S u Su Sx
Troilus and Criseyde; Book IV 622,But manly set the world on sixe and sevene;,but@conj manli@adv1 setten@v%imp the@def_art world@n on@prep six@num_n and@conj seven@num_n,u Su S u S u Sx u Sxx
Troilus and Criseyde; Book IV 623,"And, if thou deie a martir, go to hevene.",and@conj if@conj thou@pron%nom dien@v%pr_2 a@indef_art martir@n gon@v%imp to@prep heven@n,u S u S u Su S u Sxx
Troilus and Criseyde; Book IV 624,“I wol myself be with thee at this dede,ich@pron%nom willen@v%pr_1 mi-self@pron ben@v%inf with@prep the@pron2%obj at@prep this@gram_adj dede@n,u S uS u S u S u Sx
Troilus and Criseyde; Book IV 625,"Though ich and al my kin, upon a stounde",though@conj ich@pron%nom and@conj al@gram_adj min@pron%gen kin@n upon@prep a@indef_art stounde@n,u S u S u S uS u Sx
Troilus and Criseyde; Book IV 626,Shulle in a strete as dogges liggen dede,shulen@v1%pr_pl in@prep a@indef_art strete@n2 as@conj dogge@n%pl lien@v1%inf ded@adj,ux S u Sx u Su Su Sx
Troilus and Criseyde; Book IV 627,Thourgh girt with many a wide and blody wounde.,thurgh@prep girden@v1%ppl_abs with@prep mani@gram_adj a@indef_art wid@adj and@conj blodi@adj wound@n,u S u Sx u Sx u Su Sx
Troilus and Criseyde; Book IV 628,In every cas I wol a freend be founde.,in@prep everi@pron_gram_adj cas@n ich@pron%nom willen@v%pr_1 a@indef_art frend@n ben@v%inf finden@v%ppl,u Sxu S u S u S u Sx
Troilus and Criseyde; Book IV 629,And if thee list here sterven as a wrecche,and@conj if@conj the@pron2%obj listen@v1%pr_3 her@adv sterven@v%inf as@conj a@indef_art wrecche@n,u S u S ux Su S u Sx
Troilus and Criseyde; Book IV 630,"Adieu, the devel spede him that it recche!”",adieu@adv#interj the@def_art devel@n speden@v%pr_3 him@pron%obj that@pron hit@pron recchen@v2%pr_3,uS u Su Sx u S u Sx
Troilus and Criseyde; Book IV 631,This Troilus gan with tho wordes quiken,this@gram_adj troilus@n#propn ginnen@v%pt_3 with@prep tho@gram_adj%pl word@n%pl quiken@v%inf,u SuS u S u Su Su
Troilus and Criseyde; Book IV 632,"And seide, “Freend, graunt mercy, ich assente;",and@conj seien@v1%pt_3 frend@n graunt@adj merci@n1 ich@pron%nom assenten@v%pr_1,u Su S u Su S uSx
Troilus and Criseyde; Book IV 633,But certainly thou mayst not me so priken,but@conj certainli@adv thou@pron%nom mouen@v3%pr_2 not@adv me@pron2%obj so@adv priken@v%inf,u SuS u S u x S uS
Troilus and Criseyde; Book IV 634,Ne peine noon ne may me so tormente,ne@conj1 peine@n non@gram_adj ne@adv mouen@v3%pr_3 me@pron2%obj so@adv tormenten@v%inf,u Su S u S u S uSx
Troilus and Criseyde; Book IV 635,"That, for no cas, it is not min entente",that@conj for@prep no@gram_adj cas@n hit@pron ben@v%pr_3 not@adv min@pron%gen entente@n,u S u S u S u S uSx
Troilus and Criseyde; Book IV 636,"At shorte wordes, though I dyen sholde",at@prep short@adj word@n%pl though@conj ich@pron%nom dien@v%inf shulen@v1%pt_1,u Su Su S u Su Sx
Troilus and Criseyde; Book IV 637,"To ravisshe hir, but if hirself it wolde.”",to@part ravishen@v%inf hire@pron2%fem_obj but@conj if@conj hire-self@pron hit@pron willen@v%pt_3,u Sux S u S uS u Sx
Troilus and Criseyde; Book IV 638,Pandare answerde “Of that be as be may,pandare@n#propn answeren@v%pt_3 of@prep   so@adv  ,uSx uSx u S u S u S
Troilus and Criseyde; Book IV 639,"But tel me than, hastow hir wel assaied",but@conj tellen@v%imp me@pron2%obj thanne@adv haven@v%pr_2_pron hire@pron1%fem_gen wille@n assaien@v%ppl,u S x u Su S u SuS
Troilus and Criseyde; Book IV 640,That sorwest thus?” And he answerde him “Nay.”,that@pron sorwen@v%pr_2 thus@adv and@conj he@pron1%nom answeren@v%pt_3 him@pron%obj nai@interj,u Su S u S uSx u S
Troilus and Criseyde; Book IV 641,"“Wherof artow,” quod Pandare, “than amaied",wher-of@adv ben@v%pr_2_pron quethen@v%pt_3 pandare@n#propn thanne@adv amaien@v%ppl,xu Su S uSx u SuS
Troilus and Criseyde; Book IV 642,That nost not that she wol ben ivel apaied,that@pron witen@v1%pr_2_neg not@adv that@conj she@pron%nom willen@v%pr_3 ben@v%inf ivele@adv apaien@v%ppl,        
Troilus and Criseyde; Book IV 643,"To ravisshe hir, sin thou hast not ben there",to@part ravishen@v%inf hire@pron2%fem_obj sin@conj thou@pron%nom haven@v%pr_2 not@adv ben@v%ppl ther@adv,u Sux S u S u S u Sx
Troilus and Criseyde; Book IV 644,But if that Jove tolde it in thin ere?,but@conj if@conj that@part jove@n#propn tellen@v%pt_3 hit@pron in@prep thin@pron%gen ere@n1,u S u Su Sx u S u Sx
Troilus and Criseyde; Book IV 645,"“Forthi ris up, as nought ne were, anoon",for-thi@adv&conj risen@v%imp up@adv as@conj nought@pron ne@adv ben@v%pt_3 an-on@adv,uS u S u S u Sx uS
Troilus and Criseyde; Book IV 646,"And wash thy face, and to the king thou wende",and@conj washen@v%imp thin@pron%gen face@n and@conj to@prep the@def_art king@n thou@pron%nom wenden@v%pr_2,u S u Sx u S u S u Sx
Troilus and Criseyde; Book IV 647,Or he may wondren whider thou art goon.,or@conj he@pron1%nom mouen@v3%pr_3 wondren@v%inf whider@adv thou@pron%nom ben@v%pr_2 gon@v%ppl,u S u Su Su S u S
Troilus and Criseyde; Book IV 648,Thou most with wisdom him and othere blende;,thou@pron%nom moten@v2%pt_2 with@prep wisdom@n him@pron%obj and@conj other@pron blenden@v1%inf,u S u Su S u Sux Sx
Troilus and Criseyde; Book IV 649,"Or, upon cas, he may after thee sende",or@conj upon@prep cas@n he@pron1%nom mouen@v3%pr_3 after@prep the@pron2%obj senden@v2%inf,u Su S u S uS u Sx
Troilus and Criseyde; Book IV 650,"Er thou be war; and shortly, brother dere",er@conj1 thou@pron%nom ben@v%pr_2 ware@adj and@conj shortli@adv brother@n dere@adj1,u S u S u Su Su Sx
Troilus and Criseyde; Book IV 651,"Be glad, and lat me werke in this matere.",ben@v%imp glad@adj and@conj leten@v%imp me@pron2%obj werken@v%inf in@prep this@gram_adj matere@n,u S u S u Sx u S uSx
Troilus and Criseyde; Book IV 652,"“For I shal shape it so, that sikerly",for@conj ich@pron%nom shulen@v1%pr_1 shapen@v%inf hit@pron so@adv that@conj sikerli@adv,u S u Sx u S u SuS
Troilus and Criseyde; Book IV 653,"Thou shalt this night som time, in som manere",thou@pron%nom shulen@v1%pr_2 this@gram_adj night@n som@gram_adj time@n in@prep som@gram_adj manere@n,u S u S u Sx u S uSx
Troilus and Criseyde; Book IV 654,Com speke with thy lady prevely,comen@v%inf speken@v%inf with@prep thin@pron%gen ladie@n privelie@adv,u Su S u Su SuS
Troilus and Criseyde; Book IV 655,"And by hir wordes eek, and by hir chere",and@conj bi@prep hire@pron1%fem_gen word@n%pl ek@adv and@conj bi@prep hire@pron1%fem_gen chere@n1,u S u Su S u S u Sx
Troilus and Criseyde; Book IV 656,Thou shalt ful sone aparceive and wel here,thou@pron%nom shulen@v1%pr_2 ful@adv sone@adv apperceiven@v%inf and@conj wel@adv heren@v%inf,u S u Sx uSux S u Sx
Troilus and Criseyde; Book IV 657,"Al hir entente, and in this cas the beste;",al@gram_adj hire@pron1%fem_gen entente@n and@conj in@prep this@gram_adj cas@n the@def_art best@adjas_n%sup,u S uSx u S u S u Sx
Troilus and Criseyde; Book IV 658,"And fare now wel, for in this point I reste.”",and@conj faren@v%imp nou@adv wel@adv for@conj in@prep this@gram_adj pointe@n1 ich@pron%nom resten@v1%pr_1,u Sx u S u S u S u Sx
Troilus and Criseyde; Book IV 659,"The swifte Fame, which that false thinges",the@def_art swifte@adj fame@n1#propn which@pron that@pron fals@adj thing@n%pl,u Su Su S u Sx uS
Troilus and Criseyde; Book IV 660,Egal reporteth lik the thinges trewe,egal@adj#adv reporten@v%pr_3 like@prep the@def_art thing@n%pl treu@adj,uS uSu S u Su Sx
Troilus and Criseyde; Book IV 661,Was thorughout Troye yfled with preste winges,ben@v%pt_3 thurgh-oute@prep troie@n1#propn flen@v1%ppl with@prep prest@adj wing@n%pl,u SuS uS uS u xx Sx
Troilus and Criseyde; Book IV 662,"Fro man to man, and made this tale al newe",from@prep man@n to@prep man@n and@conj maken@v1%pt_3 this@gram_adj tale@n al@adv neue@adj,u S u S u Sx u Sx u Sx
Troilus and Criseyde; Book IV 663,"How Calkas doughter, with hir brighte hewe",hou@adv&conj calkas@n#propn%gen doughter@n with@prep hire@pron1%fem_gen bright@adj heu@n,u Su Su S u Su Sx
Troilus and Criseyde; Book IV 664,"At parlement, withoute wordes more",at@prep parlemente@n withouten@prep word@n%pl more@adj%comp,u SuS uSu Su Sx
Troilus and Criseyde; Book IV 665,Ygraunted was in chaunge of Antenore.,graunten@v%ppl ben@v%pt_3 in@prep chaunge@n of@prep antenor@n#propn,uSu S u Sx u SuSx
Troilus and Criseyde; Book IV 666,The whiche tale anoonright as Criseyde,the@def_art which@gram_adj tale@n anon-rightes@adv as@conj criseyde@n#propn,u Su Sx uSu S uSx
Troilus and Criseyde; Book IV 667,"Had herd, she which that of hir fader roughte",haven@v%pt_3 heren@v%ppl she@pron%nom which@pron that@pron of@prep hire@pron1%fem_gen fader@n recchen@v2%pt_3,u S u S u S u Su Sx
Troilus and Criseyde; Book IV 668,"As in this cas, right nought, ne whanne he deide",as@conj in@prep this@gram_adj cas@n righte@adv nought@pron ne@conj1 whan@adv&conj he@pron1%nom dien@v%pt_3,u S u S u S u Sx u Sx
Troilus and Criseyde; Book IV 669,Ful bisily to Juppiter bisoughte,ful@adv bisili@adv to@prep jupiter@n#propn bisechen@v%pt_3,u SuS u SuS uSx
Troilus and Criseyde; Book IV 670,Yeve him mischaunce that this tretis broughte.,yeven@v%inf hem@pron%pl_obj mischaunce@n that@pron this@gram_adj tretise@n bringen@v%pt_3,ux S uSu S u Su Sx
Troilus and Criseyde; Book IV 671,"But shortly, lest thise tales sothe were",but@conj shortli@adv leste@conj these@gram_adj%pl tale@n%pl soth@adj ben@v%pt_pl,u Su S ux Su Su Sx
Troilus and Criseyde; Book IV 672,"She dorste at no wight asken it, for fere.",she@pron%nom durren@v%pt_2 at@prep no@gram_adj wight@n asken@v%inf hit@pron for@prep fer@n1,u Sx u S u Su S u Sx
Troilus and Criseyde; Book IV 673,As she that hadde hir herte and al hir minde,as@conj she@pron%nom that@pron haven@v%pt_3 hire@pron1%fem_gen herte@n and@conj al@gram_adj hire@pron1%fem_gen minde@n1,u S u Sx u Sx u S u Sx
Troilus and Criseyde; Book IV 674,On Troilus yset so wonder faste,on@prep troilus@n#propn isetten@v%ppl so@adv wonder@adv faste@adv,u SuS uS u Su Sx
Troilus and Criseyde; Book IV 675,That al this world ne mighte hir love unbinde,that@conj al@gram_adj this@gram_adj world@n ne@adv mouen@v3%pt_3 hire@pron1%fem_gen love@n1 unbinden@v%inf,u S u S u Sx u Sx uSx
