RIVERSIDE_FILENAME,OXFORD_FILENAME,OUTPUT_FILENAME,LINE_NUMBER,MATCH,RIVERSIDE_SYLLABLES,OXFORD_SYLLABLES,RIVERSIDE_TEXT,OXFORD_TEXT,RIVERSIDE_SCANSION,OXFORD_SCANSION,RIVERSIDE_TAGGING,OXFORD_TAGGING,FLAG_COLOR
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,292,,11,11,Ful thredbare was his overeste courtepy,Ful thredbar was his overest courtepy,u Su S u SuS uSu,u Su S u SuS uSu,ful@adv thred-bare@adj ben@v%pt_3 his@pron1%gen overest@adj%sup courte-pi@n,ful@adv thred-bare@adj ben@v%pt_3 his@pron1%gen overest@adj%sup courte-pi@n,
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,293,,11,11,For he hadde geten hym yet no benefice,For he had geten him yet no benefice,u S u Su S u S uSu,u S u Su S u S uSu,for@conj he@pron1%nom haven@v%pt_3 geten@v1%ppl him@pron%obj yet@adv no@gram_adj benefice@n,for@conj he@pron1%nom haven@v%pt_3 geten@v1%ppl him@pron%obj yet@adv no@gram_adj benefice@n,
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,294,,10,10,Ne was so worldly for to have office,Ne was so worldly for to have office,u S u Su S u S uS,u S u Su S u S uS,ne@conj1 ben@v%pt_3 so@adv worldli@adj for@prep#adv to@part haven@v%inf office@n,ne@conj1 ben@v%pt_3 so@adv worldli@adj for@prep#adv to@part haven@v%inf office@n,
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,295,,11,11,For hym was levere have at his beddes heed,For him was levere have at his beddes heed,u S u Su S u S uS u,u S u Su S u S uS u,for@conj him@pron%obj ben@v%pt_3 lef@adj%comp haven@v%inf at@prep his@pron1%gen bed@n1%gen hed@n1,for@conj him@pron%obj ben@v%pt_3 lef@adj%comp haven@v%inf at@prep his@pron1%gen bed@n1%gen hed@n1,
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,296,,9,9,Twenty bookes clad in blak or reed,Twenty bokes clad in blak or reed,uS uS u S u S u,uS uS u S u S u,twenti@num_adj bok@n1%pl clothen@v%ppl_abs in@prep blak@n or@conj red@n2,twenti@num_adj bok@n1%pl clothen@v%ppl_abs in@prep blak@n or@conj red@n2,
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,297,,10,10,Of Aristotle and his philosophie,Of Aristotle and his philosophie,u SuS u S uSuS,u SuS u S uSuS,of@prep aristotle@n#propn and@conj his@pron1%gen philosophie@n,of@prep aristotle@n#propn and@conj his@pron1%gen philosophie@n,
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,298,DIFF,11,10,Than robes riche or fithele or gay sautrie,Than robes riche fithele or gay sautrie,u Su S u Su S u Su,u Su S uS u S uS,than@conj robe@n%pl riche@adj or@conj fithele@n or@conj gai@adj sautrie@n,than@conj robe@n%pl riche@adj fithele@n or@conj gai@adj sautrie@n,green
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,299,,10,10,But al be that he was a philosophre,But al be that he was a philosophre,u S u S u S u SuS,u S u S u S u SuS,but@conj al@conj ben@v%pr_3 that@conj he@pron1%nom ben@v%pt_3 a@indef_art philosophre@n,but@conj al@conj ben@v%pr_3 that@conj he@pron1%nom ben@v%pt_3 a@indef_art philosophre@n,
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,300,,10,10,Yet hadde he but litel gold in cofre,Yet hadde he but litel gold in cofre,u Su S u Su S u S,u Su S u Su S u S,yet@adv haven@v%pt_3 he@pron1%nom but@conj litel@adj gold@n in@prep cofre@n,yet@adv haven@v%pt_3 he@pron1%nom but@conj litel@adj gold@n in@prep cofre@n,
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,301,,10,10,But al that he myghte of his freendes hente,But al that he mighte of his freendes hente,u S u S u S u Su S,u S u S u S u Su S,but@conj al@gram_adjas_n that@pron he@pron1%nom mouen@v3%pt_3 of@prep his@pron1%gen frend@n%pl henten@v%inf,but@conj al@gram_adjas_n that@pron he@pron1%nom mouen@v3%pt_3 of@prep his@pron1%gen frend@n%pl henten@v%inf,
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,302,,10,10,On bookes and on lernynge he it spente,On bookes and on lerninge he it spente,u Su S u Su S u S,u Su S u Su S u S,on@prep bok@n1%pl and@conj on@prep lerninge@ger he@pron1%nom hit@pron spenden@v%pt_3,on@prep bok@n1%pl and@conj on@prep lerninge@ger he@pron1%nom hit@pron spenden@v%pt_3,
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,303,,10,10,And bisily gan for the soules preye,And bisily gan for the soules preye,u SuS u S u Su S,u SuS u S u Su S,and@conj bisili@adv ginnen@v%pt_3 for@prep the@def_art soule@n%pl preien@v1%inf,and@conj bisili@adv ginnen@v%pt_3 for@prep the@def_art soule@n%pl preien@v1%inf,
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,304,,10,10,Of hem that yaf hym wherwith to scoleye,Of hem that yaf him wherwith to scoleye,u S u S u Su S uS,u S u S u Su S uS,of@prep hem@pron%pl_obj that@pron yeven@v%pt_pl him@pron%obj wher-with@adv#n to@part scoleien@v%inf,of@prep hem@pron%pl_obj that@pron yeven@v%pt_pl him@pron%obj wher-with@adv#n to@part scoleien@v%inf,
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,305,,10,10,Of studie took he moost cure and moost heede,Of studie took he most cure and most hede,u Su S u S u S u S,u Su S u S u S u S,of@prep studie@n taken@v%pt_3 he@pron1%nom most@adj%sup cure@n1 and@conj most@adj%sup hed@n2,of@prep studie@n taken@v%pt_3 he@pron1%nom most@adj%sup cure@n1 and@conj most@adj%sup hed@n2,
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,306,,10,10,Noght o word spak he moore than was neede,Noght o word spak he more than was nede,u S u S u Su S u S,u S u S u Su S u S,nought@adv o@num_adj word@n speken@v%pt_3 he@pron1%nom more@adj%comp than@conj ben@v%pt_3 nede@n1,nought@adv o@num_adj word@n speken@v%pt_3 he@pron1%nom more@adj%comp than@conj ben@v%pt_3 nede@n1,
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,307,,10,10,And that was seyd in forme and reverence,And that was seid in forme and reverence,u S u S u S u SuS,u S u S u S u SuS,and@conj that@pron ben@v%pt_3 seien@v1%ppl in@prep forme@n and@conj reverence@n,and@conj that@pron ben@v%pt_3 seien@v1%ppl in@prep forme@n and@conj reverence@n,
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,308,,10,10,And short and quyk and ful of hy sentence,And short and quik and ful of hy sentence,u S u S u S u S uS,u S u S u S u S uS,and@conj short@adj and@conj quik@adj and@conj ful@adj of@prep heigh@adj sentence@n,and@conj short@adj and@conj quik@adj and@conj ful@adj of@prep heigh@adj sentence@n,
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,309,,10,10,Sownynge in moral vertu was his speche,Sowninge in moral vertu was his speche,uS u Su Su S u S,uS u Su Su S u S,sounen@v%prp_abs in@prep moral@adj vertu@n ben@v%pt_3 his@pron1%gen speche@n,sounen@v%prp_abs in@prep moral@adj vertu@n ben@v%pt_3 his@pron1%gen speche@n,
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,310,,10,10,And gladly wolde he lerne and gladly teche,And gladly wolde he lerne and gladly teche,u Su S u S u Su S,u Su S u S u Su S,and@conj gladli@adv willen@v%pt_3 he@pron1%nom lernen@v%inf and@conj gladli@adv techen@v%inf,and@conj gladli@adv willen@v%pt_3 he@pron1%nom lernen@v%inf and@conj gladli@adv techen@v%inf,
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,311,,10,10,A SERGEANT OF THE LAWE war and wys,A Sergant of the Lawe war and wis,u Su S u Su S u S,u Su S u Su S u S,a@indef_art sergeaunt@n of@prep the@def_art laue@n ware@adj and@conj wise@adj,a@indef_art sergeaunt@n of@prep the@def_art laue@n ware@adj and@conj wise@adj,
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,312,,10,10,That often hadde been at the Parvys,That often hadde been at the parvis,u Su Su S u S uS,u Su Su S u S uS,that@pron often@adv haven@v%pt_3 ben@v%ppl at@prep the@def_art parvise@n#propn,that@pron often@adv haven@v%pt_3 ben@v%ppl at@prep the@def_art parvise@n#propn,
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,313,,10,10,Ther was also ful riche of excellence,Ther was also ful riche of excellence,u S uS u S u SuS,u S uS u S u SuS,ther@adv ben@v%pt_3 also@adv ful@adv riche@adj of@prep excellence@n,ther@adv ben@v%pt_3 also@adv ful@adv riche@adj of@prep excellence@n,
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,314,,10,10,Discreet he was and of greet reverence,Discreet he was and of greet reverence,uS u S u S u SuS,uS u S u S u SuS,discrete@adj he@pron1%nom ben@v%pt_3 and@conj of@prep gret@adj reverence@n --@dash,discrete@adj he@pron1%nom ben@v%pt_3 and@conj of@prep gret@adj reverence@n --@dash,
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,315,,11,11,He semed swich his wordes weren so wise,He semed swich his wordes weren so wise,u Su S u Su Su S u,u Su S u Su Su S u,he@pron1%nom semen@v2%pt_3 swich@gram_adj his@pron1%gen word@n%pl ben@v%pt_pl so@adv wise@adj,he@pron1%nom semen@v2%pt_3 swich@gram_adj his@pron1%gen word@n%pl ben@v%pt_pl so@adv wise@adj,
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,316,,10,10,Justice he was ful often in assise,Justice he was ful often in assise,uS u S u Su S uS,uS u S u Su S uS,justice@n he@pron1%nom ben@v%pt_3 ful@adv often@adv in@prep assise@n,justice@n he@pron1%nom ben@v%pt_3 ful@adv often@adv in@prep assise@n,
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,317,,10,10,By patente and by pleyn commissioun,By patente and by plein commissioun,u Su S u S uSuS,u Su S u S uSuS,bi@prep patente@n1 and@conj bi@prep pleine@adj commissioun@n,bi@prep patente@n1 and@conj bi@prep pleine@adj commissioun@n,
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,318,,10,10,For his science and for his heigh renoun,For his science and for his heigh renoun,u S uS u S u S uS,u S uS u S u S uS,for@prep his@pron1%gen science@n and@conj for@prep his@pron1%gen heigh@adj renoun@n,for@prep his@pron1%gen science@n and@conj for@prep his@pron1%gen heigh@adj renoun@n,
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,319,,10,10,Of fees and robes hadde he many oon,Of fees and robes hadde he many oon,u S u Su S u Su S,u S u Su S u Su S,of@prep fe@n2%pl and@conj robe@n%pl haven@v%pt_3 he@pron1%nom mani@gram_adj on@pron,of@prep fe@n2%pl and@conj robe@n%pl haven@v%pt_3 he@pron1%nom mani@gram_adj on@pron,
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,320,,10,10,So greet a purchasour was nowher noon,So greet a purchasour was nowher noon,u S u SuS u Su S,u S u SuS u Su S,so@adv gret@adj a@indef_art purchasour@n ben@v%pt_3 no-wher@adv non@pron,so@adv gret@adj a@indef_art purchasour@n ben@v%pt_3 no-wher@adv non@pron,
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,321,,10,10,Al was fee symple to hym in effect,Al was fee simple to him in effect,u S u Su S u S uS,u S u Su S u S uS,al@gram_adjas_n ben@v%pt_3 fe@n2 simple@adj to@prep him@pron%obj in@prep effect@n,al@gram_adjas_n ben@v%pt_3 fe@n2 simple@adj to@prep him@pron%obj in@prep effect@n,
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,322,DIFF,10,10,His purchasyng myghte nat been infect,His purchasing ne might nat been infect,u SuS uS u S uS,u SuS u S u S uS,his@pron1%gen purchasinge@ger mouen@v3%pt_3 not@adv ben@v%inf infecten@v%ppl,his@pron1%gen purchasinge@ger ne@adv mouen@v3%pt_3 not@adv ben@v%inf infecten@v%ppl,green
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,323,,11,11,Nowher so bisy a man as he ther nas,Nowher so bisy a man as he ther nas,uS u Su S u S u S u,uS u Su S u S u S u,no-wher@adv so@adv bisi@adj a@indef_art man@n as@conj he@pron1%nom ther@adv ben@v%pt_3_neg,no-wher@adv so@adv bisi@adj a@indef_art man@n as@conj he@pron1%nom ther@adv ben@v%pt_3_neg,
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,324,,10,10,And yet he semed bisier than he was,And yet he semed bisier than he was,u S u Su Su S u S,u S u Su Su S u S,and@conj yet@adv he@pron1%nom semen@v2%pt_3 bisi@adj%comp than@conj he@pron1%nom ben@v%pt_3,and@conj yet@adv he@pron1%nom semen@v2%pt_3 bisi@adj%comp than@conj he@pron1%nom ben@v%pt_3,
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,325,,10,10,In termes hadde he caas and doomes alle,In termes hadde he caas and domes alle,u Su S u S u Su S,u Su S u S u Su S,in@prep terme@n%pl haven@v%pt_3 he@pron1%nom cas@n%pl and@conj dom@n%pl al@gram_adj,in@prep terme@n%pl haven@v%pt_3 he@pron1%nom cas@n%pl and@conj dom@n%pl al@gram_adj,
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,326,,10,10,That from the tyme of kyng William were falle,That from the time of king William were falle,u S u S u S uS u S,u S u S u S uS u S,that@pron from@prep the@def_art time@n of@prep king@n william@n1#propn ben@v%pt_pl fallen@v%ppl,that@pron from@prep the@def_art time@n of@prep king@n william@n1#propn ben@v%pt_pl fallen@v%ppl,
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,327,,10,10,Therto he koude endite and make a thyng,Therto he coude endite and make a thing,uS u S uS u S u S,uS u S uS u S u S,ther-to@adv he@pron1%nom connen@v%pt_3 enditen@v%inf and@conj maken@v1%inf a@indef_art thing@n,ther-to@adv he@pron1%nom connen@v%pt_3 enditen@v%inf and@conj maken@v1%inf a@indef_art thing@n,
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,328,,10,10,Ther koude no wight pynche at his writyng,Ther coude no wight pinche at his writing,u Su S u S u S uS,u Su S u S u S uS,ther@adv connen@v%pt_3 no@gram_adj wight@n pinchen@v%inf at@prep his@pron1%gen writinge@ger,ther@adv connen@v%pt_3 no@gram_adj wight@n pinchen@v%inf at@prep his@pron1%gen writinge@ger,
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,329,,10,10,And every statut koude he pleyn by rote,And every statut coude he plein by rote,u Su Su S u S u S,u Su Su S u S u S,and@conj everi@pron_gram_adj statute@n connen@v%pt_3 he@pron1%nom plein@adv bi@prep rote@n2,and@conj everi@pron_gram_adj statute@n connen@v%pt_3 he@pron1%nom plein@adv bi@prep rote@n2,
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,330,,10,10,He rood but hoomly in a medlee cote,He rood but hoomly in a medlee cote,u S u Su S u Su S,u S u Su S u Su S,he@pron1%nom riden@v%pt_3 but@conj homli@adv in@prep a@indef_art medle@adj cote@n2,he@pron1%nom riden@v%pt_3 but@conj homli@adv in@prep a@indef_art medle@adj cote@n2,
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,331,,10,10,Girt with a ceint of silk with barres smale,Girt with a ceint of silk with barres smale,u S u S u S u Su S,u S u S u S u Su S,girden@v1%ppl_abs with@prep a@indef_art ceint@n of@prep silke@n with@prep barre@n%pl smal@adj,girden@v1%ppl_abs with@prep a@indef_art ceint@n of@prep silke@n with@prep barre@n%pl smal@adj,
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,332,,10,10,Of his array telle I no lenger tale,Of his array telle I no lenger tale,u S uS u S u Su S,u S uS u S u Su S,of@prep his@pron1%gen arrai@n tellen@v%pr_1 ich@pron%nom no@adv lengere@adj%comp tale@n,of@prep his@pron1%gen arrai@n tellen@v%pr_1 ich@pron%nom no@adv lengere@adj%comp tale@n,
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,333,,10,10,A FRANKELEYN was in his compaignye,A Frankelein was in his compaignie,u SuS u S u SuS,u SuS u S u SuS,a@indef_art frankelein@n ben@v%pt_3 in@prep his@pron1%gen compaignie@n,a@indef_art frankelein@n ben@v%pt_3 in@prep his@pron1%gen compaignie@n,
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,334,,9,9,Whit was his berd as is the dayesye,Whit was his berd as is the dayesie,u S u S u S u Su,u S u S u S u Su,whit@adj ben@v%pt_3 his@pron1%gen berd@n1 as@conj ben@v%pr_3 the@def_art daies-ie@n,whit@adj ben@v%pt_3 his@pron1%gen berd@n1 as@conj ben@v%pr_3 the@def_art daies-ie@n,
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,335,,10,10,Of his complexioun he was sangwyn,Of his complexioun he was sangwin,u S uSuS u S uS,u S uSuS u S uS,of@prep his@pron1%gen complexioun@n he@pron1%nom ben@v%pt_3 sanguine@adj,of@prep his@pron1%gen complexioun@n he@pron1%nom ben@v%pt_3 sanguine@adj,
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,336,DIFF,11,10,Wel loved he by the morwe a sop in wyn,Wel loved he amorwe a sope in win,u Su S u S u S u S u,u Su S uS u S u S,wel@adv loven@v1%pt_3 he@pron1%nom bi@prep the@def_art morwe@n a@indef_art soppe@n1 in@prep win@n,wel@adv loven@v1%pt_3 he@pron1%nom amorrow@adv a@indef_art soppe@n1 in@prep win@n,green
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,337,,11,11,To lyven in delit was evere his wone,To liven in delit was evere his wone,u Su S uS u Su S u,u Su S uS u Su S u,to@part liven@v1%inf in@prep delite@n1 ben@v%pt_3 ever@adv his@pron1%gen wone@n,to@part liven@v1%inf in@prep delite@n1 ben@v%pt_3 ever@adv his@pron1%gen wone@n,
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,338,,10,10,For he was Epicurus owene sone,For he was Epicurus owne sone,u S u SuSu Su S,u S u SuSu Su S,for@conj he@pron1%nom ben@v%pt_3 epicurus@n#propn%gen ouen@adj sone@n,for@conj he@pron1%nom ben@v%pt_3 epicurus@n#propn%gen ouen@adj sone@n,
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,339,,10,10,That heeld opinioun that pleyn delit,That heeld opinioun that plein delit,u S uSuS u S uS,u S uSuS u S uS,that@pron holden@v1%pt_3 opinioun@n that@pron pleine@adj delite@n1,that@pron holden@v1%pt_3 opinioun@n that@pron pleine@adj delite@n1,
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,340,DIFF,9,10,Was verray felicitee parfit,Was verraily felicitee parfit,u Su SuSu Su,u SuS uSuS uS,ben@v%pt_3 verrei@adj felicite@n parfit@adj,ben@v%pt_3 verreilli@adv felicite@n parfit@adj,green
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,341,,10,10,An housholdere and that a greet was he,An housholdere and that a greet was he,u SuS u S u S u S,u SuS u S u S u S,a@indef_art hous-holdere@n and@conj that@pron a@indef_art gret@adj ben@v%pt_3 he@pron1%nom,a@indef_art hous-holdere@n and@conj that@pron a@indef_art gret@adj ben@v%pt_3 he@pron1%nom,
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,342,,9,9,Seint Julian he was in his contree,Seint Julian he was in his contree,u Su S u S u Su,u Su S u S u Su,seinte@adj julian@n#propn he@pron1%nom ben@v%pt_3 in@prep his@pron1%gen contree@n,seinte@adj julian@n#propn he@pron1%nom ben@v%pt_3 in@prep his@pron1%gen contree@n,
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,343,,10,10,His breed his ale was alweys after oon,His breed his ale was alweys after oon,u S u S u Su Su S,u S u S u Su Su S,his@pron1%gen bred@n1 his@pron1%gen ale@n ben@v%pt_3 al-wei@adv after@prep on@pron,his@pron1%gen bred@n1 his@pron1%gen ale@n ben@v%pt_3 al-wei@adv after@prep on@pron,
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,344,,10,10,A bettre envyned man was nowher noon,A bettre envined man was nowher noon,u S uSu S u Su S,u S uSu S u Su S,a@indef_art bettre@adv%comp envined@ppl#adj man@n ben@v%pt_3 no-wher@adv non@pron,a@indef_art bettre@adv%comp envined@ppl#adj man@n ben@v%pt_3 no-wher@adv non@pron,
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,345,,10,10,Withoute bake mete was nevere his hous,Withoute bake mete was nevere his hous,uSu S u S uS u S,uSu S u S uS u S,withouten@prep baken@v#adj%ppl mete@n1 ben@v%pt_3 never@adv his@pron1%gen hous@n,withouten@prep baken@v#adj%ppl mete@n1 ben@v%pt_3 never@adv his@pron1%gen hous@n,
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,346,DIFF,10,9,Of fissh and flessh and that so plentevous,Of fish and flesh and that so plenteous,u S u S u S u SuS,u S u S u S u Su,of@prep fish@n and@conj flesh@n and@conj that@pron so@adv plentevous@adj,of@prep fish@n and@conj flesh@n and@conj that@pron so@adv plentevous@adj,green
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,347,,10,10,It snewed in his hous of mete and drynke,It snewed in his hous of mete and drinke,u Su S u S u S u S,u Su S u S u S u S,hit@pron sneuen@v%pt_3 in@prep his@pron1%gen hous@n of@prep mete@n1 and@conj drinke@n,hit@pron sneuen@v%pt_3 in@prep his@pron1%gen hous@n of@prep mete@n1 and@conj drinke@n,
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,348,,10,10,Of alle deyntees that men koude thynke,Of alle deintees that men coude thinke,u Su Su S u Su S,u Su Su S u Su S,of@prep al@gram_adj deinte@n%pl that@pron man@n%pl connen@v%pt_pl thinken@v2%inf,of@prep al@gram_adj deinte@n%pl that@pron man@n%pl connen@v%pt_pl thinken@v2%inf,
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,349,,10,10,After the sondry sesons of the yeer,After the sondry sesons of the yeer,uS u Su Su S u S,uS u Su Su S u S,after@prep the@def_art sondri@adj sesoun@n%pl of@prep the@def_art yer@n,after@prep the@def_art sondri@adj sesoun@n%pl of@prep the@def_art yer@n,
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,350,,10,10,So chaunged he his mete and his soper,So chaunged he his mete and his soper,u Su S u S u S uS,u Su S u S u S uS,so@adv chaungen@v%pt_3 he@pron1%nom his@pron1%gen mete@n1 and@conj his@pron1%gen sopere@n1,so@adv chaungen@v%pt_3 he@pron1%nom his@pron1%gen mete@n1 and@conj his@pron1%gen sopere@n1,
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,351,,11,11,Ful many a fat partrich hadde he in muwe,Ful many a fat partrich hadde he in muwe,u Su S u Su S u S u,u Su S u Su S u S u,ful@adv mani@gram_adj a@indef_art fat@adj partriche@n haven@v%pt_3 he@pron1%nom in@prep meue@n1,ful@adv mani@gram_adj a@indef_art fat@adj partriche@n haven@v%pt_3 he@pron1%nom in@prep meue@n1,
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,352,,12,12,And many a breem and many a luce in stuwe,And many a breem and many a luce in stuwe,u Su S u S uS u S u S,u Su S u S uS u S u S,and@conj mani@gram_adj a@indef_art breme@n and@conj mani@gram_adj a@indef_art luce@n in@prep steue@n1,and@conj mani@gram_adj a@indef_art breme@n and@conj mani@gram_adj a@indef_art luce@n in@prep steue@n1,
